 # Order of parameters in rows and columns is as follows: 
 # omega_b, omega_cdm, n_s, ln(10^10*A_s), H_0, m_ncdm, MG_beta2 
         5.9414896952E-06         1.5797682616E-05        -1.0519727625E-05        -3.0616410275E-05         5.3813960104E-03         2.5570279344E-05        -1.3581547213E+08
         1.5797682616E-05         5.0376516159E-05        -5.4372699104E-05        -4.9197052720E-05         1.5655094348E-02         8.9413043713E-05        -2.2837577006E+08
        -1.0519727625E-05        -5.4372699104E-05         1.2503376123E-04        -2.2673021949E-05        -1.3280824667E-02        -2.9210978369E-05         3.1629154420E+08
        -3.0616410275E-05        -4.9197052721E-05        -2.2673021949E-05         8.4428351055E-04        -2.6518637147E-02         4.1073009628E-04         1.2677664438E+09
         5.3813960104E-03         1.5655094348E-02        -1.3280824667E-02        -2.6518637147E-02         5.3062708738E+00         2.6104606006E-02        -5.8873375171E+10
         2.5570279344E-05         8.9413043713E-05        -2.9210978369E-05         4.1073009628E-04         2.6104606006E-02         7.2925307372E-04         1.6915563530E+09
        -1.3581547213E+08        -2.2837577006E+08         3.1629154420E+08         1.2677664438E+09        -5.8873375171E+10         1.6915563530E+09         2.9397475581E+26
