 # Order of parameters in rows and columns is as follows: 
 # omega_b, omega_cdm, n_s, ln(10^10*A_s), H_0, m_ncdm, MG_beta2 
         5.4538596163E+07        -3.4379806934E+07        -1.2341856696E+07        -3.2468374834E+06        -2.3076610973E+04         4.4585016291E+06        -2.1705092140E-12
        -3.4379806934E+07         2.2411136968E+07         8.0010835166E+06         2.0993166141E+06         1.3588157640E+04        -2.8920016612E+06         8.1943593651E-13
        -1.2341856696E+07         8.0010835166E+06         2.8850203288E+06         7.6506955172E+05         5.1426460812E+03        -1.0473770428E+06         3.4192478427E-13
        -3.2468374834E+06         2.0993166141E+06         7.6506955172E+05         2.0783460921E+05         1.4472988958E+03        -2.8177391096E+05         9.9395809106E-14
        -2.3076610973E+04         1.3588157640E+04         5.1426460812E+03         1.4472988958E+03         1.3064366024E+01        -1.9226972274E+03         1.9093740787E-15
         4.4585016291E+06        -2.8920016612E+06        -1.0473770428E+06        -2.8177391096E+05        -1.9226972274E+03         3.8470999808E+05        -1.3394770347E-13
        -2.1705092140E-12         8.1943593651E-13         3.4192478427E-13         9.9395809106E-14         1.9093740787E-15        -1.3394770347E-13         8.6725712887E-28
