 #
 #
 #
 #
 #
 #
 #
           2 -1.07951677834102077E-004 -3.62192435705678016E-005  8.37153764336940069E-007  4.46519625309539529E-006  1.60838142500465083E-006 -7.20660028991651109E-007 -2.06363989206150550E-006 -2.73735127321532509E-006 -2.90157055699027449E-006 -2.95811131623241998E-006 -1.09918980787435114E-004 -2.15673550892658815E-005  1.45302846837085490E-005  8.05721775317852155E-006  2.96225804400224406E-006  9.02490132160576621E-007  6.35504051246946683E-008 -5.04269357761952933E-007 -8.70900583543417475E-007 -9.25034675554181884E-005 -1.92852987495817874E-005  1.28453029722205452E-005  8.15889392679032846E-006  3.74192062459931009E-006  1.81509059124943623E-006  9.27912341699882066E-007  2.27741954527825610E-007 -7.56975411078812573E-005 -1.62236380851177164E-005  1.07342075777955244E-005  7.40022897154559854E-006  3.65379099305558813E-006  1.70603234576263646E-006  1.12447379824514872E-006 -5.89930962843076236E-005 -1.24553508751380147E-005  8.45582188369364658E-006  5.71252956424618169E-006  2.67831611504144993E-006  1.79523993628565022E-006 -4.46422012316903048E-005 -9.15519887691200183E-006  5.99971438422509393E-006  4.22411084737467739E-006  2.30301503983153673E-006 -3.21023023533525856E-005 -6.09917911659148229E-006  4.28272753395336302E-006  2.26292678860876273E-006 -2.02527922407463149E-005 -3.39571133822478284E-006  9.28527815697952057E-007 -1.02532926834660828E-005 -1.97781883479081608E-006 -2.25475753577099502E-006
           3 -1.13574446096667764E-004 -3.99700314549676099E-005 -2.03504287134499628E-006  2.72990234704870741E-006  1.07938319520322620E-006 -6.03671454623237352E-007 -1.63504206018499720E-006 -2.44711700851283325E-006 -2.82833733242942621E-006 -2.82887882082983603E-006 -1.11431650014325078E-004 -2.36805433243599159E-005  1.23405191186655773E-005  6.61664123272690161E-006  2.15507595169909189E-006  2.79709683875332394E-007 -6.19556596082580270E-007 -1.24202641939334319E-006 -1.29537524414084708E-006 -9.16109945332329337E-005 -1.97536237113518992E-005  1.17037907189462502E-005  6.98862511061668416E-006  2.71427118644911157E-006  8.59093679317322262E-007  2.36595797111088068E-007 -3.41892274463668406E-008 -7.46239950845500855E-005 -1.63717958128283620E-005  9.58255681598195270E-006  6.24201746253083104E-006  2.70311032130016610E-006  1.45523797339149826E-006  8.22630716006577322E-007 -5.83691675293731082E-005 -1.27211997267805065E-005  7.65381443082415663E-006  5.38222982121404816E-006  2.66163845393150935E-006  1.52955671911655422E-006 -4.43484203215983982E-005 -8.95683361713079610E-006  6.19262674454873022E-006  3.91875966970180723E-006  2.04331574290769969E-006 -3.10113294901448696E-005 -5.86493403254528525E-006  4.00202863018222883E-006  2.18383890141385493E-006 -2.00164211547775218E-005 -3.35080974343193942E-006  9.89943595881312053E-007 -9.91463971281990923E-006 -1.84172703180298977E-006 -2.10353187375683046E-006
           4 -1.16198913946269944E-004 -4.24814793089455967E-005 -3.63601231662167030E-006  1.39497830475896021E-006  3.32286647669568301E-007 -7.79375157595031106E-007 -1.31803114499387863E-006 -1.75157147115089579E-006 -2.21983616452026819E-006 -2.35165150177846776E-006 -1.11365413460211152E-004 -2.61451481938213344E-005  9.55323588450375464E-006  4.99274313799470611E-006  1.19454492253432412E-006 -1.32303102243305228E-007 -6.48247125540959443E-007 -1.26043365979581927E-006 -1.60182197589368821E-006 -9.09135543100681847E-005 -2.06562261172702970E-005  1.00908142565357137E-005  6.03775746228401871E-006  2.27849537877292968E-006  6.70149540486500971E-007 -5.48356652830019443E-008 -4.03507076725067958E-007 -7.37227391837944518E-005 -1.64634228714812378E-005  8.83078787477650821E-006  5.59489902505482226E-006  2.23642682042122374E-006  6.89905936762211799E-007  4.80063697252267577E-007 -5.72280898630827089E-005 -1.25282844975710035E-005  7.11623653875713049E-006  4.51734722565232171E-006  2.03626422221234598E-006  1.31826185570528321E-006 -4.35066650948615633E-005 -9.18801829360288177E-006  5.41805694198953208E-006  3.70739175935290075E-006  1.87317590579239749E-006 -3.09740801823745799E-005 -5.67113605397913623E-006  3.97045406412647447E-006  1.99541771885907997E-006 -1.93426144895536441E-005 -3.20477597233955887E-006  9.18121813631616670E-007 -9.78213281611928378E-006 -1.78624383845999769E-006 -2.01464539654527670E-006
           5 -1.16820984580049864E-004 -4.48392892649833336E-005 -4.69521564958480073E-006  1.06223835144957276E-006  1.76012746239474823E-008 -7.46335131284572171E-007 -1.24699455365062498E-006 -1.26555754832686383E-006 -1.59598590030752965E-006 -1.72543446201618034E-006 -1.11027102328676558E-004 -2.74103591415740377E-005  7.22133555937488972E-006  3.41888022407068431E-006  3.88583540780710406E-007 -7.35353312373909063E-007 -9.33215540994160832E-007 -1.23986050942544451E-006 -1.53826133877571309E-006 -9.01886837287920601E-005 -2.15516900501903799E-005  8.28879638318883865E-006  4.76700940839147288E-006  1.52967334801676324E-006  3.78590909039631050E-007 -1.67158909109538753E-008 -4.42970520091978655E-007 -7.28264635800490739E-005 -1.70045420802320224E-005  7.62546392968279496E-006  4.81203917580102060E-006  1.93751876784654683E-006  7.96621884943318889E-007  2.69755711177091674E-007 -5.66046057853043002E-005 -1.26535033956458912E-005  6.42103512032637317E-006  4.30280363091508564E-006  1.68725594095334233E-006  9.48341262423777207E-007 -4.26877050680730648E-005 -8.83744278248941717E-006  5.16346088253334866E-006  3.10601917715183870E-006  1.62047118983335694E-006 -3.02519101708794153E-005 -5.97141310682222930E-006  3.50490563758118246E-006  1.81131901763892752E-006 -1.91851407397141707E-005 -3.12366018092379046E-006  8.69295387867589038E-007 -9.42690398996445403E-006 -1.74485276619975386E-006 -1.95390017731506592E-006
           6 -1.15870849931046374E-004 -4.66898734025139608E-005 -6.01910974512021492E-006  1.07287860630965876E-006  8.01186380645881694E-008 -4.42809432434397019E-007 -9.06552608835206315E-007 -1.01320079694581565E-006 -1.00879438599902565E-006 -1.18705514748322792E-006 -1.10709292676012210E-004 -2.90256603357964435E-005  5.84447622973995588E-006  2.49886082380556496E-006 -1.74441209705223522E-007 -1.02851691821359010E-006 -1.16663533285714782E-006 -1.31274614776936209E-006 -1.53093288201313842E-006 -8.86722014250050330E-005 -2.23939063633033940E-005  6.70725169552805128E-006  3.75113014814258154E-006  9.30328115029782034E-007 -8.40072394296383902E-008 -2.79503641523482462E-007 -4.55013016106691772E-007 -7.16660825176906798E-005 -1.73998548236530423E-005  6.46486706982807509E-006  3.92802038982966080E-006  1.43221956063927105E-006  5.54444836550410109E-007  3.41259865319779938E-007 -5.58499501318571705E-005 -1.30426759538843168E-005  5.49831736545855117E-006  3.48909124507026274E-006  1.63157573499948558E-006  8.47893970463231948E-007 -4.21585844603072237E-005 -9.18480118818924855E-006  4.73068805634358129E-006  3.04397826787135299E-006  1.39770680446994181E-006 -2.96931836365027480E-005 -5.66768956243426278E-006  3.24010474005899155E-006  1.55179075090478558E-006 -1.88407229192752803E-005 -3.31634196065790624E-006  6.75623249098952497E-007 -9.32132902351213301E-006 -1.71612025533884501E-006 -1.91318309822892214E-006
           7 -1.13931154891891784E-004 -4.76032121670427963E-005 -7.36233722677900768E-006  8.03366250131051431E-007  4.33513372507978653E-007 -3.08299049688107721E-007 -3.17357250068964001E-007 -7.43742432994122597E-007 -5.69625562342690678E-007 -7.08367375091657531E-007 -1.10142457848379100E-004 -3.06127464087714037E-005  4.05854822341108912E-006  2.21222789213001334E-006 -2.73104802830406676E-007 -1.15617470198564615E-006 -1.24799896726014279E-006 -1.26773776454088341E-006 -1.48274308301418898E-006 -8.77418725619489632E-005 -2.27948120376889345E-005  5.32509415792740699E-006  2.94040001690952862E-006  5.76986373536375096E-007 -3.21220433128438937E-007 -4.71592812241432699E-007 -6.26912895911473480E-007 -7.06249195982159287E-005 -1.76893174268686303E-005  5.36779580025748075E-006  3.30215834964855822E-006  1.03202322624325855E-006  2.81278559560499014E-007  1.83108884874591195E-007 -5.49048136305438540E-005 -1.31998143355935357E-005  4.71704760699081172E-006  2.99469155320235242E-006  1.13496962944703941E-006  7.86039162836029613E-007 -4.16200841960146940E-005 -9.30900372649976925E-006  3.82389486088286787E-006  2.56483433887661752E-006  1.28160643517143808E-006 -2.94989267571128453E-005 -6.00881621783643554E-006  3.06917464193477455E-006  1.44787920010377263E-006 -1.84559230692083383E-005 -3.24591339839244415E-006  4.94246763236048474E-007 -9.19385120734136095E-006 -1.80525474227892439E-006 -1.92024749368866581E-006
           8 -1.11563312926184872E-004 -4.77788750565820406E-005 -8.24258273713198640E-006  1.34022151562810538E-007  8.87074682438417800E-007 -2.13005526969092668E-007 -1.11965144078354568E-008 -2.39609798924313237E-007 -3.28610227955226747E-007 -3.01518672799736391E-007 -1.09111276679871904E-004 -3.16794028033157057E-005  2.41527343085922975E-006  1.52803105591332251E-006 -5.46734387471623397E-008 -9.84015768699359364E-007 -1.24743763093435446E-006 -1.18888501611900350E-006 -1.33087768640548313E-006 -8.69842769481127373E-005 -2.37037624938682970E-005  4.32740220867094816E-006  2.33856775148740897E-006  3.65259015198863911E-007 -4.31789411850611408E-007 -5.88334491995236621E-007 -6.77564722711829777E-007 -6.94250883938693389E-005 -1.80606472374279529E-005  4.35382722076758273E-006  2.68293639772483528E-006  7.80039857149584747E-007  1.17085335603166289E-007 -2.61161660854395255E-008 -5.39239284617776401E-005 -1.33938804819189355E-005  4.06296782821518160E-006  2.58345846630583249E-006  1.03768954739219417E-006  5.89383212164992601E-007 -4.09281159488571222E-005 -9.51517074439129506E-006  3.46290126934883714E-006  2.04143565151179668E-006  1.01753150358596493E-006 -2.88811907718969166E-005 -6.23588761167177245E-006  2.44573223974139936E-006  1.24438271842178481E-006 -1.84649911649891523E-005 -3.43398066367890783E-006  3.90792050418730412E-007 -9.03511870630198757E-006 -1.86799094637231008E-006 -1.96494153195267364E-006
           9 -1.09148576456754245E-004 -4.76138426311711912E-005 -8.62724786829704827E-006 -4.99874006022675299E-007  9.05258104362932335E-007  2.26028610252741721E-007 -1.00138702165635518E-007  2.26138384190272981E-007 -1.09352513454962645E-007 -6.97135408776476002E-009 -1.07152875360234825E-004 -3.26803453659746618E-005  1.35906003598146112E-006  9.58660416179251875E-007 -1.98376849858535640E-007 -6.66329474720357644E-007 -1.05661920210949273E-006 -1.08673820356655905E-006 -1.15892549412284770E-006 -8.55790306459501077E-005 -2.46528666960672165E-005  2.97565700211945180E-006  2.00308459192517432E-006  2.85119931848835555E-007 -4.25959603088166045E-007 -6.39631936735055085E-007 -6.66122035066558852E-007 -6.86360142216320217E-005 -1.83425022854721885E-005  3.44359319179762585E-006  2.17063909627241381E-006  5.90394878630520468E-007 -5.17457761902249656E-008 -1.04067547394887184E-007 -5.30951855009218800E-005 -1.35837331073516025E-005  3.30964026253828539E-006  2.21418495711712843E-006  8.61548489455227859E-007  4.71869652757680723E-007 -4.02607995813499670E-005 -9.63292094590172818E-006  2.90593680718396687E-006  1.95651041174980500E-006  8.39083338544372993E-007 -2.86194258361627304E-005 -6.18628131825499139E-006  2.10079105778653524E-006  9.31385614179133918E-007 -1.80938290826453727E-005 -3.70715088973469975E-006  1.58536320834535936E-007 -9.12395624702750190E-006 -1.97462235516821355E-006 -2.01646178796855387E-006
          10 -1.06912854243735030E-004 -4.72894297217444899E-005 -8.87775429819931359E-006 -6.74960322899905862E-007  3.79282666321432885E-007  7.18289311578142706E-007 -8.79414488550333491E-008  2.93961085592043351E-007  1.58362687680604608E-007  1.72435565020267705E-007 -1.04934021556118891E-004 -3.29654247387482148E-005  1.86270770167574299E-007  7.90265906514479838E-007 -2.30978400371955977E-007 -6.34688913070538947E-007 -7.87022301349066670E-007 -8.78952888626606453E-007 -9.74251257276790501E-007 -8.43878657769552855E-005 -2.48612314041279707E-005  1.68054593240300833E-006  1.40798316852285231E-006  2.91669537699545167E-007 -3.17327960198938031E-007 -6.35611666663349585E-007 -6.53860630989345086E-007 -6.78742922428868803E-005 -1.89010814920494815E-005  2.64963340500453963E-006  1.80138130188940202E-006  4.83621265333342373E-007 -6.66493343951156548E-008 -1.63999853247762890E-007 -5.23724891503424768E-005 -1.38075251872491602E-005  2.59445966002456913E-006  1.83366424284537849E-006  6.36842361785150750E-007  3.45608660566493086E-007 -3.95821476722288439E-005 -9.79630737872202951E-006  2.47290171203050201E-006  1.66991964697640791E-006  7.94189684339089747E-007 -2.81840737833735961E-005 -6.51207978442462886E-006  1.89060946528266048E-006  7.78276607200760869E-007 -1.77722154433264161E-005 -3.70216270898322455E-006 -5.43671648658764251E-008 -9.07404029319361671E-006 -2.14514625246558232E-006 -2.11764479202543610E-006
          11 -1.04997577324162161E-004 -4.68028949961389647E-005 -9.23141496585152668E-006 -5.98791823929857390E-007 -7.51336724296487053E-008  6.71610827815476363E-007  2.35755257451223386E-007  9.13641684342655044E-008  3.24146416170769224E-007  2.47225442297464690E-007 -1.03085287743839342E-004 -3.25562517818209899E-005 -6.07180213481797522E-007  3.11482317035154165E-007  3.73880515283309478E-008 -5.06226105389547441E-007 -7.26866514021222149E-007 -6.09127272053595751E-007 -7.73767056221416147E-007 -8.31016954637495532E-005 -2.51957760011080356E-005  1.04148955600301938E-006  8.48435298426688224E-007  1.14916543775732539E-007 -2.21592084113138830E-007 -5.44096824748789541E-007 -6.07679888355646281E-007 -6.65245696324596390E-005 -1.93849443218593182E-005  1.74013627767959323E-006  1.45202481678439089E-006  4.61807996550177930E-007 -5.13879969159309401E-008 -1.90057876812156571E-007 -5.17904537268024104E-005 -1.41245069822164899E-005  1.98873753030014326E-006  1.46945235082288914E-006  5.71615783105194327E-007  1.94718674454530684E-007 -3.89928512823335539E-005 -9.97557553589011529E-006  2.01057035966116513E-006  1.43588743806215342E-006  6.59889256058474724E-007 -2.77652054728691872E-005 -6.60754217931619365E-006  1.48746482551437064E-006  6.84521727415374167E-007 -1.77635178528362513E-005 -3.83570945252594431E-006 -1.80017250499635510E-007 -8.88210695102256450E-006 -2.22132598203172756E-006 -2.22713391220140497E-006
