 # Order of parameters in rows and columns is as follows: 
 # omega_b, omega_cdm, n_s, ln(10^10*A_s), H_0, m_ncdm, MG_beta2 
         8.1771288307E+07        -5.1809750458E+07        -1.8568829557E+07        -4.8768773671E+06        -3.3889852196E+04         6.7012568891E+06        -6.8071964855E-12
        -5.1809750458E+07         3.3984152390E+07         1.2070087910E+07         3.1630242858E+06         1.9716486597E+04        -4.3539154219E+06         4.8392517894E-12
        -1.8568829557E+07         1.2070087910E+07         4.3391770557E+06         1.1495655000E+06         7.5668751023E+03        -1.5733302456E+06         1.7403533113E-12
        -4.8768773671E+06         3.1630242858E+06         1.1495655000E+06         3.1232397720E+05         2.1333003737E+03        -4.2303999570E+05         4.8181547077E-13
        -3.3889852196E+04         1.9716486597E+04         7.5668751023E+03         2.1333003737E+03         1.9972604950E+01        -2.8424898231E+03         2.6744564331E-15
         6.7012568891E+06        -4.3539154219E+06        -1.5733302456E+06        -4.2303999570E+05        -2.8424898231E+03         5.7722589061E+05        -6.5993607773E-13
        -6.8071964855E-12         4.8392517894E-12         1.7403533113E-12         4.8181547077E-13         2.6744564331E-15        -6.5993607773E-13         3.4026497524E-27
