 #
 #
 #
 #
 #
 #
 #
           2   7940.8143465783687        2685.6977417863859       -191.32802585683035       -171.05738786112349        247.52426622839789        506.15105827837914        637.62780208662502        710.87771630586974        759.33510108356757        793.03603736675939        11030.666097228343        966.00181262974149       -1882.1335261344454       -611.56269034167292       -74.963380679256673        139.88642859235870        249.09862026333496        313.21249819823908        347.33940875799226        10906.832053377591        951.80220741235837       -1850.5683365718942       -628.35553317046913       -120.91699890476002        86.184958965471921        189.25807068715937        234.35738427829946        9998.3337281988443        964.75957311887953       -1590.3286955004241       -524.90884340609250       -79.923982831449777        98.358194335707950        164.13690220326080        8476.7412966876527        894.21473519351775       -1227.9424531758043       -370.79070233367992       -12.224943212721628        99.770765919414487        6904.1103581588168        779.29013734062573       -842.14161205852713       -205.69041105869204        35.186021597041588        5168.2364981743649        637.57967358485507       -429.99908566998874        3.4702378572655754        3521.2418184299790        546.95167796461385        127.79116674084476        1960.9170741365533        570.55306662806299        693.32201169359439     
           3   8541.7451729391596        3025.5838234542402        99.062102923429620        58.594758048472947        434.79831469086002        671.48886270161540        794.12400976202969        864.67418419299554        912.28278822981247        946.56566610045229        10961.252543555456        1074.1242207724024       -1699.1233478978281       -462.01000129042114        45.128761775034569        242.11218822877206        340.89265104607773        400.11039046844331        434.98069791676386        10771.179134776574        970.22153514290267       -1747.1626957395947       -531.86654014050669       -41.331006869551835        153.51224393487777        250.59636906784939        295.59884542690008        9883.3704929923861        957.95258516897786       -1530.5012299475184       -463.23936517553472       -25.730767905353179        147.48971372621938        211.84206244695574        8388.3060099663962        880.04678318136314       -1191.4220736806044       -327.64923199115702        28.644886281791301        138.56860913291629        6839.1649719566240        768.55500785696859       -815.15795482103204       -172.83969300627561        66.884310042002411        5127.0590108225815        633.99995090647064       -408.52443846243597        28.240178689260077        3498.8963759448984        549.66923659052270        144.67385577271980        1954.6939865975639        579.72790035847811        703.24963730326806     
           4   9081.1772527218818        3351.5556131021431        367.52596305358850        263.54419016784169        593.65823632610386        803.62588359349797        913.64372423058501        980.59863785258335        1029.2518715074200        1065.0823006034902        10924.196456426003        1229.7881572644503       -1485.6399887801454       -306.94143432163770        157.88854284033954        333.08046546067987        422.18859948710224        477.87931158336289        512.29950059962880        10649.239304917895        1016.9038057358408       -1619.1505463044623       -424.48630806201692        42.254773982872017        221.69739470120390        309.79116482904374        352.28692632062473        9766.0074170393600        967.99292020031476       -1447.8298050216008       -386.53457628897047        35.792999445614633        197.91859818943658        258.56717671073898        8299.2321366060987        880.54019704818018       -1136.5980028423733       -274.06255632745695        73.482070067462786        178.99165871802938        6774.5146783455466        766.42904483375617       -777.71327103958254       -133.75553211364684        101.93401437972116        5083.7530361193194        634.93118826117370       -380.16642459358457        57.069647951724292        3475.5659652209965        556.15738816644853        165.08480847165157        1949.0439191933947        590.78290401315132        714.14719997076486     
           5   9545.7701816093995        3651.3896350209961        596.44553235147316        429.55679817126003        719.09275729417539        906.51816385800009        1004.8458298820664        1066.9782215862660        1115.8481360555738        1154.5974785398678        10911.253818421579        1407.3035378424245       -1266.0672226218214       -158.05533028652786        259.87783646942484        410.52273308593038        488.35270997471571        541.37881821826920        577.76648105368258        10543.079025141187        1091.6101110820011       -1472.5622106452665       -315.23889613375076        118.92186541117739        280.42725054938074        360.66611535519723        401.70482819169371        9656.8480828516640        995.22683449095996       -1352.0682943315680       -307.17238968686530        95.229595913232572        245.00655085984218        300.90935789249437        8210.2963962587819        890.84212154080342       -1070.7227060076095       -215.21802141788601        118.84215675655565        217.32185319049202        6709.8352322993642        773.12167045253739       -730.90328572379474       -91.343394029816452        136.76411525795018        5041.9488928866440        641.56073506449559       -347.26797790214567        87.035203008085645        3452.0952367075729        564.90339200793301        187.12968504275031        1943.1781167483914        602.80658369409082        725.23964586466661     
           6   9925.7550396672395        3922.1765381218715        788.94100865373446        558.37082806418778        811.29962451578274        981.40262432262364        1072.0143266705577        1130.9254359970678        1179.4486650075446        1220.4382758443342        10923.097107880239        1593.9052894249157       -1059.4821337352939       -29.260123123199737        345.21268472786608        475.63003981073626        543.81194147281292        593.46802289497884        631.89064336762317        10446.878609286403        1181.0885375085404       -1320.2727764003853       -209.89080882750892        188.18601438570050        330.10429051687703        401.67963631281503        442.52120667853626        9554.7227878991343        1038.2121878258461       -1246.2610054141298       -228.59705553279269        148.15540518135637        284.26653314308516        336.73184229413471        8126.3108162721746        911.50475391745636       -998.63187008983266       -157.81570009127515        159.96195964171469        251.35571818811380        6645.7097616375095        785.11981436631697       -679.82392738733336       -48.903476453473949        169.47590625877393        5000.1277979393208        652.66619204254164       -311.12292591286308        116.61467352739744        3429.6456603426618        576.25514369517362        209.61132364156737        1937.2796991202943        614.88786616535265        735.77508814641021     
           7   10220.025449382718        4161.4651436648019        951.09172403245975        658.63252501559975        877.57220826000469        1033.2317976897616        1118.8326204379969        1176.5001286719341        1225.4066776621021        1267.9879033417656        10954.646514809223        1785.8476945180039       -868.95791746951966        77.625536888499454        411.94692599875646        527.23571383268325        589.90084605488880        637.87364167051339        677.60130559668471        10363.884759051018        1279.9961894759740       -1172.2393375680440       -116.01422800353211        247.24192350468721        372.40500591077898        436.46078113187065        476.60763309499765        9457.0869710054067        1090.0906341417922       -1137.3775581977650       -153.52138188309570        195.64074242734523        317.32115668768620        366.36364701831189        8045.9539106600796        941.23854961077666       -921.45805319584633       -102.33728069870882        195.77277000407528        280.17777641884692        6584.9307260970254        803.51945431529691       -626.28062501624061       -9.1238676811708377        198.65667519729899        4959.3249743036577        666.71914150790758       -274.12235475881289        144.70851478862195        3407.5569621492295        589.56267172564014        232.22294665576575        1932.2055355597829        627.35296314784352        745.91558478718923     
           8   10433.054943356996        4368.3490590795054        1086.6033188836520        736.60366542436225        924.68690381758358        1067.8117801528515        1149.6562238702272        1206.9908593992520        1256.8310259199802        1300.8768640222895        10996.192887484260        1976.7570085335044       -694.76249755916240        166.37003071717004        463.82576966013403        567.22856664014205        627.04077264311343        675.29999195228493        716.62127265083427        10295.090960410467        1387.3013298434003       -1030.4159527732568       -34.991312077682956        294.65672241628033        406.51347174055189        465.98129564632137        505.95811690535459        9366.5650906053324        1148.6035152993973       -1030.6630142655983       -86.041964815638977        236.22545575423024        345.61416718671097        391.59717220001772        7968.0232377441180        976.14652720347920       -843.43790127901184       -50.158025266833270        227.49505121293470        304.76065704925020        6526.0898163713264        827.04500246046382       -570.79730201217046        28.192230378667865        224.23767349038675        4920.8962656462991        684.32849324615847       -237.00410487702234        170.50534166277441        3386.4441515583767        604.07916881011124        254.11235971589127        1927.5040492242390        640.00290789693281        755.88355184799445     
           9   10572.121632347164        4544.0720360666874        1198.7257883572690        796.37131833994272        957.04895236907487        1089.4141969386269        1168.2321416691473        1225.5124727489922        1276.3359369305394        1321.7104665759546        11039.830899279686        2160.3659503226272       -537.95038132505022        239.87378809754850        504.63182920124893        598.72988878007914        657.03496446571546        706.39891017950833        749.66125127392047        10237.341420798239        1499.8984630886598       -895.67393124915509        35.018346328327539        332.54972644608273        433.32226901595294        490.28304590182950        531.18236446692765        9284.4500722465618        1213.6322203978045       -926.97586924808797       -26.759920056455968        269.28700296404173        368.77003285720878        413.24775623173736        7894.3914652672220        1015.2953509384794       -767.18510070147954       -3.4655818148979720        254.61582488403906        325.99913880250108        6468.7930694562347        853.36969247958314       -515.86408833241444        62.649714203319022        246.89503029554243        4883.6981695737395        704.60497447055718       -199.93913973927732        194.23587105255055        3366.9076266059069        620.03444189190770        275.08318051404638        1923.4175231193512        652.50263358760390        765.56030034637274     
          10   10645.444107566851        4690.8886573976888        1290.7815689630338        841.21199328536193        977.68292117320595        1100.9003921234607        1177.2478573614574        1234.5324376297137        1286.1950077091954        1332.6389153419352        11080.212437313930        2332.8729478950145       -398.78743828304448        300.13190805591756        536.78198825886420        623.83878966855593        681.52853827423871        732.22327844301196        777.39200513555761        10186.950822604895        1613.8822482320704       -769.57010570299144        95.228406320662501        363.15713930497230        454.75515820954041        510.26787972695217        552.64639639134555        9209.5674659720698        1283.5257838718212       -826.89324898556322        25.478897034232627        296.11619456774912        387.30618574379275        431.51620897801780        7825.9569014292874        1058.8215780729572       -693.01578018300074        37.724816215416247        276.85667634206902        344.00421641210636        6414.2532532489859        882.24645682018206       -462.80933861223042        93.190621200619674        266.68983526776577        4847.5652169379428        726.12831779884721       -164.10128096092464        215.92538523189867        3348.2351498895687        636.97377663007308        295.17215780582114        1920.1733177839196        664.92656322536664        774.92587374475295     
          11   10661.269213615024        4811.2472179760416        1365.8472135242419        873.92587452305349        988.95840345038653        1104.3498340454776        1178.6611704398108        1235.9198413051051        1288.2225145686846        1335.4588862661101        11113.564619827970        2492.4053143933525       -276.35954894259146        348.99067001442563        561.95431930241978        643.86547369404104        701.51474216206964        753.60315492082839        800.47501345593128        10141.201831338112        1726.1648333113428       -653.20488434848937        146.43635993819535        387.84316716168854        472.15495290260520        526.93801461427529        570.90967154715452        9140.2595697916968        1356.0003597929549       -731.59426681548746        71.320807979957806        318.11551033857899        402.32389837190038        446.87016179367430        7762.1045615203429        1105.7767758481871       -621.17211633269687        74.180416571122990        295.08055633496895        359.03880573880338        6363.0613181882845        913.75225942105317       -411.56758104773638        119.93597696753592        283.60937030214097        4813.3311700355025        748.83942462636526       -130.19273789191891        235.32337961639408        3330.2210739481211        654.12440006328643        314.05637577478882        1917.3906384329375        677.14478580330729        784.02607163736127     
