# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.7939832673e-04 2.6672025239e-04 7.8030717462e-05 4.9609559401e-05 5.5003739621e-05 6.0988737782e-05 6.4984754152e-05 6.8137788963e-05 7.1046050634e-05 7.3683656287e-05 6.0522593408e-04 1.4240182017e-04 -9.3162758889e-06 2.1458283633e-05 3.2020219722e-05 3.6309338782e-05 3.9489008949e-05 4.2419843695e-05 4.5076638177e-05 5.4962302082e-04 9.8619094393e-05 -2.9968783783e-05 1.0569273546e-05 2.2477753011e-05 2.6777233139e-05 2.9767770297e-05 3.2263961686e-05 4.9443462466e-04 7.6721823423e-05 -3.5108436991e-05 6.2883362677e-06 1.8567130087e-05 2.2856013747e-05 2.5330114862e-05 4.1988821738e-04 6.2059102128e-05 -3.0149928586e-05 6.0367882011e-06 1.7156496307e-05 2.0512875481e-05 3.4440143286e-04 5.1063180619e-05 -1.9689275244e-05 8.0678142087e-06 1.6492670453e-05 2.6078108700e-04 4.1845179400e-05 -5.2058958052e-06 1.3989352152e-05 1.8072683461e-04 3.6565989349e-05 1.8252247475e-05 1.0448828961e-04 3.7699476706e-05 4.3404936262e-05
  13 6.7185736842e-04 3.1617537573e-04 9.4194857816e-05 5.8873657904e-05 6.4087421189e-05 7.0694208000e-05 7.5263319052e-05 7.8933977550e-05 8.2345241294e-05 8.5445254782e-05 7.0732287760e-04 1.7466168970e-04 -4.8976310468e-06 2.7054547450e-05 3.8332110108e-05 4.3180889591e-05 4.6927072496e-05 5.0426586453e-05 5.3609672025e-05 6.3882629920e-04 1.2174043696e-04 -2.8836060652e-05 1.4623903449e-05 2.7238460109e-05 3.1992224569e-05 3.5497572634e-05 3.8505892495e-05 5.7307513896e-04 9.4172386033e-05 -3.5666705624e-05 9.5116762826e-06 2.2601295649e-05 2.7323939615e-05 3.0268550544e-05 4.8634722368e-04 7.5608816338e-05 -3.1041607402e-05 8.8356862604e-06 2.0815050415e-05 2.4619258979e-05 3.9897080117e-04 6.1813407930e-05 -1.9980931965e-05 1.0738519444e-05 2.0036968888e-05 3.0238478495e-04 5.0428105619e-05 -4.1260741721e-06 1.7302433299e-05 2.0990576320e-04 4.3792322753e-05 2.2334841509e-05 1.2179917987e-04 4.4708171234e-05 5.1172416795e-05
  14 7.6781675546e-04 3.6913367882e-04 1.1157289545e-04 6.8601478033e-05 7.3503200024e-05 8.0736003720e-05 8.5909287864e-05 9.0127907092e-05 9.4070196043e-05 9.7658664753e-05 8.1661822500e-04 2.1035792713e-04 3.5913423190e-07 3.3072148153e-05 4.5074491718e-05 5.0548843138e-05 5.4917429796e-05 5.9035544455e-05 6.2789261580e-05 7.3432002784e-04 1.4777072341e-04 -2.6882080138e-05 1.9074420197e-05 3.2356594243e-05 3.7617941759e-05 4.1701000407e-05 4.5273702516e-05 6.5707033952e-04 1.1393015359e-04 -3.5500575831e-05 1.3115554142e-05 2.6953142701e-05 3.2153833821e-05 3.5628001414e-05 5.5728628555e-04 9.0946599230e-05 -3.1337715156e-05 1.1989217933e-05 2.4774416500e-05 2.9077888111e-05 4.5723125068e-04 7.3949183566e-05 -1.9792672174e-05 1.3726675351e-05 2.3908403946e-05 3.4687342015e-04 6.0076751591e-05 -2.6432599198e-06 2.0975559241e-05 2.4119081245e-04 5.1844528923e-05 2.6889104525e-05 1.4045675437e-04 5.2393735909e-05 5.9632309558e-05
  15 8.6650549112e-04 4.2528835227e-04 1.3007136307e-04 7.8725021936e-05 8.3182108400e-05 9.1044485794e-05 9.6846790194e-05 1.0164070544e-04 1.0613798478e-04 1.1023738006e-04 9.3267366000e-04 2.4936720346e-04 6.3894630049e-06 3.9467106164e-05 5.2215771967e-05 5.8375692067e-05 6.3422614818e-05 6.8203553755e-05 7.2569774180e-05 8.3591375578e-04 1.7670375441e-04 -2.4139661744e-05 2.3878435164e-05 3.7812559921e-05 4.3639648055e-05 4.8359963634e-05 5.2548040778e-05 7.4630854524e-04 1.3603629777e-04 -3.4619186176e-05 1.7065999537e-05 3.1602922578e-05 3.7334368737e-05 4.1397252518e-05 6.3262605824e-04 1.0813067269e-04 -3.1034951956e-05 1.5468708902e-05 2.9018882234e-05 3.3878549433e-05 5.1912501395e-04 8.7520369824e-05 -1.9118705404e-05 1.7014744966e-05 2.8096066136e-05 3.9421214361e-04 7.0831035322e-05 -7.5470692173e-07 2.5000961811e-05 2.7457055227e-04 6.0745033953e-05 3.1918155834e-05 1.6046887358e-04 6.0768339507e-05 6.8793982960e-05
  16 9.6721404984e-04 4.8431864695e-04 1.4959598449e-04 8.9184412787e-05 9.3061595280e-05 1.0155690860e-04 1.0800783418e-04 1.1340007543e-04 1.1847333551e-04 1.2310233457e-04 1.0549962956e-03 2.9153730240e-04 1.3131051114e-05 4.6194946945e-05 5.9723728249e-05 6.6623755066e-05 7.2399333626e-05 7.7885518592e-05 8.2902085349e-05 9.4338449222e-04 2.0850134579e-04 -2.0648345761e-05 2.9001423376e-05 4.3584740416e-05 5.0041421212e-05 5.5454446461e-05 6.0306551272e-05 8.4066027430e-04 1.6051404213e-04 -3.3043801933e-05 2.1330861073e-05 3.6535812842e-05 4.2853641577e-05 4.7563797523e-05 7.1227651521e-04 1.2720211290e-04 -3.0135552839e-05 1.9246026110e-05 3.3533341001e-05 3.9010975286e-05 5.8459515939e-04 1.0256640676e-04 -1.7959115915e-05 2.0582704747e-05 3.2589117767e-05 4.4436668553e-04 8.2719676514e-05 1.5397843194e-06 2.9368354420e-05 3.1003337752e-04 7.0511758509e-05 3.7419403307e-05 1.8183639692e-04 6.9838865836e-05 7.8664193275e-05
  17 1.0693034067e-03 5.4589582119e-04 1.7005312030e-04 9.9926163071e-05 1.0308776937e-04 1.1221617797e-04 1.1933253647e-04 1.2534140342e-04 1.3100848057e-04 1.3618241235e-04 1.1830528234e-03 3.3668857377e-04 2.0525214874e-05 5.3213860895e-05 6.7561997658e-05 7.5255779351e-05 8.1801428861e-05 8.8033842466e-05 9.3734595167e-05 1.0564781595e-03 2.4310206956e-04 -1.6456026095e-05 3.4414220963e-05 4.9653978348e-05 5.6802813737e-05 6.2963473229e-05 6.8524336700e-05 9.3997233276e-04 1.8736782568e-04 -3.0799385226e-05 2.5877963161e-05 4.1738652290e-05 4.8699697606e-05 5.4113588378e-05 7.9614188119e-04 1.4818419628e-04 -2.8650047148e-05 2.3297083489e-05 3.8304856815e-05 4.4464359910e-05 6.5357817860e-04 1.1911971855e-04 -1.6319696149e-05 2.4410817400e-05 3.7377031448e-05 4.9730035579e-04 9.5767227560e-05 4.2336495545e-06 3.4067674924e-05 3.4756140806e-04 8.1160085531e-05 4.3387623701e-05 2.0455937506e-04 7.9607463067e-05 8.9245943258e-05
  18 1.1722138121e-03 6.0968859334e-04 1.9135251534e-04 1.1090237144e-04 1.1321632650e-04 1.2297173166e-04 1.3076906911e-04 1.3740863715e-04 1.4368372670e-04 1.4941515950e-04 1.3162796815e-03 3.8462029043e-04 2.8513954950e-05 6.0487809094e-05 7.5692226357e-05 8.4231605121e-05 9.1583883497e-05 9.8598212043e-05 1.0501422200e-04 1.1749067234e-03 2.8042489002e-04 -1.1610259344e-05 4.0085345819e-05 5.6005561262e-05 6.3901716209e-05 7.0863268107e-05 7.7174607536e-05 1.0440751850e-03 2.1657525896e-04 -2.7912207034e-05 3.0680741044e-05 4.7196041517e-05 5.4861212231e-05 6.1031439828e-05 8.8411934261e-04 1.7108910555e-04 -2.6597526382e-05 2.7600087656e-05 4.3322211754e-05 5.0227602571e-05 7.2600172747e-04 1.3720064475e-04 -1.4209297135e-05 2.8482126535e-05 4.2448818810e-05 5.5297561286e-04 1.0999225970e-04 7.3180798447e-06 3.9088777482e-05 3.8713738370e-04 9.2697532364e-05 4.9816935951e-05 2.2863720372e-04 9.0074129344e-05 1.0053920624e-04
  19 1.2754503051e-03 6.7536376457e-04 2.1340462733e-04 1.2206728735e-04 1.2340692786e-04 1.3377921241e-04 1.4227026737e-04 1.4955143281e-04 1.5644542176e-04 1.6274418072e-04 1.4540961884e-03 4.3512211377e-04 3.7032594741e-05 6.7981353048e-05 8.4075573728e-05 9.3508352455e-05 1.0170028908e-04 1.0952730466e-04 1.1668658314e-04 1.2983550402e-03 3.2037029776e-04 -6.1570795078e-06 4.5984751781e-05 6.2618793112e-05 7.1317289500e-05 7.9127080333e-05 8.6228737466e-05 1.1527859681e-03 2.4810164910e-04 -2.4417193979e-05 3.5715123289e-05 5.2893720245e-05 6.1323263582e-05 6.8300479788e-05 9.7609067284e-04 1.9591773286e-04 -2.3996708908e-05 3.2132237146e-05 4.8573967121e-05 5.6288994561e-05 8.0179200806e-04 1.5682012623e-04 -1.1640914960e-05 3.2780395184e-05 4.7793342319e-05 6.1134906027e-04 1.2540798699e-04 1.0784005074e-05 4.4420688691e-05 4.2874283041e-04 1.0513022150e-04 5.6699971603e-05 2.5406536259e-04 1.0123752994e-04 1.1254285118e-04
  20 1.3786184224e-03 7.4259784540e-04 2.3612881842e-04 1.3338509019e-04 1.3362906661e-04 1.4460498004e-04 1.5379878307e-04 1.6172991190e-04 1.6925079741e-04 1.7612422421e-04 1.5959000877e-03 4.8797472710e-04 4.6021725278e-05 7.5664624386e-05 9.2675980882e-05 1.0304345712e-04 1.1210459765e-04 1.2077056762e-04 1.2869787149e-04 1.4264773231e-03 3.6281754890e-04 -1.3913404393e-07 5.2089543453e-05 6.9472952422e-05 7.9029630536e-05 8.7727426167e-05 9.5657433937e-05 1.2659016822e-03 2.8189503756e-04 -2.0352949045e-05 4.0961734724e-05 5.8820654293e-05 6.8070322161e-05 7.5903426112e-05 1.0719233417e-03 2.2265524101e-04 -2.0868504981e-05 3.6873817501e-05 5.4050460512e-05 6.2637372180e-05 8.8086927296e-04 1.7797828414e-04 -8.6312596760e-06 3.7291362547e-05 5.3400589548e-05 6.7237164229e-04 1.4202011771e-04 1.4620725409e-05 5.0052745196e-05 4.7235596049e-04 1.1846086426e-04 6.4028083601e-05 2.8083611169e-04 1.1309420896e-04 1.2525426586e-04
  21 1.4813776876e-03 8.1107204756e-04 2.5944314686e-04 1.4482183093e-04 1.4385366993e-04 1.5541948276e-04 1.6532074125e-04 1.7390817960e-04 1.8206136208e-04 1.8951445697e-04 1.7410888467e-03 5.4295291495e-04 5.5422344869e-05 8.3501132077e-05 1.0145836333e-04 1.1279354091e-04 1.2275038597e-04 1.3227769507e-04 1.4099410319e-04 1.5589206129e-03 4.0763198865e-04 6.3969255145e-06 5.8377489173e-05 7.6546779697e-05 8.7014002632e-05 9.6637134626e-05 1.0543001701e-04 1.3832033908e-03 3.1789306911e-04 -1.5754151459e-05 4.6396958978e-05 6.4963499304e-05 7.5086642606e-05 8.3821391460e-05 1.1714811901e-03 2.5127522261e-04 -1.7238740144e-05 4.1808046273e-05 5.9739958077e-05 6.9259981543e-05 9.6314411289e-04 2.0067097884e-04 -5.1966957945e-06 4.2000073150e-05 5.9260030083e-05 7.3599249675e-04 1.5982817923e-04 1.8815794089e-05 5.5974172709e-05 5.1795142972e-04 1.3268905859e-04 7.1792306164e-05 3.0894229589e-04 1.2563913582e-04 1.3866964813e-04
