# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.4280587008e-04 2.3272478288e-04 3.2763772578e-05 -3.0895242938e-06 -2.8158089858e-06 -8.1162418212e-07 -1.6431757170e-07 -2.7169776216e-08 -3.7476983148e-09 -6.3600120342e-09 5.9801087258e-04 1.2749373114e-04 -3.3196899948e-05 -7.6270787521e-06 -1.0581096277e-06 -1.5255846444e-07 -1.8627119094e-08 -6.4026494196e-11 -9.3943833777e-09 5.4476448304e-04 8.7890172865e-05 -4.7175163060e-05 -1.0456870039e-05 -1.7127741630e-06 -2.8661509494e-07 -4.6930683609e-08 -6.7968864484e-08 4.8909229102e-04 6.6872439684e-05 -4.9978695096e-05 -1.1619911628e-05 -2.0482562681e-06 -3.8596831185e-07 -3.1514008817e-07 4.1335742694e-04 5.2002324370e-05 -4.4224098995e-05 -1.0657314228e-05 -2.0377175086e-06 -9.9467634374e-07 3.3657262151e-04 4.0344801168e-05 -3.3732107354e-05 -8.3992655717e-06 -2.1985482325e-06 2.5154638956e-04 3.0177902670e-05 -1.9709441326e-05 -2.6856636928e-06 1.7000954459e-04 2.3720094422e-05 3.0491516081e-06 9.2064834762e-05 2.3380121725e-05 2.8611702458e-05
  13 6.2966088264e-04 2.7712510467e-04 4.2137323056e-05 -1.9000787167e-06 -2.7062840630e-06 -7.8120251282e-07 -1.4896217024e-07 -2.2157237001e-08 -2.7410446851e-09 -5.3947560019e-09 6.9853212312e-04 1.5708146541e-04 -3.3085556373e-05 -7.3920521725e-06 -9.0583243264e-07 -1.0826192440e-07 -8.8145830431e-09 1.1989233697e-09 -7.5351962108e-09 6.3300422334e-04 1.0916605878e-04 -4.9110058675e-05 -1.0289860089e-05 -1.5024239101e-06 -2.1844313852e-07 -2.9496659687e-08 -5.6594993491e-08 5.6679848183e-04 8.2699731552e-05 -5.3118173939e-05 -1.1656783195e-05 -1.8590829528e-06 -3.1567657553e-07 -2.8014410733e-07 4.7875270595e-04 6.3929886262e-05 -4.7521748146e-05 -1.0854017918e-05 -1.9204051106e-06 -9.2362626109e-07 3.8989359607e-04 4.9375382578e-05 -3.6407215926e-05 -8.6613395741e-06 -2.0726889564e-06 2.9168734374e-04 3.6878365867e-05 -2.1099337300e-05 -2.3313409222e-06 1.9748039683e-04 2.8846619015e-05 4.5207126980e-06 1.0736367061e-04 2.7993682950e-05 3.3897340713e-05
  14 7.1978132607e-04 3.2487235954e-04 5.2536185661e-05 -4.9575297768e-07 -2.5646998941e-06 -7.5053656324e-07 -1.3631771881e-07 -1.8248051413e-08 -1.9926171838e-09 -4.6156578755e-09 8.0605791558e-04 1.8991007795e-04 -3.2436065964e-05 -7.1227778709e-06 -7.7241726630e-07 -7.6008985334e-08 -2.0102695549e-09 1.5133079110e-09 -6.2074479128e-09 7.2742611782e-04 1.3321597651e-04 -5.0449578773e-05 -1.0037263125e-05 -1.3039138762e-06 -1.6196910368e-07 -1.7874857357e-08 -4.6935817371e-08 6.4978497944e-04 1.0072480650e-04 -5.5720844760e-05 -1.1567386711e-05 -1.6664683166e-06 -2.5516663244e-07 -2.4586216944e-07 5.4855741358e-04 7.7551350349e-05 -5.0389216206e-05 -1.0928947804e-05 -1.7906656968e-06 -8.4052505745e-07 4.4683789536e-04 5.9692358724e-05 -3.8764782780e-05 -8.8280079534e-06 -1.8947259592e-06 3.3463467710e-04 4.4537961914e-05 -2.2254867895e-05 -1.8391739459e-06 2.2696580600e-04 3.4674646952e-05 6.2848994399e-06 1.2389862853e-04 3.3134374383e-05 3.9720359021e-05
  15 8.1241939798e-04 3.7568694662e-04 6.3913117968e-05 1.1151845614e-06 -2.3938351284e-06 -7.1944606941e-07 -1.2581800217e-07 -1.5205227532e-08 -1.3357467074e-09 -3.9597261785e-09 9.2014268069e-04 2.2586384787e-04 -3.1287188300e-05 -6.8342746667e-06 -6.5759767110e-07 -5.2454581238e-08 1.4645261184e-09 1.8287742998e-09 -5.2365533077e-09 8.2783432067e-04 1.6003628362e-04 -5.1218651156e-05 -9.7226580950e-06 -1.1246804903e-06 -1.1690876155e-07 -9.4926997711e-09 -3.8554658205e-08 7.3793464782e-04 1.2099892007e-04 -5.7791627381e-05 -1.1380562309e-05 -1.4785995058e-06 -2.0431536315e-07 -2.1220001975e-07 6.2269029826e-04 9.2925212010e-05 -5.2816594185e-05 -1.0900731145e-05 -1.6571211251e-06 -7.4722893880e-07 5.0734988808e-04 7.1354634009e-05 -4.0792841418e-05 -8.9108501766e-06 -1.6687257441e-06 3.8035863667e-04 5.3201783961e-05 -2.3164327007e-05 -1.2104223390e-06 2.5846249361e-04 4.1233897858e-05 8.3518696694e-06 1.4168351836e-04 3.8822622184e-05 4.6098632774e-05
  16 9.0688581785e-04 4.2927002325e-04 7.6215288657e-05 2.9241479851e-06 -2.1959373267e-06 -6.8784008698e-07 -1.1672797999e-07 -1.2871784679e-08 -9.3823820843e-10 -3.3681345990e-09 1.0402895862e-03 2.6479795079e-04 -2.9676038535e-05 -6.5374768311e-06 -5.6017953059e-07 -3.5221129119e-08 2.7540658351e-09 2.0611515489e-09 -4.4481213355e-09 9.3399829608e-04 1.8959448864e-04 -5.1448207824e-05 -9.3666799431e-06 -9.6520793567e-07 -8.3042371992e-08 -3.4985623713e-09 -3.1053170525e-08 8.3111098738e-04 1.4354741396e-04 -5.9339069512e-05 -1.1121050942e-05 -1.3030824231e-06 -1.6116813007e-07 -1.7898441629e-07 7.0106719295e-04 1.1009553795e-04 -5.4804070824e-05 -1.0788668389e-05 -1.5248812212e-06 -6.4487796003e-07 5.7136993849e-04 8.4406173714e-05 -4.2482896854e-05 -8.9231514585e-06 -1.3978737979e-06 4.2883179064e-04 6.2905564283e-05 -2.3822006555e-05 -4.4798667864e-07 2.9196286920e-04 4.8551482885e-05 1.0725918024e-05 1.6072636033e-04 4.5072751143e-05 5.3047322047e-05
  17 1.0025593042e-03 4.8530968562e-04 8.9385613115e-05 4.9213861632e-06 -1.9721677562e-06 -6.5572307126e-07 -1.0865141033e-07 -1.1258437981e-08 -8.0063447975e-10 -2.7986026571e-09 1.1659616533e-03 3.0654399961e-04 -2.7638479658e-05 -6.2395556054e-06 -4.7824452242e-07 -2.3197058074e-08 3.5273321207e-09 1.7750200633e-09 -3.7201873187e-09 1.0456542786e-03 2.2183221024e-04 -5.1170372163e-05 -8.9876906613e-06 -8.2404148505e-07 -5.8620650218e-08 2.1859485686e-10 -2.4015020425e-08 9.2916085277e-04 1.6837110299e-04 -6.0378878272e-05 -1.0807844195e-05 -1.1432465078e-06 -1.2592308915e-07 -1.4589236253e-07 7.8359293789e-04 1.2909323728e-04 -5.6355349309e-05 -1.0613081201e-05 -1.3965137854e-06 -5.3438114045e-07 6.3883728437e-04 9.8878834680e-05 -4.3834163257e-05 -8.8756661825e-06 -1.0849372327e-06 4.8002051913e-04 7.3681070903e-05 -2.4227692646e-05 4.4554315809e-07 3.2745589142e-04 5.6647850956e-05 1.3409518723e-05 1.8103617436e-04 5.1894165206e-05 6.0577305021e-05
  18 1.0988955745e-03 5.4348696876e-04 1.0336407826e-04 7.0965078616e-06 -1.7226382960e-06 -6.2320510568e-07 -1.0159730151e-07 -1.0164542373e-08 -6.7206964486e-10 -2.2313191707e-09 1.2965899920e-03 3.5091629964e-04 -2.5209915771e-05 -5.9429430292e-06 -4.1065273143e-07 -1.4159088878e-08 3.4423266522e-09 1.3542931529e-09 -3.0112410400e-09 1.1625051265e-03 2.5666999466e-04 -5.0419561752e-05 -8.5966078704e-06 -7.0233445281e-07 -3.9610845828e-08 1.8955314858e-09 -1.7170943969e-08 1.0319100645e-03 1.9545483931e-04 -6.0936736279e-05 -1.0454581445e-05 -9.9971117709e-07 -9.8372207666e-08 -1.1246032846e-07 8.7015538492e-04 1.4993492469e-04 -5.7479262905e-05 -1.0387800173e-05 -1.2762141357e-06 -4.1611666109e-07 7.0968500658e-04 1.1479918652e-04 -4.4853564188e-05 -8.7777796211e-06 -7.3244784142e-07 5.3388545992e-04 8.5550586513e-05 -2.4381966246e-05 1.4668224359e-06 3.6493070927e-04 6.5537440975e-05 1.6403987784e-05 2.0261738910e-04 5.9294597506e-05 6.8696181137e-05
  19 1.1954143761e-03 6.0347885791e-04 1.1808578221e-04 9.4382336546e-06 -1.4488912778e-06 -5.9058880601e-07 -9.5461356070e-08 -9.2707037598e-09 -5.2414275485e-10 -1.6627848298e-09 1.4315891172e-03 3.9771740098e-04 -2.2427339922e-05 -5.6517936360e-06 -3.5570873974e-07 -7.7303290915e-09 2.8596995909e-09 1.0386723687e-09 -2.3128663739e-09 1.2842318732e-03 2.9400996666e-04 -4.9230150638e-05 -8.2043212076e-06 -5.9946422318e-07 -2.5321524717e-08 2.3714009083e-09 -1.0456224094e-08 1.1391694173e-03 2.2476680586e-04 -6.1037082324e-05 -1.0076868679e-05 -8.7264886583e-07 -7.7452669796e-08 -7.8643754662e-08 9.6063648324e-04 1.7262152321e-04 -5.8188749398e-05 -1.0124881579e-05 -1.1661001882e-06 -2.9071692061e-07 7.8383874674e-04 1.3218437781e-04 -4.5546564237e-05 -8.6395045013e-06 -3.4277361901e-07 5.9038763911e-04 9.8530851807e-05 -2.4288480453e-05 2.6122604152e-06 4.0437161039e-04 7.5232653880e-05 1.9708761086e-05 2.2547198987e-04 6.7279821057e-05 7.7410557480e-05
  20 1.2917332623e-03 6.6496748427e-04 1.3348680846e-04 1.1937483670e-05 -1.1518104740e-06 -5.5757178820e-07 -8.9893440235e-08 -8.2426247478e-09 -4.1965369961e-10 -1.0867890257e-09 1.5703531185e-03 4.4673931102e-04 -1.9321017478e-05 -5.3660588021e-06 -3.0971141457e-07 -3.8837146356e-09 2.5821230599e-09 9.1248533443e-10 -1.6120405699e-09 1.4104867322e-03 3.3373364371e-04 -4.7633573782e-05 -7.8160895350e-06 -5.1153911015e-07 -1.5604279028e-08 2.7591206749e-09 -3.7733360953e-09 1.2507292111e-03 2.5625488048e-04 -6.0704464802e-05 -9.6864140602e-06 -7.5979746839e-07 -6.1090472096e-08 -4.4218454735e-08 1.0549068642e-03 1.9713709002e-04 -5.8500744174e-05 -9.8333814459e-06 -1.0653751389e-06 -1.5825207879e-07 8.6121564798e-04 1.5103899197e-04 -4.5920506822e-05 -8.4691965335e-06 8.2573358212e-08 6.4948412162e-04 1.1263110703e-04 -2.3953859893e-05 3.8784052728e-06 4.4575803466e-04 8.5741160005e-05 2.3321359770e-05 2.4959875041e-04 7.5852593120e-05 8.6724931331e-05
  21 1.3875239187e-03 7.2763883591e-04 1.4949942469e-04 1.4583358241e-05 -8.3367737807e-07 -5.2364180473e-07 -8.4785477878e-08 -7.3092352978e-09 -3.8724318227e-10 -5.0101418182e-10 1.7122792598e-03 4.9776624479e-04 -1.5922569989e-05 -5.0884232168e-06 -2.7118913301e-07 -1.8443844573e-09 2.5147564186e-09 7.9687759305e-10 -9.0391331946e-10 1.5409107426e-03 3.7571391381e-04 -4.5664806451e-05 -7.4364475920e-06 -4.3785952560e-07 -9.0372920988e-09 2.9538144405e-09 2.9341491249e-09 1.3663652468e-03 2.8985786780e-04 -5.9966931830e-05 -9.2914451286e-06 -6.6154452145e-07 -4.8202745904e-08 -9.1025307597e-09 1.1528252120e-03 2.2346009521e-04 -5.8433714769e-05 -9.5232310413e-06 -9.7395264945e-07 -1.9126334186e-08 9.4172689430e-04 1.7135914882e-04 -4.5986201618e-05 -8.2725527455e-06 5.4164300879e-07 7.1112487929e-04 1.2785697325e-04 -2.3383669167e-05 5.2615040164e-06 4.8906948368e-04 9.7066725168e-05 2.7238946621e-05 2.7499459622e-04 8.5014082402e-05 9.6642167239e-05
