# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6700426701e-05 5.6759342956e-06 -3.7524814783e-07 -3.4712479820e-07 5.2331657264e-07 1.0625173346e-06 1.3379970012e-06 1.4932249427e-06 1.5967011568e-06 1.6676958309e-06 2.3159175597e-05 2.0790621717e-06 -3.9288728329e-06 -1.2795362379e-06 -1.5375344643e-07 2.9664052870e-07 5.2438327679e-07 6.5852805087e-07 7.3168394075e-07 2.2874764584e-05 2.0471300160e-06 -3.8583565301e-06 -1.3136011141e-06 -2.5061528145e-07 1.8274601068e-07 3.9792976542e-07 4.9361576248e-07 2.0955137399e-05 2.0708959071e-06 -3.3132466268e-06 -1.0983490505e-06 -1.6636421420e-07 2.0766620599e-07 3.4578396100e-07 1.7759053038e-05 1.9144332730e-06 -2.5570550012e-06 -7.7560503983e-07 -2.4292852978e-08 2.1054154845e-07 1.4460926665e-05 1.6655470476e-06 -1.7517429183e-06 -4.2907616413e-07 7.5447165779e-08 1.0827474475e-05 1.3608787486e-06 -8.9204869901e-07 1.0491472570e-08 7.3819192858e-06 1.1622473363e-06 2.7409555670e-07 4.1173380161e-06 1.2045603733e-06 1.4610740139e-06
   3 3.5854122983e-05 1.2733136209e-05 4.4088989018e-07 2.5851072844e-07 1.8298373406e-06 2.8161641429e-06 3.3253942928e-06 3.6202818798e-06 3.8233542065e-06 3.9698938754e-06 4.5985884125e-05 4.5955266190e-06 -7.0943500289e-06 -1.9360122620e-06 1.8968482870e-07 1.0151900936e-06 1.4286003102e-06 1.6778820244e-06 1.8263735012e-06 4.5164255579e-05 4.1569928018e-06 -7.2950307233e-06 -2.2317362287e-06 -1.7280611716e-07 6.4569775288e-07 1.0511456169e-06 1.2400721893e-06 4.1408964846e-05 4.0987093078e-06 -6.3829571412e-06 -1.9408969982e-06 -1.0696492426e-07 6.1893998028e-07 8.8852692661e-07 3.5135662680e-05 3.7630040084e-06 -4.9640848777e-06 -1.3731858723e-06 1.1948833469e-07 5.8138846720e-07 2.8643324278e-05 3.2802619463e-06 -3.3954972083e-06 -7.2437337375e-07 2.8150286317e-07 2.1474564092e-05 2.6997217543e-06 -1.6985619434e-06 1.2195678623e-07 1.4663158523e-05 2.3308051065e-06 6.1517754725e-07 8.2033958678e-06 2.4431365661e-06 2.9596301445e-06
   4 6.3445241329e-05 2.3464686597e-05 2.5770840037e-06 1.8338842495e-06 4.1432454782e-06 5.6118692900e-06 6.3760748432e-06 6.8377425828e-06 7.1760467216e-06 7.4304695548e-06 7.6319998826e-05 8.7023184312e-06 -1.0350879356e-05 -2.1463923385e-06 1.1073328510e-06 2.3299617013e-06 2.9462196136e-06 3.3328401101e-06 3.5781686888e-06 7.4381053019e-05 7.2361439108e-06 -1.1268511380e-05 -2.9727016011e-06 2.8978870871e-07 1.5454423000e-06 2.1603147476e-06 2.4585307680e-06 6.8175360094e-05 6.8855178222e-06 -1.0072671877e-05 -2.7088083590e-06 2.4496396313e-07 1.3809285030e-06 1.8038884843e-06 5.7915407089e-05 6.2573058674e-06 -7.9004057315e-06 -1.9184656563e-06 5.1053178188e-07 1.2483626983e-06 4.7270764964e-05 5.4425619108e-06 -5.4013327796e-06 -9.3682514211e-07 7.1087946036e-07 3.5479973344e-05 4.4997687991e-06 -2.6377560950e-06 4.0083864103e-07 2.4267074708e-05 3.9223260371e-06 1.1629834247e-06 1.3624660763e-05 4.1432231086e-06 5.0031287478e-06
   5 9.9918554498e-05 3.8311746116e-05 6.2513450297e-06 4.4651762880e-06 7.4993007995e-06 9.4722533661e-06 1.0506319033e-05 1.1154086485e-05 1.1660525040e-05 1.2066420554e-05 1.1429522946e-04 1.4879152578e-05 -1.3253075908e-05 -1.6830536386e-06 2.7174556336e-06 4.3072849990e-06 5.1191647113e-06 5.6654836789e-06 6.0467482937e-06 1.1039685700e-04 1.1592256922e-05 -1.5386200463e-05 -3.3185939574e-06 1.2404619776e-06 2.9356515048e-06 3.7704815940e-06 4.1997057068e-06 1.0107632390e-04 1.0591214940e-05 -1.4111513417e-05 -3.2342951923e-06 9.8481465788e-07 2.5576401646e-06 3.1436742982e-06 8.5918655550e-05 9.4775141797e-06 -1.1171359222e-05 -2.2707402481e-06 1.2337242901e-06 2.2692465593e-06 7.0206007152e-05 8.2150143232e-06 -7.6227613389e-06 -9.6633323169e-07 1.4272958017e-06 5.2762556105e-05 6.8070866727e-06 -3.6166847250e-06 9.1127064113e-07 3.6144207917e-05 5.9682532989e-06 1.9700884036e-06 2.0366436906e-05 6.3333248461e-06 7.6133201787e-06
   6 1.4529095603e-04 5.7558916053e-05 1.1570511135e-05 8.1313135584e-06 1.1828782169e-05 1.4329488473e-05 1.5665544203e-05 1.6531875758e-05 1.7240600014e-05 1.7838339809e-05 1.6012278729e-04 2.3556695558e-05 -1.5522505478e-05 -4.8129067113e-07 5.0320224699e-06 6.9658810844e-06 7.9740668699e-06 8.6981440033e-06 9.2557829383e-06 1.5310228773e-04 1.7506061051e-05 -1.9332729228e-05 -3.1225984791e-06 2.7398896685e-06 4.8383683813e-06 5.8859912638e-06 6.4770225127e-06 1.3995045206e-04 1.5414061333e-05 -1.8224933610e-05 -3.3818645146e-06 2.1556777189e-06 4.1572704812e-06 4.9223833075e-06 1.1900943428e-04 1.3545548660e-05 -1.4590292787e-05 -2.3398211634e-06 2.3250706081e-06 3.6692039231e-06 9.7322263086e-05 1.1659883063e-05 -9.9326706332e-06 -7.3958409883e-07 2.4702091394e-06 7.3231610963e-05 9.6742247269e-06 -4.5444219238e-06 1.7024036567e-06 5.0252402923e-05 8.5096140934e-06 3.0810633866e-06 2.8415493300e-05 9.0360534378e-06 1.0804528264e-05
   7 1.9925738396e-04 8.1342141553e-05 1.8579730454e-05 1.2793657178e-05 1.7051756971e-05 2.0093964809e-05 2.1771317335e-05 2.2901526581e-05 2.3857469395e-05 2.4686867757e-05 2.1400016966e-04 3.5135845858e-05 -1.6954235619e-05 1.4571996850e-06 8.0045052194e-06 1.0275724456e-05 1.1512635467e-05 1.2454401985e-05 1.3227360079e-05 2.0247016802e-04 2.5262901223e-05 -2.2880511765e-05 -2.3379759977e-06 4.7869995646e-06 7.2604677019e-06 8.5237155164e-06 9.3026892389e-06 1.8465077421e-04 2.1532627347e-05 -2.2193187726e-05 -3.0602892089e-06 3.7902279945e-06 6.1881172281e-06 7.1431344137e-06 1.5705445166e-04 1.8600189430e-05 -1.7965560126e-05 -2.0427579108e-06 3.7993194189e-06 5.4533334102e-06 1.2852935284e-04 1.5878338684e-05 -1.2205713196e-05 -2.1200976315e-07 3.8577100876e-06 9.6816484019e-05 1.3156155761e-05 -5.3455137713e-06 2.8095353859e-06 6.6548740666e-05 1.1588890745e-05 4.5388045898e-06 3.7769282131e-05 1.2280148827e-05 1.4594039380e-05
   8 2.6128021298e-04 1.0967375984e-04 2.7259206175e-05 1.8389987545e-05 2.3088008722e-05 2.6678784394e-05 2.8735112311e-05 3.0175813896e-05 3.1427300784e-05 3.2531540135e-05 2.7602523167e-04 4.9915034555e-05 -1.7414301522e-05 4.1153200563e-06 1.1595685317e-05 1.4204827939e-05 1.5715516881e-05 1.6933056196e-05 1.7971421732e-05 2.5850855633e-04 3.5155096132e-05 -2.5836308329e-05 -9.5712170706e-07 7.3406233443e-06 1.0173701683e-05 1.1683475645e-05 1.2690136362e-05 2.3509194051e-04 2.9139570514e-05 -2.5850373863e-05 -2.2456390077e-06 5.8754562791e-06 8.6521137515e-06 9.8137303365e-06 1.9992993472e-04 2.4761217156e-05 -2.1156228980e-05 -1.3315754294e-06 5.6708092312e-06 7.6260128671e-06 1.6372449407e-04 2.0968021163e-05 -1.4317831939e-05 6.5717098909e-07 5.5985973808e-06 1.2346896976e-04 1.7330440482e-05 -5.9494464215e-06 4.2533193086e-06 8.5003933378e-05 1.5247758578e-05 6.3739478215e-06 4.8420869957e-05 1.6090947130e-05 1.8999992272e-05
   9 3.3066436916e-04 1.4248152464e-04 3.7548805250e-05 2.4836173019e-05 2.9848522878e-05 3.3995909383e-05 3.6467554301e-05 3.8263241500e-05 3.9855852632e-05 4.1277030902e-05 3.4620208519e-04 6.8078776453e-05 -1.6850985539e-05 7.4543381525e-06 1.5772640573e-05 1.8734886631e-05 2.0569436045e-05 2.2121693675e-05 2.3480698644e-05 3.2119923287e-04 4.7429586878e-05 -2.8056190045e-05 1.0177075753e-06 1.0370382576e-05 1.3550271437e-05 1.5350158635e-05 1.6639723278e-05 2.9121449423e-04 3.8441576705e-05 -2.9043512299e-05 -9.3386787445e-07 8.3774968140e-06 1.1525539319e-05 1.2934479327e-05 2.4755903024e-04 3.2163402743e-05 -2.4049402149e-05 -2.0396914555e-07 7.9243461828e-06 1.0188735836e-05 2.0281925695e-04 2.7009303567e-05 -1.6187523721e-05 1.8887687539e-06 7.7003443222e-06 1.5312387941e-04 2.2266286811e-05 -6.2896645825e-06 6.0523436806e-06 1.0560147969e-04 1.9536854207e-05 8.6138207520e-06 6.0372491531e-05 2.0489496631e-05 2.4036764680e-05
  10 4.0661439442e-04 1.7962976215e-04 4.9370580209e-05 3.2040791403e-05 3.7238586826e-05 4.1953764275e-05 4.4877014064e-05 4.7069321287e-05 4.9045652749e-05 5.0821967166e-05 4.2445242541e-04 8.9730023732e-05 -1.5270867563e-05 1.1417054841e-05 2.0500790978e-05 2.3846690173e-05 2.6061537129e-05 2.8006419724e-05 2.9738686619e-05 3.9048880570e-04 6.2270576815e-05 -2.9457731394e-05 3.5606757487e-06 1.3850721493e-05 1.7377491000e-05 1.9514251926e-05 2.1144131460e-05 3.5294920764e-04 4.9617328883e-05 -3.1652630384e-05 8.7634704232e-07 1.1271801846e-05 1.4788210975e-05 1.6495304805e-05 2.9987982396e-04 4.0954235462e-05 -2.6538802099e-05 1.3392530231e-06 1.0531365576e-05 1.3130441439e-05 2.4575634004e-04 3.4100874819e-05 -1.7749130253e-05 3.4727619897e-06 1.0158197718e-05 1.8572933933e-04 2.8015607161e-05 -6.3265961330e-06 8.2159906659e-06 1.2831213158e-04 2.4499774309e-05 1.1282551796e-05 7.3630545954e-05 2.5499144543e-05 2.9718068621e-05
  11 4.8827992800e-04 2.2092996392e-04 6.2638197650e-05 3.9914384620e-05 4.5165206971e-05 5.0460096940e-05 5.3871415004e-05 5.6498617540e-05 5.8897527763e-05 6.1063721714e-05 5.1061321934e-04 1.1491051304e-04 -1.2708004622e-05 1.5939296979e-05 2.5744201088e-05 2.9518285461e-05 3.2171396603e-05 3.4567036648e-05 3.6722229406e-05 4.6630062225e-04 7.9806412719e-05 -3.0005521679e-05 6.6289675229e-06 1.7751850071e-05 2.1643761826e-05 2.4169933795e-05 2.6195855940e-05 4.2021557547e-04 6.2808701133e-05 -3.3603158921e-05 3.1673160876e-06 1.4539352354e-05 1.8429693258e-05 2.0487509708e-05 3.5682174012e-04 5.1260047103e-05 -2.8537977156e-05 3.2943308445e-06 1.3475521399e-05 1.6437659713e-05 2.9248868876e-04 4.2344352083e-05 -1.8934936867e-05 5.4009293111e-06 1.2958925759e-05 2.2125903595e-04 3.4645887716e-05 -6.0344783628e-06 1.0741031277e-05 1.5311163949e-04 3.0166881121e-05 1.4392224880e-05 8.8194126665e-05 3.1137967268e-05 3.6057336599e-05
