# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.4321697615e-04 2.3291023529e-04 3.2802448281e-05 -3.0860667420e-06 -2.8149987867e-06 -8.1163100359e-07 -1.6507184072e-07 -2.6785680665e-08 -4.0120067981e-09 -6.3307029707e-09 5.9841661982e-04 1.2762390310e-04 -3.3195611041e-05 -7.6276950462e-06 -1.0583172143e-06 -1.5380985241e-07 -1.7794132502e-08 -5.5135933278e-10 -9.3315448002e-09 5.4508782755e-04 8.7993458046e-05 -4.7176993530e-05 -1.0459766415e-05 -1.7124829993e-06 -2.8775812669e-07 -4.6915792055e-08 -6.7924955217e-08 4.8935739255e-04 6.6952225663e-05 -4.9980719043e-05 -1.1623469475e-05 -2.0498769459e-06 -3.8600376156e-07 -3.1510191530e-07 4.1356718355e-04 5.2062850479e-05 -4.4228327708e-05 -1.0660308605e-05 -2.0385750589e-06 -9.9458028371e-07 3.3673111663e-04 4.0389504422e-05 -3.3735080280e-05 -8.4017514391e-06 -2.1982093157e-06 2.5166070220e-04 3.0208961026e-05 -1.9710507318e-05 -2.6840814584e-06 1.7008418143e-04 2.3741449467e-05 3.0551369238e-06 9.2106026704e-05 2.3394832551e-05 2.8626859014e-05
  13 6.3013433791e-04 2.7733646583e-04 4.2183450790e-05 -1.8949326918e-06 -2.7065909434e-06 -7.8021651613e-07 -1.4962791776e-07 -2.2364844713e-08 -2.4543706556e-09 -5.3812378474e-09 6.9899452802e-04 1.5723437053e-04 -3.3082401906e-05 -7.3942843648e-06 -9.0380667260e-07 -1.0988406330e-07 -8.7577878182e-09 1.4550040405e-09 -7.5039539404e-09 6.3337419448e-04 1.0928434328e-04 -4.9107915292e-05 -1.0293174339e-05 -1.5023754960e-06 -2.1845452521e-07 -2.9946465471e-08 -5.6533517428e-08 5.6710425686e-04 8.2791679856e-05 -5.3119071185e-05 -1.1658547889e-05 -1.8598998276e-06 -3.1647372341e-07 -2.8008622090e-07 4.7899223764e-04 6.4002051262e-05 -4.7523137196e-05 -1.0857415806e-05 -1.9210686819e-06 -9.2357935111e-07 3.9007719351e-04 4.9427319807e-05 -3.6408892078e-05 -8.6632104658e-06 -2.0722832686e-06 2.9181896897e-04 3.6915865486e-05 -2.1099851036e-05 -2.3291506236e-06 1.9756638723e-04 2.8871457703e-05 4.5282783784e-06 1.0741176967e-04 2.8011194618e-05 3.3915009559e-05
  14 7.2032316709e-04 3.2511040319e-04 5.2589487779e-05 -4.8836809028e-07 -2.5656427547e-06 -7.4968281813e-07 -1.3635585363e-07 -1.8672077150e-08 -1.5843379635e-09 -4.6309335879e-09 8.0657794081e-04 1.9008538765e-04 -3.2428606712e-05 -7.1266331984e-06 -7.7111488093e-07 -7.5084505546e-08 -3.8758835924e-09 2.5406141220e-09 -6.2524772265e-09 7.2784664276e-04 1.3335113846e-04 -5.0446827599e-05 -1.0038081772e-05 -1.3046558908e-06 -1.6223894702e-07 -1.7615747048e-08 -4.6967728085e-08 6.5012948180e-04 1.0083313398e-04 -5.5721030325e-05 -1.1569541945e-05 -1.6656697309e-06 -2.5616722600e-07 -2.4581771760e-07 5.4882754333e-04 7.7633368833e-05 -5.0387773249e-05 -1.0930913607e-05 -1.7917612341e-06 -8.4039582715e-07 4.4704707524e-04 5.9754228914e-05 -3.8765572852e-05 -8.8294966857e-06 -1.8941589583e-06 3.3478389109e-04 4.4581609060e-05 -2.2253683946e-05 -1.8364835601e-06 2.2706464712e-04 3.4703676046e-05 6.2939888779e-06 1.2395325499e-04 3.3154964008e-05 3.9740992610e-05
  15 8.1303661467e-04 3.7595298283e-04 6.3973266318e-05 1.1243006338e-06 -2.3940143005e-06 -7.1963666832e-07 -1.2528988798e-07 -1.5338042590e-08 -1.3720415070e-09 -3.9783255106e-09 9.2072289997e-04 2.2605982149e-04 -3.1274796343e-05 -6.8375804384e-06 -6.5855031766e-07 -5.0326570549e-08 1.6230732518e-10 2.1996612202e-09 -5.2873389507e-09 8.2830661049e-04 1.6019207633e-04 -5.1215500570e-05 -9.7241500613e-06 -1.1231379029e-06 -1.1831667975e-07 -9.0615884522e-09 -3.8639599163e-08 7.3831914192e-04 1.2112122876e-04 -5.7787626444e-05 -1.1383547060e-05 -1.4781854654e-06 -2.0428274105e-07 -2.1224531963e-07 6.2299569573e-04 9.3017664326e-05 -5.2814612059e-05 -1.0901057873e-05 -1.6577493308e-06 -7.4706862583e-07 5.0758317030e-04 7.1426096308e-05 -4.0790932588e-05 -8.9123057611e-06 -1.6678145284e-06 3.8052801916e-04 5.3251866817e-05 -2.3161953742e-05 -1.2069377192e-06 2.5857371283e-04 4.1268296243e-05 8.3625821578e-06 1.4174541087e-04 3.8846296524e-05 4.6122443846e-05
  16 9.0758636570e-04 4.2956569355e-04 7.6282024588e-05 2.9344214800e-06 -2.1947047031e-06 -6.8888851230e-07 -1.1605676507e-07 -1.2856093288e-08 -1.2695633929e-09 -3.3687959372e-09 1.0409334540e-03 2.6501415453e-04 -2.9660213086e-05 -6.5389581062e-06 -5.6186709859e-07 -3.4593047251e-08 3.5624781620e-09 1.2765132968e-09 -4.4467763359e-09 9.3452188518e-04 1.8977091405e-04 -5.1440111789e-05 -9.3717418946e-06 -9.6253244739e-07 -8.3237796987e-08 -4.2158720163e-09 -3.1048839712e-08 8.3154192651e-04 1.4368164928e-04 -5.9332273187e-05 -1.1122467182e-05 -1.3034478656e-06 -1.6106404155e-07 -1.7898428528e-07 7.0140751762e-04 1.1020147696e-04 -5.4800821086e-05 -1.0789940217e-05 -1.5241826929e-06 -6.4469470106e-07 5.7162924866e-04 8.4484962588e-05 -4.2478421983e-05 -8.9235563200e-06 -1.3966899148e-06 4.2902121728e-04 6.2963637212e-05 -2.3818459175e-05 -4.4353289057e-07 2.9208720012e-04 4.8590673092e-05 1.0738685667e-05 1.6079664253e-04 4.5099783226e-05 5.3074374247e-05
  17 1.0033521134e-03 4.8563671411e-04 8.9458748806e-05 4.9329581549e-06 -1.9702186974e-06 -6.5664108140e-07 -1.0835413622e-07 -1.1331455102e-08 -9.2665930568e-10 -2.7864348193e-09 1.1666727917e-03 3.0678174945e-04 -2.7621260687e-05 -6.2390562280e-06 -4.7976949635e-07 -2.3462777989e-08 4.4425962377e-09 1.0830194018e-09 -3.6874654061e-09 1.0462289742e-03 2.2202786045e-04 -5.1156866281e-05 -8.9919268450e-06 -8.2506590999e-07 -5.6007878785e-08 -1.2874571508e-09 -2.3916998072e-08 9.2963926371e-04 1.6852338987e-04 -6.0373441788e-05 -1.0807958287e-05 -1.1425686117e-06 -1.2676834089e-07 -1.4572754573e-07 7.8396531450e-04 1.2921243137e-04 -5.6348701567e-05 -1.0614970836e-05 -1.3959115041e-06 -5.3398188920e-07 6.3912554398e-04 9.8966803706e-05 -4.3829698337e-05 -8.8748240241e-06 -1.0834122385e-06 4.8022797133e-04 7.3746831557e-05 -2.4221897160e-05 4.5087528573e-07 3.2759475265e-04 5.6692055464e-05 1.3424481584e-05 1.8111443018e-04 5.1925030314e-05 6.0607843948e-05
  18 1.0997905465e-03 5.4384701333e-04 1.0344372483e-04 7.1098384369e-06 -1.7210313331e-06 -6.2324402596e-07 -1.0191735998e-07 -1.0075194365e-08 -5.8735457709e-10 -2.2213149948e-09 1.2973724713e-03 3.5117660258e-04 -2.5191206523e-05 -5.9421069014e-06 -4.1101985776e-07 -1.5030791094e-08 3.9488431282e-09 1.3428687781e-09 -2.9870643923e-09 1.1631336990e-03 2.5688304145e-04 -5.0402095453e-05 -8.5985053739e-06 -7.0474900661e-07 -3.7865105722e-08 1.4348865054e-09 -1.7092297610e-08 1.0324349438e-03 1.9562571438e-04 -6.0927369969e-05 -1.0457331828e-05 -9.9812959909e-07 -9.8815582923e-08 -1.1227050858e-07 8.7056655410e-04 1.5006466161e-04 -5.7470598936e-05 -1.0388439651e-05 -1.2760609196e-06 -4.1553306946e-07 7.1000128040e-04 1.1489827493e-04 -4.4847560155e-05 -8.7773582829e-06 -7.3043570724e-07 5.3411369342e-04 8.5622557458e-05 -2.4374632816e-05 1.4732014398e-06 3.6508319535e-04 6.5587556440e-05 1.6421128223e-05 2.0270405494e-04 5.9329378818e-05 6.8730538077e-05
  19 1.1964223474e-03 6.0387361349e-04 1.1817246228e-04 9.4533017562e-06 -1.4478853837e-06 -5.8977254539e-07 -9.6166124461e-08 -8.9494336686e-09 -4.0414523055e-10 -1.6619905460e-09 1.4324471347e-03 3.9800113998e-04 -2.2406644401e-05 -5.6516562246e-06 -3.5484600510e-07 -8.8811265609e-09 3.1450556376e-09 1.4692594299e-09 -2.3139452068e-09 1.2849177912e-03 2.9424009709e-04 -4.9210535962e-05 -8.2040013832e-06 -6.0083949750e-07 -2.6262340639e-08 3.4154493390e-09 -1.0454360041e-08 1.1397402787e-03 2.2495464502e-04 -6.1020666352e-05 -1.0082248774e-05 -8.7172230686e-07 -7.6556130631e-08 -7.8536933513e-08 9.6109033619e-04 1.7276263370e-04 -5.8178930539e-05 -1.0124516705e-05 -1.1658575345e-06 -2.9006163348e-07 7.8418317308e-04 1.3229423050e-04 -4.5537687891e-05 -8.6399244993e-06 -3.4031543607e-07 5.9063868117e-04 9.8609239743e-05 -2.4280276417e-05 2.6197145257e-06 4.0453743262e-04 7.5288651334e-05 1.9728077169e-05 2.2556740241e-04 6.7318562064e-05 7.7448926420e-05
  20 1.2928659514e-03 6.6539877550e-04 1.3358143380e-04 1.1953602523e-05 -1.1505757062e-06 -5.5676703383e-07 -9.0298235351e-08 -8.0366124226e-09 -4.2489971188e-10 -1.0896951677e-09 1.5712907871e-03 4.4704758534e-04 -1.9298326661e-05 -5.3660457607e-06 -3.0896103773e-07 -4.4702565047e-09 2.7533211281e-09 9.8997376632e-10 -1.6229322835e-09 1.4112331458e-03 3.3398274623e-04 -4.7613571310e-05 -7.8140092840e-06 -5.1255036361e-07 -1.6670737304e-08 3.6261942027e-09 -3.7971763905e-09 1.2513467585e-03 2.5645848644e-04 -6.0684798782e-05 -9.6886025935e-06 -7.6148216041e-07 -5.9514868441e-08 -4.4150509078e-08 1.0553995621e-03 1.9729500134e-04 -5.8488362613e-05 -9.8348569888e-06 -1.0642567471e-06 -1.5760585386e-07 8.6159127549e-04 1.5115724139e-04 -4.5909705727e-05 -8.4687645720e-06 8.5216728433e-08 6.4975695182e-04 1.1271831461e-04 -2.3944489782e-05 3.8866685202e-06 4.4593867301e-04 8.5801868956e-05 2.3342880814e-05 2.4970260141e-04 7.5895437323e-05 8.6767307490e-05
  21 1.3887938065e-03 7.2810887490e-04 1.4960267502e-04 1.4600042471e-05 -8.3156934905e-07 -5.2345661983e-07 -8.4590920059e-08 -7.4227769684e-09 -5.0614428792e-10 -5.0171667326e-10 1.7133006418e-03 4.9810074720e-04 -1.5898559468e-05 -5.0875600138e-06 -2.7160109182e-07 -1.3855011040e-09 2.4335151642e-09 3.8164078545e-10 -9.0929835261e-10 1.5417206212e-03 3.7598353169e-04 -4.5644547878e-05 -7.4338952561e-06 -4.3868266901e-07 -8.9620398308e-09 2.8228395546e-09 2.9363288416e-09 1.3670322126e-03 2.9007609690e-04 -5.9946553694e-05 -9.2885263100e-06 -6.6513660071e-07 -4.7107828568e-08 -8.9940277663e-09 1.1533549666e-03 2.2363570522e-04 -5.8417348224e-05 -9.5266788742e-06 -9.7252650742e-07 -1.8442048257e-08 9.4213568834e-04 1.7148672191e-04 -4.5974497442e-05 -8.2709238098e-06 5.4442373251e-07 7.1141902718e-04 1.2795349673e-04 -2.3372678839e-05 5.2704619724e-06 4.8926586005e-04 9.7132231667e-05 2.7262601955e-05 2.7510676861e-04 8.5060991164e-05 9.6688531214e-05
