# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.4475016749e-04 2.3329721922e-04 3.2810058750e-05 -3.0997793280e-06 -2.8196023494e-06 -8.1095179190e-07 -1.6395284023e-07 -2.7086856912e-08 -3.9355068116e-09 -6.3486555724e-09 5.9950149903e-04 1.2766935739e-04 -3.3277143612e-05 -7.6288703516e-06 -1.0554274106e-06 -1.5091926671e-07 -1.8854591226e-08 -5.0679404441e-10 -9.3668159988e-09 5.4596881926e-04 8.7904681088e-05 -4.7276937876e-05 -1.0452419910e-05 -1.7071577205e-06 -2.8607035442e-07 -4.8213613896e-08 -6.7898542084e-08 4.9011967748e-04 6.6823709304e-05 -5.0076027804e-05 -1.1612844108e-05 -2.0446339123e-06 -3.8730791789e-07 -3.1504667750e-07 4.1419128292e-04 5.1936625609e-05 -4.4305387784e-05 -1.0653220139e-05 -2.0370664778e-06 -9.9471502218e-07 3.3721877854e-04 4.0284788518e-05 -3.3789760443e-05 -8.3988934070e-06 -2.1992654958e-06 2.5198703652e-04 3.0137831854e-05 -1.9739525690e-05 -2.6878331570e-06 1.7026893543e-04 2.3709790292e-05 3.0481914236e-06 9.2172265998e-05 2.3394834453e-05 2.8631627837e-05
  13 6.3204329608e-04 2.7786446119e-04 4.2208682149e-05 -1.9088683381e-06 -2.7104365226e-06 -7.8135573629e-07 -1.4853447960e-07 -2.1951139502e-08 -2.8599586225e-09 -5.4036762572e-09 7.0039464058e-04 1.5734210716e-04 -3.3170973307e-05 -7.3949200696e-06 -9.0443319639e-07 -1.0710009825e-07 -8.4751372167e-09 9.2804132209e-10 -7.5582348897e-09 6.3448924477e-04 1.0922543038e-04 -4.9224362418e-05 -1.0288750819e-05 -1.4975720687e-06 -2.1673448502e-07 -3.0173521575e-08 -5.6710545478e-08 5.6804732923e-04 8.2668980174e-05 -5.3231038183e-05 -1.1650917010e-05 -1.8536409980e-06 -3.1601037192e-07 -2.8041755024e-07 4.7975542453e-04 6.3870539813e-05 -4.7614242537e-05 -1.0848448851e-05 -1.9187449774e-06 -9.2403777358e-07 3.9066901882e-04 4.9319232777e-05 -3.6471481187e-05 -8.6612307211e-06 -2.0734591578e-06 2.9221792125e-04 3.6840143092e-05 -2.1134179028e-05 -2.3329919385e-06 1.9779205112e-04 2.8839628776e-05 4.5214950701e-06 1.0749591024e-04 2.8013719512e-05 3.3923195267e-05
  14 7.2264025574e-04 3.2580335137e-04 5.2638646895e-05 -5.0283166395e-07 -2.5685801888e-06 -7.5143104670e-07 -1.3575291425e-07 -1.8234955969e-08 -1.9886607709e-09 -4.6251385356e-09 8.0834420804e-04 1.9027324475e-04 -3.2525528938e-05 -7.1260788689e-06 -7.7150149486e-07 -7.5502207096e-08 -1.6268149330e-09 1.4651212737e-09 -6.2312501599e-09 7.2923047189e-04 1.3333399160e-04 -5.0573422033e-05 -1.0038328222e-05 -1.3008137530e-06 -1.6015254977e-07 -1.7866141519e-08 -4.7037294079e-08 6.5128788096e-04 1.0072418582e-04 -5.5848590463e-05 -1.1564349211e-05 -1.6609686658e-06 -2.5422819337e-07 -2.4613080536e-07 5.4975257496e-04 7.7504118612e-05 -5.0495221389e-05 -1.0923466738e-05 -1.7872896004e-06 -8.4101744011e-07 4.4775703229e-04 5.9642370505e-05 -3.8836572836e-05 -8.8266989229e-06 -1.8956075475e-06 3.3526540406e-04 4.4505336435e-05 -2.2293461620e-05 -1.8404825509e-06 2.2733838519e-04 3.4671540048e-05 6.2878878728e-06 1.2405853333e-04 3.3161251171e-05 3.9753419753e-05
  15 8.1578931356e-04 3.7683432608e-04 6.4052848096e-05 1.1103868614e-06 -2.3975739075e-06 -7.2043912037e-07 -1.2541793650e-07 -1.5316487858e-08 -1.2569225294e-09 -3.9641772277e-09 9.2290450468e-04 2.2634889637e-04 -3.1380096561e-05 -6.8378027529e-06 -6.5677400014e-07 -5.2310898527e-08 1.7094960697e-09 1.8901123012e-09 -5.2503138696e-09 8.2999761147e-04 1.6022662050e-04 -5.1350548028e-05 -9.7244615003e-06 -1.1227827914e-06 -1.1578065152e-07 -9.1447345411e-09 -3.8583372310e-08 7.3972327617e-04 1.2104087068e-04 -5.7931497880e-05 -1.1380459310e-05 -1.4742909973e-06 -2.0274688047e-07 -2.1223713553e-07 6.2410447126e-04 9.2898619097e-05 -5.2936210151e-05 -1.0897320224e-05 -1.6529363915e-06 -7.4729877215e-07 5.0843074285e-04 7.1314158646e-05 -4.0874014298e-05 -8.9089324543e-06 -1.6690975785e-06 3.8109995429e-04 5.3176207842e-05 -2.3205662023e-05 -1.2110049751e-06 2.5890426077e-04 4.1238054689e-05 8.3573456424e-06 1.4187437090e-04 3.8857477111e-05 4.6140376769e-05
  16 9.1079708900e-04 4.3065835216e-04 7.6398037667e-05 2.9229409077e-06 -2.2000163302e-06 -6.8830058194e-07 -1.1688655660e-07 -1.2798275851e-08 -8.8158619908e-10 -3.3685495870e-09 1.0435780236e-03 2.6542504076e-04 -2.9771155544e-05 -6.5416217649e-06 -5.5909231599e-07 -3.5396802300e-08 3.0212593933e-09 2.0670897965e-09 -4.4534247903e-09 9.3656156718e-04 1.8987169174e-04 -5.1587552027e-05 -9.3687222878e-06 -9.6361082056e-07 -8.2698684107e-08 -3.0931289047e-09 -3.1033778368e-08 8.3321686748e-04 1.4364339379e-04 -5.9488713257e-05 -1.1122665857e-05 -1.3001731036e-06 -1.5975290192e-07 -1.7886011947e-07 7.0272690201e-04 1.1009991125e-04 -5.4935737149e-05 -1.0788053125e-05 -1.5210101496e-06 -6.4453432102e-07 5.7263289122e-04 8.4381330564e-05 -4.2574362142e-05 -8.9223025176e-06 -1.3974177910e-06 4.2969614505e-04 6.2888991211e-05 -2.3867436332e-05 -4.4705435529e-07 2.9248019960e-04 4.8565471567e-05 1.0734933522e-05 1.6095384067e-04 4.5116843474e-05 5.3099128569e-05
  17 1.0070381973e-03 4.8696289754e-04 8.9616803928e-05 4.9254870320e-06 -1.9767449430e-06 -6.5573816529e-07 -1.0920839597e-07 -1.0930373020e-08 -8.2284191449e-10 -2.7967958643e-09 1.1698275308e-03 3.0733228987e-04 -2.7732957269e-05 -6.2454404069e-06 -4.7636820171e-07 -2.3819647305e-08 3.9375393391e-09 1.6782144452e-09 -3.7205004877e-09 1.0486605062e-03 2.2221126556e-04 -5.1316122599e-05 -8.9902966751e-06 -8.2232576455e-07 -5.8616457448e-08 4.8734068990e-10 -2.3974267021e-08 9.3161694658e-04 1.6853219245e-04 -6.0537262532e-05 -1.0809883292e-05 -1.1413990962e-06 -1.2497530120e-07 -1.4571556637e-07 7.8552378371e-04 1.2913881174e-04 -5.6497060346e-05 -1.0614577317e-05 -1.3936695272e-06 -5.3389818642e-07 6.4030357843e-04 9.8877606765e-05 -4.3935398779e-05 -8.8768196947e-06 -1.0840017085e-06 4.8102265530e-04 7.3677455691e-05 -2.4278540893e-05 4.4805754511e-07 3.2805652462e-04 5.6672311303e-05 1.3423193978e-05 1.8130519300e-04 5.1949542333e-05 6.0640685030e-05
  18 1.1039643939e-03 5.4542778733e-04 1.0364939139e-04 7.1073518151e-06 -1.7273682033e-06 -6.2347337479e-07 -1.0187587757e-07 -9.9402926056e-09 -7.2461321240e-10 -2.2288453299e-09 1.3010837249e-03 3.5188412447e-04 -2.5300918126e-05 -5.9505469404e-06 -4.0869946291e-07 -1.4535475082e-08 3.6476949046e-09 1.2536625007e-09 -3.0098440448e-09 1.1659971187e-03 2.5716746320e-04 -5.0570957879e-05 -8.5998208556e-06 -7.0055126271e-07 -3.9739759198e-08 2.0675568283e-09 -1.7125313046e-08 1.0347499378e-03 1.9569318091e-04 -6.1103404666e-05 -1.0456934022e-05 -9.9810357330e-07 -9.7915620313e-08 -1.1228057122e-07 8.7238307043e-04 1.5003067947e-04 -5.7629172609e-05 -1.0390585730e-05 -1.2743468806e-06 -4.1562349651e-07 7.1137591169e-04 1.1482962389e-04 -4.4962844963e-05 -8.7810596027e-06 -7.3132300177e-07 5.3504163384e-04 8.5565420763e-05 -2.4438105414e-05 1.4705385717e-06 3.6562461261e-04 6.5574302870e-05 1.6422521050e-05 2.0293133788e-04 5.9363107784e-05 6.8773104331e-05
  19 1.2010917081e-03 6.0572843323e-04 1.1843141920e-04 9.4566898137e-06 -1.4533525789e-06 -5.9146143138e-07 -9.5174426214e-08 -9.3704751314e-09 -5.4478050802e-10 -1.6604716592e-09 1.4367590140e-03 3.9888390097e-04 -2.2513388111e-05 -5.6600563732e-06 -3.5465034073e-07 -7.2973669259e-09 2.5928912476e-09 1.0431535997e-09 -2.3118646947e-09 1.2882511525e-03 2.9464295514e-04 -4.9385747240e-05 -8.2084800612e-06 -5.9758046142e-07 -2.5530026970e-08 2.5235640949e-09 -1.0412719492e-08 1.1424276784e-03 2.2509508045e-04 -6.1211302514e-05 -1.0079782568e-05 -8.7079849979e-07 -7.7346858808e-08 -7.8473240736e-08 9.6318763037e-04 1.7277660964e-04 -5.8345733594e-05 -1.0128344459e-05 -1.1648996443e-06 -2.9022824045e-07 7.8577520624e-04 1.3225424265e-04 -4.5662176342e-05 -8.6445706300e-06 -3.4149377135e-07 5.9171430061e-04 9.8570203407e-05 -2.4349016266e-05 2.6171548149e-06 4.0516990575e-04 7.5285205156e-05 1.9732523633e-05 2.2583542540e-04 6.7363040537e-05 7.7502911779e-05
  20 1.2980343276e-03 6.6754510852e-04 1.3389946549e-04 1.1963829934e-05 -1.1556662551e-06 -5.5873495397e-07 -8.9445757761e-08 -8.5257943248e-09 -3.7808788204e-10 -1.0844649745e-09 1.5762442213e-03 4.4812482428e-04 -1.9402185687e-05 -5.3733272863e-06 -3.1010930416e-07 -2.7345173455e-09 1.9372382737e-09 1.0703943791e-09 -1.6117747351e-09 1.4150733202e-03 3.3451899136e-04 -4.7790883851e-05 -7.8219381452e-06 -5.0938753981e-07 -1.5863457901e-08 2.9086517029e-09 -3.7280973452e-09 1.2544414745e-03 2.5668608239e-04 -6.0885056737e-05 -9.6901319394e-06 -7.5787702539e-07 -6.1069297586e-08 -4.4037217448e-08 1.0578090585e-03 1.9736134135e-04 -5.8664588898e-05 -9.8372181468e-06 -1.0644849757e-06 -1.5769458587e-07 8.6341812213e-04 1.5115563431e-04 -4.6041284019e-05 -8.4753548445e-06 8.4247593210e-08 6.5099730336e-04 1.1270120614e-04 -2.4017434919e-05 3.8850647391e-06 4.4667252394e-04 8.5813792109e-05 2.3351403163e-05 2.5001833844e-04 7.5952022486e-05 8.6834348245e-05
  21 1.3944608896e-03 7.3056211494e-04 1.4998552670e-04 1.4618084294e-05 -8.3662986529e-07 -5.2475327252e-07 -8.4586451199e-08 -7.5233981906e-09 -3.1066511446e-10 -4.9819380233e-10 1.7189328900e-03 4.9939089362e-04 -1.5998202610e-05 -5.0943367623e-06 -2.7251523039e-07 -6.6843855126e-10 1.9302566072e-09 1.0181739380e-09 -9.0351422842e-10 1.5461054382e-03 3.7666736943e-04 -4.5821613545e-05 -7.4437292753e-06 -4.3593280102e-07 -9.0549772683e-09 3.0332974277e-09 2.9881381014e-09 1.3705665435e-03 2.9040610988e-04 -6.0152841804e-05 -9.2960740492e-06 -6.5973008654e-07 -4.8149047866e-08 -8.8817152442e-09 1.1561062545e-03 2.2376395937e-04 -5.8603996118e-05 -9.5274473377e-06 -9.7311144193e-07 -1.8402025436e-08 9.4421650436e-04 1.7153009067e-04 -4.6111465836e-05 -8.2792479969e-06 5.4400825576e-07 7.1284036979e-04 1.2796389373e-04 -2.3449007898e-05 5.2706657331e-06 4.9011192678e-04 9.7164096064e-05 2.7276749251e-05 2.7547762783e-04 8.5132029969e-05 9.6770590584e-05
