# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5417590826e-05 4.6156015966e-06 -1.5847350828e-06 -1.6557275217e-06 -8.6550401523e-07 -3.9674355441e-07 -1.8410984136e-07 -8.6989336219e-08 -4.0081009954e-08 -2.1697994279e-08 2.2841751677e-05 1.5951471271e-06 -4.4698643859e-06 -1.8434997765e-06 -7.6302785973e-07 -3.5818174266e-07 -1.7346907180e-07 -8.1783216002e-08 -4.8799906570e-08 2.2642578053e-05 1.6257184590e-06 -4.3139989346e-06 -1.7686197212e-06 -7.3459197431e-07 -3.3527431208e-07 -1.5534057664e-07 -9.3778558490e-08 2.0735861685e-05 1.6681392142e-06 -3.7422243269e-06 -1.5200598797e-06 -6.1026402588e-07 -2.6569813077e-07 -1.5784843952e-07 1.7521041024e-05 1.5180649266e-06 -2.9744131067e-06 -1.1872232715e-06 -4.5646888879e-07 -2.4858804795e-07 1.4194371372e-05 1.2704783311e-06 -2.1632617143e-06 -8.4129240868e-07 -3.5829203662e-07 1.0523928170e-05 9.6417853639e-07 -1.3022821612e-06 -4.0946579569e-07 7.0406384570e-06 7.6171720453e-07 -1.3912943441e-07 3.7383206759e-06 7.9557007323e-07 1.0466008538e-06
   3 3.3047222090e-05 1.0351888440e-05 -2.3512265323e-06 -2.8065472611e-06 -1.4459576033e-06 -6.3742512510e-07 -2.8317586417e-07 -1.2951866688e-07 -6.2318047108e-08 -4.0355321232e-08 4.5332564080e-05 3.5623621588e-06 -8.3148664376e-06 -3.2576087854e-06 -1.2636898439e-06 -5.6223066043e-07 -2.6321605478e-07 -1.2437484015e-07 -7.7663211367e-08 4.4694857978e-05 3.2839870024e-06 -8.2807742957e-06 -3.2556578442e-06 -1.2874428239e-06 -5.6520391824e-07 -2.5521079106e-07 -1.5567839755e-07 4.0963265750e-05 3.2694698074e-06 -7.2960089915e-06 -2.8703051061e-06 -1.1078242609e-06 -4.6562493400e-07 -2.7739292399e-07 3.4646313269e-05 2.9436636660e-06 -5.8495456922e-06 -2.2727348403e-06 -8.4529252777e-07 -4.5780588526e-07 2.8088881202e-05 2.4571827607e-06 -4.2722711310e-06 -1.6249815325e-06 -6.8238432008e-07 2.0836266067e-05 1.8643140295e-06 -2.5797667548e-06 -7.9813369387e-07 1.3938837975e-05 1.4770563203e-06 -2.8107350634e-07 7.3917445468e-06 1.5599404610e-06 2.0609406243e-06
   4 5.8532710336e-05 1.9196855206e-05 -2.5252716038e-06 -3.8212042160e-06 -1.9282026793e-06 -8.0346443654e-07 -3.3524545828e-07 -1.4129907391e-07 -5.9483054741e-08 -3.9523237363e-08 7.5210153106e-05 6.8865417345e-06 -1.2591808730e-05 -4.6356305868e-06 -1.6574070351e-06 -6.8508859155e-07 -2.9644857930e-07 -1.2789480759e-07 -8.1925391992e-08 7.3595280214e-05 5.7356204410e-06 -1.3027689871e-05 -4.8544633974e-06 -1.7885985031e-06 -7.3186105018e-07 -3.1111512338e-07 -1.9100790348e-07 6.7423197990e-05 5.4670480261e-06 -1.1680036309e-05 -4.3899252725e-06 -1.5953982228e-06 -6.3425697907e-07 -3.7619221688e-07 5.7082437752e-05 4.8543132955e-06 -9.4528089036e-06 -3.5337970687e-06 -1.2494766372e-06 -6.6535790648e-07 4.6319592091e-05 4.0262814369e-06 -6.9402449179e-06 -2.5512308782e-06 -1.0389447465e-06 3.4377654824e-05 3.0518089071e-06 -4.1927214615e-06 -1.2489629912e-06 2.3006718608e-05 2.4288182893e-06 -4.2902501346e-07 1.2200935240e-05 2.5815344351e-06 3.4092630588e-06
   5 9.2370355771e-05 3.1608586159e-05 -1.8864370502e-06 -4.6189711535e-06 -2.2864874689e-06 -8.8626751825e-07 -3.4223322532e-07 -1.3622126742e-07 -5.2043305353e-08 -3.2018817181e-08 1.1260621439e-04 1.2034108773e-05 -1.6886011419e-05 -5.7915293334e-06 -1.8744697418e-06 -7.1402340814e-07 -2.9002754460e-07 -1.1357523734e-07 -6.9841555793e-08 1.0922248908e-04 9.2866338079e-06 -1.8179770047e-05 -6.3753676298e-06 -2.1700602490e-06 -8.2096272035e-07 -3.2051636857e-07 -1.9669911672e-07 9.9944287990e-05 8.4201712178e-06 -1.6637599979e-05 -5.9338143325e-06 -2.0041693080e-06 -7.3906245534e-07 -4.3848250601e-07 8.4651762028e-05 7.3269632776e-06 -1.3600531931e-05 -4.8482882017e-06 -1.6081761494e-06 -8.4217778073e-07 6.8750324081e-05 6.0372795983e-06 -1.0031458608e-05 -3.5366924192e-06 -1.3867552298e-06 5.1066412520e-05 4.5699974451e-06 -6.0579227889e-06 -1.7139649136e-06 3.4195011915e-05 3.6449047198e-06 -5.4046991546e-07 1.8149876161e-05 3.8828569584e-06 5.1062779162e-06
   6 1.3466681692e-04 4.7928864156e-05 -2.7963217046e-07 -5.1783233713e-06 -2.5499687991e-06 -9.1497263980e-07 -3.1739587694e-07 -1.1636354437e-07 -4.3075908608e-08 -2.5903639366e-08 1.5774807386e-04 1.9437936649e-05 -2.0931519924e-05 -6.6789589975e-06 -1.9250390749e-06 -6.5671197651e-07 -2.4735961365e-07 -9.4138755063e-08 -5.6655387905e-08 1.5147958442e-04 1.4226155069e-05 -2.3424686619e-05 -7.6823165963e-06 -2.3857977273e-06 -8.3012375385e-07 -3.0320488504e-07 -1.8637299281e-07 1.3838151055e-04 1.2339192109e-05 -2.1891301071e-05 -7.3724405498e-06 -2.3028135102e-06 -7.8541314228e-07 -4.6683440906e-07 1.1723561310e-04 1.0494718912e-05 -1.8105380137e-05 -6.1301955894e-06 -1.8931305210e-06 -9.7401047882e-07 9.5265514085e-05 8.5606292358e-06 -1.3417246695e-05 -4.5122303700e-06 -1.6933530478e-06 7.0821705800e-05 6.4769739377e-06 -8.0836882357e-06 -2.1475182648e-06 4.7469519397e-05 5.1721654956e-06 -5.7024443946e-07 2.5233199484e-05 5.4912564216e-06 7.1713638722e-06
   7 1.8520346409e-04 6.8356182887e-05 2.4019942434e-06 -5.4775272676e-06 -2.7391825400e-06 -9.1997298125e-07 -2.8360373962e-07 -9.1202269353e-08 -3.1471323492e-08 -2.0718247293e-08 2.1085004629e-04 2.9506793067e-05 -2.4528333265e-05 -7.3110792258e-06 -1.8690857386e-06 -5.5854649746e-07 -1.8543647838e-07 -6.6848886256e-08 -4.4678724048e-08 2.0034972950e-04 2.0843356825e-05 -2.8538572661e-05 -8.7372209209e-06 -2.4492020485e-06 -7.6616185639e-07 -2.6000205390e-07 -1.6937779807e-07 1.8259860773e-04 1.7410756708e-05 -2.7221055313e-05 -8.6174147778e-06 -2.4650137323e-06 -7.7669801394e-07 -4.7190740065e-07 1.5471296724e-04 1.4508585681e-05 -2.2770018376e-05 -7.2988998601e-06 -2.0946099532e-06 -1.0631678375e-06 1.2579066896e-04 1.1707249939e-05 -1.6968879915e-05 -5.4336233848e-06 -1.9438753690e-06 9.3583917052e-05 8.8363018873e-06 -1.0192605184e-05 -2.5148553753e-06 6.2795479415e-05 7.0581913915e-06 -4.7359228163e-07 3.3455235094e-05 7.4399456875e-06 9.6271586281e-06
   8 2.4352580395e-04 9.2968194497e-05 6.2085488870e-06 -5.5059772812e-06 -2.8599557959e-06 -9.1249525351e-07 -2.5262399208e-07 -6.9657100196e-08 -2.1064177368e-08 -1.5750947489e-08 2.7202605919e-04 4.2550777521e-05 -2.7537408406e-05 -7.7044958008e-06 -1.7490280760e-06 -4.5588384813e-07 -1.2875847599e-07 -4.0580243218e-08 -3.2460180889e-08 2.5585501097e-04 2.9439060463e-05 -3.3329637441e-05 -9.5368388393e-06 -2.4074970403e-06 -6.6702841975e-07 -2.0138146613e-07 -1.4573756178e-07 2.3251856699e-04 2.3834669961e-05 -3.2459553736e-05 -9.6489361704e-06 -2.5082881487e-06 -7.1696530618e-07 -4.5600487355e-07 1.9697027113e-04 1.9495294101e-05 -2.7449658056e-05 -8.3039794942e-06 -2.2010102408e-06 -1.1102413791e-06 1.6023491726e-04 1.5588082716e-05 -2.0556025827e-05 -6.2584610165e-06 -2.1298930438e-06 1.1931871278e-04 1.1735688398e-05 -1.2307636087e-05 -2.7925774343e-06 8.0156318366e-05 9.3532260925e-06 -2.1513907392e-07 4.2817460109e-05 9.7604225137e-06 1.2498131247e-05
   9 3.0901611028e-04 1.2175781917e-04 1.1153366054e-05 -5.2693307975e-06 -2.9188661186e-06 -8.9517831452e-07 -2.2602443566e-07 -5.3655386573e-08 -1.3735667874e-08 -1.1893018292e-08 3.4129543122e-04 5.8767436135e-05 -2.9897488326e-05 -7.8888895021e-06 -1.5896179430e-06 -3.6153521994e-07 -8.5299258092e-08 -2.2199221883e-08 -2.2582830123e-08 3.1799003666e-04 4.0272000925e-05 -3.7648001278e-05 -1.0083413717e-05 -2.2919167166e-06 -5.6180319514e-07 -1.4740964045e-07 -1.2017466292e-07 2.8809468261e-04 3.1825061705e-05 -3.7450742130e-05 -1.0461625684e-05 -2.4697340127e-06 -6.3358479237e-07 -4.2408375928e-07 2.4394017429e-04 2.5598974765e-05 -3.2029227699e-05 -9.1434178191e-06 -2.2267320136e-06 -1.1165648209e-06 1.9851806282e-04 2.0290556698e-05 -2.4089940025e-05 -6.9624201600e-06 -2.2429971133e-06 1.4797411122e-04 1.5256410048e-05 -1.4355569936e-05 -2.9573405302e-06 9.9547763977e-05 1.2119472660e-05 2.3989420938e-07 5.3334179203e-05 1.2482469249e-05 1.5806766496e-05
  10 3.8094803265e-04 1.5465192110e-04 1.7232200097e-05 -4.7793635247e-06 -2.9254032760e-06 -8.7057830250e-07 -2.0286719718e-07 -4.2163584918e-08 -8.7836487611e-09 -9.3432949453e-09 4.1859475041e-04 7.8274028920e-05 -3.1602214993e-05 -7.9082645373e-06 -1.4107596512e-06 -2.7919999183e-07 -5.4171296792e-08 -1.0557541072e-08 -1.6191427355e-08 3.8671224925e-04 5.3536580823e-05 -4.1403106148e-05 -1.0395596497e-05 -2.1247184673e-06 -4.6040712564e-07 -1.0442087912e-07 -9.8658598497e-08 3.4927011862e-04 4.1572897696e-05 -4.2069747296e-05 -1.1051579667e-05 -2.3702450929e-06 -5.4753307193e-07 -3.8701916699e-07 2.9557037223e-04 3.2975284138e-05 -3.6395217191e-05 -9.8160035935e-06 -2.2005148689e-06 -1.0932432885e-06 2.4059456582e-04 2.5921465309e-05 -2.7502276731e-05 -7.5514567646e-06 -2.2861523757e-06 1.7950521651e-04 1.9459594850e-05 -1.6289251956e-05 -2.9949797909e-06 1.2095344480e-04 1.5410478683e-05 9.2386635392e-07 6.5024539133e-05 1.5640051777e-05 1.9576893893e-05
  11 4.5853078932e-04 1.9152052385e-04 2.4429733217e-05 -4.0470753742e-06 -2.8881048021e-06 -8.4193722601e-07 -1.8244954354e-07 -3.3661240964e-08 -5.5932391573e-09 -7.6155295535e-09 5.0377576348e-04 1.0112738743e-04 -3.2668981666e-05 -7.8090455171e-06 -1.2294620475e-06 -2.0975854705e-07 -3.2881235085e-08 -3.6792344706e-09 -1.2110993335e-08 4.6195550012e-04 6.9371030170e-05 -4.4552328778e-05 -1.0508006882e-05 -1.9261926460e-06 -3.6804216592e-07 -7.1311074271e-08 -8.1780007051e-08 4.1597310194e-04 5.3230795223e-05 -4.6232326638e-05 -1.1431314628e-05 -2.2251454787e-06 -4.6379656989e-07 -3.5076682371e-07 3.5180325232e-04 4.1760113721e-05 -4.0456102315e-05 -1.0318449266e-05 -2.1354014616e-06 -1.0514461621e-06 2.8642561462e-04 3.2593597902e-05 -3.0718249774e-05 -8.0314995931e-06 -2.2693612640e-06 2.1389659160e-04 2.4418876252e-05 -1.8077061231e-05 -2.9039189797e-06 1.4435795819e-04 1.9266705797e-05 1.8562017762e-06 7.7898360829e-05 1.9261513886e-05 2.3832921843e-05
