# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5584102718e-05 4.6669008382e-06 -1.5908583567e-06 -1.6659926739e-06 -8.7126823283e-07 -3.9945589380e-07 -1.8533337813e-07 -8.7520373727e-08 -4.0355134750e-08 -2.1933927675e-08 2.3023918009e-05 1.6222364102e-06 -4.4966416983e-06 -1.8559585545e-06 -7.6813158113e-07 -3.6049652551e-07 -1.7470579248e-07 -8.2540169423e-08 -4.9183345166e-08 2.2801121293e-05 1.6504732073e-06 -4.3381898926e-06 -1.7801131379e-06 -7.3954519706e-07 -3.3760678519e-07 -1.5642836247e-07 -9.4427412161e-08 2.0869001440e-05 1.6899203599e-06 -3.7622330341e-06 -1.5296830185e-06 -6.1423931990e-07 -2.6732837678e-07 -1.5886140293e-07 1.7626343656e-05 1.5354742486e-06 -2.9895048660e-06 -1.1941990512e-06 -4.5923649069e-07 -2.5007122533e-07 1.4275329926e-05 1.2837645158e-06 -2.1736590684e-06 -8.4600429371e-07 -3.6024011458e-07 1.0581718950e-05 9.7323107762e-07 -1.3082020876e-06 -4.1133940439e-07 7.0779985334e-06 7.6770882515e-07 -1.3906658814e-07 3.7576871485e-06 8.0044489874e-07 1.0521363517e-06
   3 3.3409743111e-05 1.0468725236e-05 -2.3549877622e-06 -2.8217180639e-06 -1.4543743862e-06 -6.4142086069e-07 -2.8517928559e-07 -1.3035121388e-07 -6.2418928563e-08 -4.0462295688e-08 4.5702670623e-05 3.6245591779e-06 -8.3615423239e-06 -3.2785808190e-06 -1.2716552681e-06 -5.6542305174e-07 -2.6449276798e-07 -1.2493175754e-07 -7.8094162440e-08 4.5010735966e-05 3.3356827039e-06 -8.3252753722e-06 -3.2756176535e-06 -1.2950243408e-06 -5.6809629870e-07 -2.5663379902e-07 -1.5661093597e-07 4.1227126216e-05 3.3138729389e-06 -7.3331221466e-06 -2.8868839761e-06 -1.1143073933e-06 -4.6829633127e-07 -2.7892380594e-07 3.4855294999e-05 2.9793116736e-06 -5.8780560045e-06 -2.2856452508e-06 -8.5002456263e-07 -4.6018016485e-07 2.8249286677e-05 2.4834117869e-06 -4.2922723461e-06 -1.6335525695e-06 -6.8566850240e-07 2.0950452575e-05 1.8823762406e-06 -2.5910173615e-06 -8.0138437857e-07 1.4012754866e-05 1.4891040115e-06 -2.8071641923e-07 7.4300613105e-06 1.5696313158e-06 2.0719475580e-06
   4 5.9171388893e-05 1.9413293869e-05 -2.5198607252e-06 -3.8400971873e-06 -1.9380074433e-06 -8.0711592027e-07 -3.3704579259e-07 -1.4256907335e-07 -5.9921422306e-08 -3.9520724007e-08 7.5833357650e-05 7.0028040010e-06 -1.2656432668e-05 -4.6628205496e-06 -1.6668020705e-06 -6.8865763078e-07 -2.9805349352e-07 -1.2859244406e-07 -8.2080092510e-08 7.4121551168e-05 5.8280127628e-06 -1.3093832444e-05 -4.8827068814e-06 -1.7988012547e-06 -7.3543309396e-07 -3.1210671949e-07 -1.9177713466e-07 6.7859526112e-05 5.5430838942e-06 -1.1737475408e-05 -4.4143582869e-06 -1.6035396520e-06 -6.3690133111e-07 -3.7789414739e-07 5.7426619624e-05 4.9140796521e-06 -9.4966953552e-06 -3.5520825959e-06 -1.2557611079e-06 -6.6840698432e-07 4.6584452658e-05 4.0711002486e-06 -6.9712988676e-06 -2.5639545146e-06 -1.0434793296e-06 3.4566147756e-05 3.0819691094e-06 -4.2102300461e-06 -1.2534788607e-06 2.3128587565e-05 2.4488838154e-06 -4.2775325167e-07 1.2264246410e-05 2.5978832896e-06 3.4276413434e-06
   5 9.3360517217e-05 3.1962405687e-05 -1.8617069823e-06 -4.6398930927e-06 -2.2983308921e-06 -8.8977672745e-07 -3.4276818303e-07 -1.3683023154e-07 -5.2772767000e-08 -3.2196702570e-08 1.1355269893e-04 1.2226102650e-05 -1.6967271743e-05 -5.8231253095e-06 -1.8833744197e-06 -7.1650686076e-07 -2.9091802278e-07 -1.1446609078e-07 -7.0217572135e-08 1.1000899350e-04 9.4354165195e-06 -1.8265680321e-05 -6.4094191395e-06 -2.1808758531e-06 -8.2450730776e-07 -3.2194784245e-07 -1.9736641448e-07 1.0059475761e-04 8.5397875151e-06 -1.6714609771e-05 -5.9648322858e-06 -2.0144059671e-06 -7.4190858418e-07 -4.3998653902e-07 8.5163881089e-05 7.4190443817e-06 -1.3661772016e-05 -4.8724786132e-06 -1.6151388804e-06 -8.4533833043e-07 6.9142493448e-05 6.1049538629e-06 -1.0074029336e-05 -3.5528988557e-06 -1.3919544760e-06 5.1346484217e-05 4.6164560133e-06 -6.0817038385e-06 -1.7192368188e-06 3.4376151003e-05 3.6757489781e-06 -5.3752161014e-07 1.8243934590e-05 3.9077547194e-06 5.1340968687e-06
   6 1.3607375789e-04 4.8456934166e-05 -2.2452921827e-07 -5.1971750044e-06 -2.5630864739e-06 -9.1969212901e-07 -3.1779896334e-07 -1.1582763170e-07 -4.3468884626e-08 -2.6114757592e-08 1.5908796175e-04 1.9734715098e-05 -2.1024284065e-05 -6.7150545930e-06 -1.9341974649e-06 -6.5815298311e-07 -2.4710692049e-07 -9.4203072066e-08 -5.7153875413e-08 1.5257756252e-04 1.4447108026e-05 -2.3528504405e-05 -7.7205416193e-06 -2.3962404796e-06 -8.3231716811e-07 -3.0375661187e-07 -1.8724878272e-07 1.3928538870e-04 1.2514589794e-05 -2.1986467273e-05 -7.4075595470e-06 -2.3125296410e-06 -7.8836007313e-07 -4.6844249740e-07 1.1794667736e-04 1.0629027871e-05 -1.8181305164e-05 -6.1589137414e-06 -1.9013336370e-06 -9.7727322588e-07 9.5810711823e-05 8.6580602646e-06 -1.3472247290e-05 -4.5317678555e-06 -1.6988301540e-06 7.1209031322e-05 6.5431954737e-06 -8.1134357092e-06 -2.1527116893e-06 4.7720952658e-05 5.2165579027e-06 -5.6422187445e-07 2.5364428200e-05 5.5269212376e-06 7.2107431884e-06
   7 1.8707990476e-04 6.9093559758e-05 2.4967929998e-06 -5.4911835564e-06 -2.7512520292e-06 -9.2509867220e-07 -2.8513768793e-07 -9.0581025161e-08 -3.1191309482e-08 -2.0816893170e-08 2.1264869388e-04 2.9935960439e-05 -2.4623408660e-05 -7.3479806688e-06 -1.8792900064e-06 -5.6061048599e-07 -1.8471125220e-07 -6.6244247068e-08 -4.4817116896e-08 2.0181399506e-04 2.1157849408e-05 -2.8657030399e-05 -8.7787715231e-06 -2.4594494586e-06 -7.6784812922e-07 -2.5948371467e-07 -1.6976587675e-07 1.8379464564e-04 1.7655153457e-05 -2.7332412828e-05 -8.6560773140e-06 -2.4741771134e-06 -7.7792218756e-07 -4.7321363465e-07 1.5565270617e-04 1.4693978113e-05 -2.2859899599e-05 -7.3292930757e-06 -2.1021300972e-06 -1.0663509304e-06 1.2651094639e-04 1.1842991495e-05 -1.7033074735e-05 -5.4558241667e-06 -1.9494042050e-06 9.4097349748e-05 8.9273550626e-06 -1.0227831895e-05 -2.5194955968e-06 6.3127625254e-05 7.1191590047e-06 -4.6329436261e-07 3.3629145402e-05 7.4888812983e-06 9.6805185375e-06
   8 2.4591000779e-04 9.3948168945e-05 6.3521569538e-06 -5.5133280082e-06 -2.8702488945e-06 -9.1640636308e-07 -2.5455208531e-07 -7.0039059811e-08 -2.0386435760e-08 -1.5785983057e-08 2.7434709215e-04 4.3137437257e-05 -2.7630367247e-05 -7.7380072312e-06 -1.7575043100e-06 -4.5911195812e-07 -1.2902791102e-07 -3.9511909980e-08 -3.2433375008e-08 2.5773396045e-04 2.9871126024e-05 -3.3455018565e-05 -9.5797353447e-06 -2.4179076650e-06 -6.6867613973e-07 -2.0096131826e-07 -1.4555991945e-07 2.3404843805e-04 2.4163783764e-05 -3.2583775864e-05 -9.6894917705e-06 -2.5174956939e-06 -7.1796716693e-07 -4.5641571443e-07 1.9816840734e-04 1.9743004590e-05 -2.7551701915e-05 -8.3369653833e-06 -2.2072562083e-06 -1.1125184011e-06 1.6115238021e-04 1.5767585165e-05 -2.0628342205e-05 -6.2806953199e-06 -2.1345260283e-06 1.1997367411e-04 1.1858832921e-05 -1.2346198338e-05 -2.7954731681e-06 8.0581254801e-05 9.4346638385e-06 -1.9902602188e-07 4.3040432278e-05 9.8249342000e-06 1.2567898551e-05
   9 3.1193048887e-04 1.2301095260e-04 1.1355161785e-05 -5.2689731595e-06 -2.9280123718e-06 -8.9799811734e-07 -2.2705350269e-07 -5.4584296836e-08 -1.3435515056e-08 -1.1871014631e-08 3.4419926326e-04 5.9538729993e-05 -2.9985478075e-05 -7.9202596871e-06 -1.5945485907e-06 -3.6350510455e-07 -8.7042426939e-08 -2.1590881959e-08 -2.2496205998e-08 3.2032844856e-04 4.0840342514e-05 -3.7773595667e-05 -1.0123259102e-05 -2.3015185748e-06 -5.6421650064e-07 -1.4714186586e-07 -1.2002270886e-07 2.8999765999e-04 3.2257959349e-05 -3.7582550505e-05 -1.0502690346e-05 -2.4781728383e-06 -6.3496630392e-07 -4.2425751951e-07 2.4542713810e-04 2.5920941775e-05 -3.2139511825e-05 -9.1772544067e-06 -2.2335609777e-06 -1.1180055654e-06 1.9965591417e-04 2.0523404933e-05 -2.4169958737e-05 -6.9854947127e-06 -2.2460772733e-06 1.4878520123e-04 1.5415052115e-05 -1.4395280945e-05 -2.9571089988e-06 1.0007676330e-04 1.2226119250e-05 2.6414848676e-07 5.3612984468e-05 1.2565696163e-05 1.5895539090e-05
  10 3.8439864460e-04 1.5620543859e-04 1.7500475452e-05 -4.7688677889e-06 -2.9335862855e-06 -8.7328384255e-07 -2.0305969720e-07 -4.2546103163e-08 -9.1532033202e-09 -9.2838652791e-09 4.2213556243e-04 7.9256658172e-05 -3.1679517839e-05 -7.9388925366e-06 -1.4147378912e-06 -2.7871627784e-07 -5.5478972915e-08 -1.1170143987e-08 -1.6023012240e-08 3.8955693557e-04 5.4259834850e-05 -4.1527403881e-05 -1.0430968919e-05 -2.1309678907e-06 -4.6280878450e-07 -1.0518833233e-07 -9.8548519489e-08 3.5157888232e-04 4.2126103698e-05 -4.2202682176e-05 -1.1090326767e-05 -2.3782114091e-06 -5.4874385030e-07 -3.8742611497e-07 2.9737650729e-04 3.3385677874e-05 -3.6510559144e-05 -9.8488306375e-06 -2.2067621194e-06 -1.0946323565e-06 2.4197442166e-04 2.6217410829e-05 -2.7585557448e-05 -7.5754440802e-06 -2.2880433676e-06 1.8049055151e-04 1.9660389726e-05 -1.6330594761e-05 -2.9910421877e-06 1.2159482458e-04 1.5546134150e-05 9.5804786838e-07 6.5365600932e-05 1.5745298019e-05 1.9687783821e-05
  11 4.6250766055e-04 1.9339783061e-04 2.4771354544e-05 -4.0240421207e-06 -2.8949853879e-06 -8.4461693505e-07 -1.8262889214e-07 -3.3482825360e-08 -6.0700445498e-09 -7.5915306807e-09 5.0800083663e-04 1.0234537695e-04 -3.2730580738e-05 -7.8370881342e-06 -1.2343004510e-06 -2.0902525214e-07 -3.2455122026e-08 -4.6904896263e-09 -1.2039371925e-08 4.6534997097e-04 7.0272619624e-05 -4.4672689237e-05 -1.0541685134e-05 -1.9293662803e-06 -3.6843364985e-07 -7.2871890798e-08 -8.1734742479e-08 4.1872039023e-04 5.3917180777e-05 -4.6363428374e-05 -1.1465388471e-05 -2.2309262941e-06 -4.6555050875e-07 -3.5111101440e-07 3.5395436060e-04 4.2272645102e-05 -4.0571131512e-05 -1.0349829766e-05 -2.1405808858e-06 -1.0525600789e-06 2.8807057923e-04 3.2961777081e-05 -3.0802251788e-05 -8.0536959322e-06 -2.2701043229e-06 2.1507158012e-04 2.4670588293e-05 -1.8117162728e-05 -2.8959793097e-06 1.4512446026e-04 1.9434360415e-05 1.9016727891e-06 7.8307487000e-05 1.9391408638e-05 2.3968824041e-05
