# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.8490448885e-04 2.6996865202e-04 7.8368459798e-05 4.9202734544e-05 5.4479152202e-05 6.0448498173e-05 6.4437032916e-05 6.7577779847e-05 7.0475221063e-05 7.3100978864e-05 6.1289919153e-04 1.4509569216e-04 -9.3847092861e-06 2.1291888263e-05 3.1902296173e-05 3.6204508089e-05 3.9388513712e-05 4.2322931025e-05 4.4981302633e-05 5.5573512651e-04 1.0078374160e-04 -3.0152736831e-05 1.0371712095e-05 2.2349039543e-05 2.6668630386e-05 2.9669398277e-05 3.2171691382e-05 4.9921662149e-04 7.8419973412e-05 -3.5364238325e-05 6.0567556528e-06 1.8409889387e-05 2.2720986079e-05 2.5204134354e-05 4.2351537689e-04 6.3315318679e-05 -3.0427421597e-05 5.7906508685e-06 1.6974043206e-05 2.0350743407e-05 3.4709861238e-04 5.1919903806e-05 -1.9969226729e-05 7.8199359771e-06 1.6302017235e-05 2.6266752995e-04 4.2340885218e-05 -5.4561159879e-06 1.3797093503e-05 1.8191726835e-04 3.6772350022e-05 1.8128834627e-05 1.0505016194e-04 3.7737077013e-05 4.3435070973e-05
  13 6.7746097294e-04 3.1975987111e-04 9.4543035788e-05 5.8351852288e-05 6.3417702464e-05 6.9994729222e-05 7.4550482554e-05 7.8203177664e-05 8.1597801909e-05 8.4680890590e-05 7.1588986534e-04 1.7775671760e-04 -4.9446156841e-06 2.6853777017e-05 3.8170320795e-05 4.3029325353e-05 4.6777807481e-05 5.0277593500e-05 5.3460464909e-05 6.4572482624e-04 1.2425973608e-04 -2.8999209337e-05 1.4403391283e-05 2.7081406589e-05 3.1852178958e-05 3.5366518849e-05 3.8380883787e-05 5.7848810349e-04 9.6156737086e-05 -3.5913064467e-05 9.2560681500e-06 2.2414575203e-05 2.7157924209e-05 3.0112175313e-05 4.9046210090e-04 7.7080737470e-05 -3.1322859822e-05 8.5599165958e-06 2.0601352700e-05 2.4425742081e-05 4.0203337972e-04 6.2817505348e-05 -2.0276348829e-05 1.0456946415e-05 1.9814022258e-05 3.0453019150e-04 5.1012736351e-05 -4.4003665029e-06 1.7081335561e-05 2.1126045640e-04 4.4037779102e-05 2.2194935911e-05 1.2243881990e-04 4.4750976689e-05 5.1203642373e-05
  14 7.7334660470e-04 3.7301074167e-04 1.1191673088e-04 6.7948202375e-05 7.2667119342e-05 7.9857652386e-05 8.5007223605e-05 8.9203168537e-05 9.3121175088e-05 9.6686651608e-05 8.2602306719e-04 2.1385242960e-04 3.2779590981e-07 3.2828847906e-05 4.4859030078e-05 5.0338188291e-05 5.4707302189e-05 5.8821534328e-05 6.2572060790e-05 7.4199244825e-04 1.5065616729e-04 -2.7022170652e-05 1.8825731386e-05 3.2164461915e-05 3.7440716403e-05 4.1530674783e-05 4.5108338082e-05 6.6311667300e-04 1.1621378766e-04 -3.5734944258e-05 1.2833055209e-05 2.6733170859e-05 3.1951666913e-05 3.5436128831e-05 5.6189309388e-04 9.2647088158e-05 -3.1619256002e-05 1.1682125669e-05 2.4523866134e-05 2.8848652078e-05 4.6066627282e-04 7.5112389521e-05 -2.0103719866e-05 1.3409487246e-05 2.3649755824e-05 3.4928145880e-04 6.0756872076e-05 -2.9418793589e-06 2.0723125628e-05 2.4271539448e-04 5.2131195460e-05 2.6732095804e-05 1.4117772104e-04 5.2442060272e-05 5.9664245860e-05
  15 8.7178143626e-04 4.2940382186e-04 1.3039332254e-04 7.7925309390e-05 8.2158553256e-05 8.9967376164e-05 9.5733579892e-05 1.0049842734e-04 1.0496302790e-04 1.0903231008e-04 9.4283703063e-04 2.5325078084e-04 6.3687417362e-06 3.9169215172e-05 5.1937369639e-05 5.8093309890e-05 6.3137773152e-05 6.7910562962e-05 7.2269292039e-05 8.4433562841e-04 1.7995911238e-04 -2.4255518138e-05 2.3596538148e-05 3.7578342339e-05 4.3417878514e-05 4.8143077716e-05 5.2333845815e-05 7.5298227279e-04 1.3862981687e-04 -3.4839396198e-05 1.6752070970e-05 3.1345189141e-05 3.7092026946e-05 4.1164307203e-05 6.3772402664e-04 1.1006886795e-04 -3.1314573091e-05 1.5127557267e-05 2.8727174619e-05 3.3609008163e-05 5.2293509437e-04 8.8851373131e-05 -1.9441969458e-05 1.6657274910e-05 2.7798110573e-05 3.9688886530e-04 7.1610117938e-05 -1.0770668415e-06 2.4714168980e-05 2.7626875097e-04 6.1075425069e-05 3.1742600595e-05 1.6127236737e-04 6.0822293207e-05 6.8826018169e-05
  16 9.7205153521e-04 4.8860848814e-04 1.4987687839e-04 8.8222852825e-05 9.1832169820e-05 1.0025993056e-04 1.0666377948e-04 1.1201674026e-04 1.1704906790e-04 1.2163965444e-04 1.0658188614e-03 2.9578737330e-04 1.3117996690e-05 4.5829074942e-05 5.9370538734e-05 6.6257955105e-05 7.2024617276e-05 7.7498380026e-05 8.2501990381e-05 9.5252109472e-04 2.1212381983e-04 -2.0741348236e-05 2.8680935094e-05 4.3302085411e-05 4.9766642647e-05 5.5182865255e-05 6.0034457842e-05 8.4794517317e-04 1.6342426932e-04 -3.3247699195e-05 2.0980749394e-05 3.6234989774e-05 4.2565767137e-05 4.7283816083e-05 7.1786047737e-04 1.2938525602e-04 -3.0412191849e-05 1.8866461722e-05 3.3197583478e-05 3.8696335161e-05 5.8877794826e-04 1.0407152194e-04 -1.8293427559e-05 2.0182085611e-05 3.2248007448e-05 4.4731328304e-04 8.3605018750e-05 1.1915780440e-06 2.9044424029e-05 3.1190441860e-04 7.0888928147e-05 3.7223233154e-05 1.8272340992e-04 6.9897863509e-05 7.8695422434e-05
  17 1.0735175861e-03 5.5028685485e-04 1.7027304328e-04 9.8786095008e-05 1.0163695004e-04 1.1067859116e-04 1.1773838411e-04 1.2369515604e-04 1.2931262983e-04 1.3443865559e-04 1.1944163248e-03 3.4127352903e-04 2.0512995562e-05 5.2770921601e-05 6.7117844792e-05 7.4795215075e-05 8.1321050748e-05 8.7536409505e-05 9.3217607996e-05 1.0662778306e-03 2.4708733996e-04 -1.6530444877e-05 3.4048583569e-05 4.9316330633e-05 5.6467055575e-05 6.2627927337e-05 6.8184622924e-05 9.4784135546e-04 1.9059691312e-04 -3.0986563846e-05 2.5488009038e-05 4.1388546670e-05 4.8360303586e-05 5.3780292084e-05 8.0220012553e-04 1.5061876787e-04 -2.8923359790e-05 2.2875357931e-05 3.7920144092e-05 4.4099996457e-05 6.5812707593e-04 1.2080412379e-04 -1.6666725285e-05 2.3965003537e-05 3.6988505941e-05 5.0051378250e-04 9.6763359171e-05 3.8596005796e-06 3.3703793633e-05 3.4960742503e-04 8.1584094505e-05 4.3168973465e-05 2.0553131162e-04 7.9670477063e-05 8.9275027543e-05
  18 1.1756233090e-03 6.1409947143e-04 1.9149080656e-04 1.0956728171e-04 1.1152936463e-04 1.2117540776e-04 1.2890505476e-04 1.3548023270e-04 1.4169502475e-04 1.4736813149e-04 1.3280461260e-03 3.8950430680e-04 2.8489340811e-05 5.9960890826e-05 7.5141906058e-05 8.3661456539e-05 9.0983114302e-05 9.7973399081e-05 1.0436227882e-04 1.1852989326e-03 2.8476353666e-04 -1.1668151195e-05 3.9665251128e-05 5.5605888406e-05 6.3497145277e-05 7.0453770887e-05 7.6756852781e-05 1.0524950572e-03 2.2011962255e-04 -2.8083732249e-05 3.0246316903e-05 4.6791636796e-05 5.4463621595e-05 6.0637921466e-05 8.9063343648e-04 1.7377793981e-04 -2.6866221088e-05 2.7131929044e-05 4.2883815192e-05 4.9808928984e-05 7.3090792572e-04 1.3906737257e-04 -1.4569332445e-05 2.7986164434e-05 4.2008859848e-05 5.5645146948e-04 1.1110038381e-04 6.9177056124e-06 3.8681708811e-05 3.8935712260e-04 9.3170533157e-05 4.9573878485e-05 2.2969289845e-04 9.0140114156e-05 1.0056451549e-04
  19 1.2778797631e-03 6.7970613478e-04 2.1343926141e-04 1.2052245414e-04 1.2146875277e-04 1.3170837045e-04 1.4011777495e-04 1.4732285764e-04 1.5414384486e-04 1.6037307772e-04 1.4661093155e-03 4.4026294922e-04 3.6982332737e-05 6.7359702034e-05 8.3407013693e-05 9.2811596993e-05 1.0096440354e-04 1.0875726796e-04 1.1588099587e-04 1.3092582763e-03 3.2504287038e-04 -6.2004188129e-06 4.5502532017e-05 6.2147930912e-05 7.0835925294e-05 7.8633309783e-05 8.5721914976e-05 1.1617146788e-03 2.5195565762e-04 -2.4575596763e-05 3.5230644039e-05 5.2429925842e-05 6.0860784414e-05 6.7839380094e-05 9.8303524684e-04 1.9886014565e-04 -2.4260813874e-05 3.1613571717e-05 4.8077105237e-05 5.5810883067e-05 8.0704218304e-04 1.5887085970e-04 -1.2014110480e-05 3.2229526967e-05 4.7297913068e-05 6.1508043130e-04 1.2662868932e-04 1.0355469783e-05 4.3966943450e-05 4.3113267794e-04 1.0565312468e-04 5.6430382142e-05 2.5520323226e-04 1.0130505423e-04 1.1256256941e-04
  20 1.3799019492e-03 7.4677783162e-04 2.3603640870e-04 1.3161810670e-04 1.3142420809e-04 1.4224588306e-04 1.5134111366e-04 1.5918385555e-04 1.6661778424e-04 1.7340975484e-04 1.6079876008e-03 4.9332288514e-04 4.5935284849e-05 7.4932195719e-05 9.1880124100e-05 1.0220224073e-04 1.1121818481e-04 1.1983701019e-04 1.2771952253e-04 1.4378021584e-03 3.6779417170e-04 -1.7150358531e-07 5.1540863942e-05 6.8919534519e-05 7.8463041703e-05 8.7138930631e-05 9.5049992048e-05 1.2752867302e-03 2.8605190871e-04 -2.0501717080e-05 4.0420983290e-05 5.8291613156e-05 6.7536574352e-05 7.5367055244e-05 1.0792663006e-03 2.2584738384e-04 -2.1130258238e-05 3.6301106988e-05 5.3490009185e-05 6.2093985509e-05 8.8644453529e-04 1.8021356499e-04 -9.0184273550e-06 3.6682412456e-05 5.2845488032e-05 6.7634844341e-04 1.4335409670e-04 1.4161061741e-05 4.9548673304e-05 4.7491099703e-04 1.1903172715e-04 6.3729559738e-05 2.8205495612e-04 1.1316128460e-04 1.2526637355e-04
  21 1.4813600808e-03 8.1499145845e-04 2.5919939876e-04 1.4282103459e-04 1.4136837834e-04 1.5275900332e-04 1.6254309278e-04 1.7102836950e-04 1.7908008393e-04 1.8643888337e-04 1.7530656098e-03 5.4845104022e-04 5.5289569037e-05 8.2642786695e-05 1.0052324731e-04 1.1179254102e-04 1.2169612498e-04 1.3116259849e-04 1.3982362522e-04 1.5705652457e-03 4.1288136065e-04 6.3673537590e-06 5.7757410143e-05 7.5901635536e-05 8.6351681928e-05 9.5943418280e-05 1.0470991184e-04 1.3929804070e-03 3.2233941061e-04 -1.5894952192e-05 4.5793634971e-05 6.4362543936e-05 7.4475085051e-05 8.3201765896e-05 1.1791862158e-03 2.5471091532e-04 -1.7501175427e-05 4.1176840179e-05 5.9110974960e-05 6.8645273061e-05 9.6902097875e-04 2.0308880021e-04 -5.5995053751e-06 4.1329870131e-05 5.8640877398e-05 7.4020149307e-04 1.6127521628e-04 1.8322311193e-05 5.5415975871e-05 5.2066467652e-04 1.3330597702e-04 7.1461762880e-05 3.1023906596e-04 1.2570339493e-04 1.3867170200e-04
