# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5646225155e-05 4.6819008431e-06 -1.6085314673e-06 -1.6793221959e-06 -8.7735978603e-07 -4.0198883650e-07 -1.8650691639e-07 -8.8156377970e-08 -4.0668100819e-08 -2.2021872408e-08 2.3184316334e-05 1.6120605896e-06 -4.5359492168e-06 -1.8688092937e-06 -7.7327549840e-07 -3.6291886345e-07 -1.7578329234e-07 -8.2927100896e-08 -4.9487182683e-08 2.2986315895e-05 1.6413069865e-06 -4.3785443551e-06 -1.7928719100e-06 -7.4449144391e-07 -3.3973397397e-07 -1.5738645360e-07 -9.5072799287e-08 2.1053260611e-05 1.6843972655e-06 -3.7985728956e-06 -1.5409005450e-06 -6.1842203192e-07 -2.6920876199e-07 -1.5999770964e-07 1.7789889574e-05 1.5332049537e-06 -3.0192358970e-06 -1.2034506268e-06 -4.6260424432e-07 -2.5196992505e-07 1.4412021437e-05 1.2837199252e-06 -2.1957326266e-06 -8.5287030208e-07 -3.6322780824e-07 1.0684211234e-05 9.7478434641e-07 -1.3216416670e-06 -4.1523713190e-07 7.1466392821e-06 7.7122318330e-07 -1.4125239420e-07 3.7934642294e-06 8.0684047460e-07 1.0616041164e-06
   3 3.3544895933e-05 1.0501693724e-05 -2.3875923647e-06 -2.8471694407e-06 -1.4661075096e-06 -6.4600095670e-07 -2.8686206343e-07 -1.3116064953e-07 -6.3136195302e-08 -4.0941431908e-08 4.6015046312e-05 3.6018691554e-06 -8.4387637153e-06 -3.3026258073e-06 -1.2806215232e-06 -5.6956360178e-07 -2.6662073971e-07 -1.2604477224e-07 -7.8758280585e-08 4.5374708208e-05 3.3158694792e-06 -8.4050333899e-06 -3.3003775863e-06 -1.3047498831e-06 -5.7261765105e-07 -2.5863005679e-07 -1.5778620554e-07 4.1591501684e-05 3.3012260234e-06 -7.4060930548e-06 -2.9096275359e-06 -1.1227836384e-06 -4.7175412558e-07 -2.8112266527e-07 3.5178787669e-05 2.9728587003e-06 -5.9380404650e-06 -2.3039131949e-06 -8.5655975312e-07 -4.6401352029e-07 2.8519945779e-05 2.4824460092e-06 -4.3363960748e-06 -1.6473754260e-06 -6.9179302132e-07 2.1154060251e-05 1.8846793279e-06 -2.6182073671e-06 -8.0941435224e-07 1.4148840878e-05 1.4954196845e-06 -2.8538814178e-07 7.5008395231e-06 1.5820330436e-06 2.0904915355e-06
   4 5.9429972756e-05 1.9478197174e-05 -2.5657198078e-06 -3.8771289027e-06 -1.9553389940e-06 -8.1440441270e-07 -3.3972205548e-07 -1.4315612643e-07 -6.0197015089e-08 -4.0036922035e-08 7.6349147003e-05 6.9679529994e-06 -1.2780453344e-05 -4.7000402874e-06 -1.6799850110e-06 -6.9407243637e-07 -3.0021246914e-07 -1.2950126182e-07 -8.3017147552e-08 7.4718707838e-05 5.7933556014e-06 -1.3224343183e-05 -4.9212875944e-06 -1.8127540965e-06 -7.4141900781e-07 -3.1504297267e-07 -1.9357772347e-07 6.8459477225e-05 5.5209044329e-06 -1.1857004693e-05 -4.4502136525e-06 -1.6167070983e-06 -6.4261301855e-07 -3.8123148080e-07 5.7961257609e-05 4.9025607819e-06 -9.5959481413e-06 -3.5823545249e-06 -1.2662813831e-06 -6.7436126696e-07 4.7031842603e-05 4.0676698929e-06 -7.0449174281e-06 -2.5864299939e-06 -1.0532825818e-06 3.4902431240e-05 3.0850571648e-06 -4.2553201549e-06 -1.2666617016e-06 2.3353794996e-05 2.4589749609e-06 -4.3568787468e-07 1.2381178626e-05 2.6180883781e-06 3.4581462241e-06
   5 9.3812237612e-05 3.2078016264e-05 -1.9188808495e-06 -4.6872066853e-06 -2.3189370090e-06 -8.9834505455e-07 -3.4674697446e-07 -1.3805708725e-07 -5.2769043615e-08 -3.2407316593e-08 1.1432403537e-04 1.2184679336e-05 -1.7140456088e-05 -5.8718408327e-06 -1.8999437652e-06 -7.2360640342e-07 -2.9377731012e-07 -1.1502930737e-07 -7.0704981752e-08 1.1089717184e-04 9.3859873878e-06 -1.8455336541e-05 -6.4634806670e-06 -2.1994891917e-06 -8.3178371009e-07 -3.2461084498e-07 -1.9923116637e-07 1.0148526695e-04 8.5054187922e-06 -1.6890606860e-05 -6.0155187531e-06 -2.0312812952e-06 -7.4854491747e-07 -4.4430303977e-07 8.5958227916e-05 7.4008357237e-06 -1.3807574648e-05 -4.9148300115e-06 -1.6296581070e-06 -8.5359386646e-07 6.9809121174e-05 6.1000362767e-06 -1.0182926333e-05 -3.5857312021e-06 -1.4059651833e-06 5.1847561820e-05 4.6199341199e-06 -6.1487417581e-06 -1.7383688897e-06 3.4711467121e-05 3.6902931605e-06 -5.4905383066e-07 1.8418279416e-05 3.9378821497e-06 5.1795310002e-06
   6 1.3680689295e-04 4.8649876311e-05 -2.8946030906e-07 -5.2553398430e-06 -2.5864753793e-06 -9.2758084877e-07 -3.2153256292e-07 -1.1777678459e-07 -4.3732269650e-08 -2.6247442514e-08 1.6017419510e-04 1.9692886376e-05 -2.1248824665e-05 -6.7717388256e-06 -1.9510757445e-06 -6.6522700276e-07 -2.5062556656e-07 -9.5359326405e-08 -5.7423453396e-08 1.5381410352e-04 1.4387104499e-05 -2.3781009966e-05 -7.7880309434e-06 -2.4183463697e-06 -8.4105442229e-07 -3.0713136774e-07 -1.8880204847e-07 1.4052355208e-04 1.2469830838e-05 -2.2225660156e-05 -7.4738660923e-06 -2.3339445095e-06 -7.9584806359e-07 -4.7298008841e-07 1.1905007804e-04 1.0603597245e-05 -1.8381757033e-05 -6.2149173693e-06 -1.9185051425e-06 -9.8719229771e-07 9.6736421715e-05 8.6506743594e-06 -1.3620779783e-05 -4.5746694035e-06 -1.7168844766e-06 7.1906899652e-05 6.5489620611e-06 -8.2052998524e-06 -2.1782502057e-06 4.8187779241e-05 5.2369117158e-06 -5.7966964429e-07 2.5606887441e-05 5.5691543764e-06 7.2743298901e-06
   7 1.8819814402e-04 6.9397568776e-05 2.4311450993e-06 -5.5595202670e-06 -2.7785463597e-06 -9.3278655258e-07 -2.8741109515e-07 -9.2268669429e-08 -3.1818931342e-08 -2.1017297951e-08 2.1412114786e-04 2.9908306579e-05 -2.4902284615e-05 -7.4123651504e-06 -1.8947026195e-06 -5.6583653046e-07 -1.8752670642e-07 -6.7742555660e-08 -4.5297993621e-08 2.0345553426e-04 2.1091961387e-05 -2.8975294767e-05 -8.8571182115e-06 -2.4821461147e-06 -7.7636646668e-07 -2.6323320904e-07 -1.7167115803e-07 1.8543656692e-04 1.7603694261e-05 -2.7637946818e-05 -8.7359783544e-06 -2.4982676591e-06 -7.8683479731e-07 -4.7826426699e-07 1.5711612006e-04 1.4664205652e-05 -2.3118796120e-05 -7.3992896328e-06 -2.1230679810e-06 -1.0776756559e-06 1.2773834787e-04 1.1834185316e-05 -1.7227343989e-05 -5.5093607551e-06 -1.9710052046e-06 9.5021245325e-05 8.9357123520e-06 -1.0346421253e-05 -2.5510139745e-06 6.3747690133e-05 7.1474728477e-06 -4.8205065079e-07 3.3951587125e-05 7.5457326046e-06 9.7655665470e-06
   8 2.4752930822e-04 9.4402812316e-05 6.2942742063e-06 -5.5892974650e-06 -2.9010805833e-06 -9.2520191802e-07 -2.5605936568e-07 -7.0640438601e-08 -2.1174495510e-08 -1.5977948300e-08 2.7628528607e-04 4.3146986727e-05 -2.7960522164e-05 -7.8106231557e-06 -1.7726653607e-06 -4.6225227838e-07 -1.3032043833e-07 -4.0803419188e-08 -3.2897588238e-08 2.5984574770e-04 2.9806921061e-05 -3.3842031631e-05 -9.6678642574e-06 -2.4399959889e-06 -6.7551331499e-07 -2.0397679806e-07 -1.4762320155e-07 2.3614967365e-04 2.4109926582e-05 -3.2959009563e-05 -9.7808828335e-06 -2.5422427806e-06 -7.2624230628e-07 -4.6213577937e-07 2.0004108061e-04 1.9712847885e-05 -2.7871789982e-05 -8.4182750451e-06 -2.2304257542e-06 -1.1255522944e-06 1.6272362243e-04 1.5761764581e-05 -2.0869533885e-05 -6.3457259781e-06 -2.1598659578e-06 1.2115700401e-04 1.1871163646e-05 -1.2494496584e-05 -2.8329887605e-06 8.1374281114e-05 9.4728496947e-06 -2.2031286467e-07 4.3454154949e-05 9.8996557290e-06 1.2678196256e-05
   9 3.1417622586e-04 1.2366164859e-04 1.1314062784e-05 -5.3503616929e-06 -2.9609304089e-06 -9.0761746783e-07 -2.2908440457e-07 -5.4422709423e-08 -1.3886336855e-08 -1.2037386688e-08 3.4669147795e-04 5.9611319795e-05 -3.0361281301e-05 -7.9974130599e-06 -1.6106520148e-06 -3.6626247771e-07 -8.6787087712e-08 -2.2243496172e-08 -2.2865263320e-08 3.2298220923e-04 4.0794635694e-05 -3.8230022451e-05 -1.0220803891e-05 -2.3231199118e-06 -5.6929790061e-07 -1.4900260391e-07 -1.2170635672e-07 2.9261648168e-04 3.2208621316e-05 -3.8030135958e-05 -1.0604799709e-05 -2.5025770801e-06 -6.4199546766e-07 -4.2968111616e-07 2.4775828304e-04 2.5894571484e-05 -3.2523173314e-05 -9.2691337591e-06 -2.2567019268e-06 -1.1318685217e-06 2.0161256233e-04 2.0523721900e-05 -2.4459223594e-05 -7.0590902155e-06 -2.2746321778e-06 1.5026016440e-04 1.5437191230e-05 -1.4573802896e-05 -3.0003679523e-06 1.0106533969e-04 1.2276407684e-05 2.4089522985e-07 5.4129228785e-05 1.2661214514e-05 1.6035099889e-05
  10 3.8740277538e-04 1.5710299679e-04 1.7486589983e-05 -4.8541682217e-06 -2.9679351556e-06 -8.8262293040e-07 -2.0566609264e-07 -4.2586710205e-08 -8.9984817221e-09 -9.4344882379e-09 4.2528042507e-04 7.9422344128e-05 -3.2097745593e-05 -8.0170557380e-06 -1.4293778376e-06 -2.8257990335e-07 -5.4905354296e-08 -1.0923771420e-08 -1.6330677019e-08 3.9282537022e-04 5.4254168190e-05 -4.2048269850e-05 -1.0536518517e-05 -2.1526243804e-06 -4.6695631023e-07 -1.0574263609e-07 -9.9911756089e-08 3.5478026313e-04 4.2092664587e-05 -4.2723101201e-05 -1.1202531048e-05 -2.4021648047e-06 -5.5445512122e-07 -3.9222010734e-07 3.0021756217e-04 3.3369443120e-05 -3.6959725567e-05 -9.9502228396e-06 -2.2301818138e-06 -1.1082609445e-06 2.4435789833e-04 2.6228861752e-05 -2.7925186380e-05 -7.6569156224e-06 -2.3183285305e-06 1.8228796301e-04 1.9695172004e-05 -1.6537741528e-05 -3.0385477046e-06 1.2280277188e-04 1.5613537872e-05 9.3463448021e-07 6.5996800901e-05 1.5865085500e-05 1.9860590160e-05
  11 4.6640604085e-04 1.9459742233e-04 2.4796837934e-05 -4.1115410079e-06 -2.9308016655e-06 -8.5350491935e-07 -1.8491832660e-07 -3.4017286304e-08 -5.7086072846e-09 -7.7059972193e-09 5.1190602636e-04 1.0264018694e-04 -3.3187617825e-05 -7.9164813427e-06 -1.2455237327e-06 -2.1242484921e-07 -3.3109180524e-08 -3.8357816164e-09 -1.2231946547e-08 4.6931091478e-04 7.0327606515e-05 -4.5252367907e-05 -1.0650706424e-05 -1.9509684810e-06 -3.7256272227e-07 -7.2730927034e-08 -8.2791308995e-08 4.2257166547e-04 5.3917234739e-05 -4.6954758311e-05 -1.1585983753e-05 -2.2549352684e-06 -4.7003989896e-07 -3.5551794539e-07 3.5735947105e-04 4.2276666736e-05 -4.1086376347e-05 -1.0460030808e-05 -2.1637130915e-06 -1.0660805184e-06 2.9092367133e-04 3.2990397878e-05 -3.1192268014e-05 -8.1434385395e-06 -2.3014990112e-06 2.1722429738e-04 2.4722302405e-05 -1.8354537508e-05 -2.9462135067e-06 1.4657179012e-04 1.9523868533e-05 1.8806552214e-06 7.9067293493e-05 1.9540232477e-05 2.4179637139e-05
