# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6700183500e-05 5.6432894021e-06 -4.0299818238e-07 -3.5585108676e-07 5.2417107671e-07 1.0659466824e-06 1.3415835554e-06 1.4964693845e-06 1.5996349733e-06 1.6704896568e-06 2.3238768242e-05 2.0126371594e-06 -3.9737297640e-06 -1.2845464728e-06 -1.5311407161e-07 2.9733455903e-07 5.2460027639e-07 6.5816255021e-07 7.3083528181e-07 2.2994974361e-05 1.9829435494e-06 -3.9064367222e-06 -1.3188477327e-06 -2.4950858876e-07 1.8411693588e-07 3.9873999652e-07 4.9380563264e-07 2.1086553245e-05 2.0157768340e-06 -3.3573538065e-06 -1.1030404194e-06 -1.6506427611e-07 2.0914660053e-07 3.4661493353e-07 1.7877570506e-05 1.8699387338e-06 -2.5930327958e-06 -7.7914563046e-07 -2.3012727241e-08 2.1137562948e-07 1.4558428770e-05 1.6317034676e-06 -1.7773402528e-06 -4.3134355629e-07 7.5273188521e-08 1.0895627260e-05 1.3374977635e-06 -9.0688370225e-07 7.9853495654e-09 7.4214419869e-06 1.1495998217e-06 2.6913278479e-07 4.1313300356e-06 1.2015301692e-06 1.4604665303e-06
   3 3.5953758826e-05 1.2708299444e-05 4.0681892702e-07 2.5642505343e-07 1.8452955003e-06 2.8368381243e-06 3.3470209496e-06 3.6418467776e-06 3.8445961127e-06 3.9910934665e-06 4.6181677040e-05 4.4839361026e-06 -7.1741611655e-06 -1.9400580206e-06 1.9617319940e-07 1.0215802721e-06 1.4339678176e-06 1.6823177934e-06 1.8302572146e-06 4.5425377748e-05 4.0439589604e-06 -7.3823734464e-06 -2.2372006866e-06 -1.6693756491e-07 6.5177337664e-07 1.0563012838e-06 1.2442297191e-06 4.1686752725e-05 4.0000479017e-06 -6.4642373126e-06 -1.9460478334e-06 -1.0101002141e-07 6.2514310246e-07 8.9337425869e-07 3.5383492693e-05 3.6828970308e-06 -5.0301685882e-06 -1.3761498461e-06 1.2533483882e-07 5.8610055884e-07 2.8846907279e-05 3.2200534958e-06 -3.4415003874e-06 -7.2526337494e-07 2.8436498003e-07 2.1618141812e-05 2.6590661587e-06 -1.7239034495e-06 1.2054795859e-07 1.4748208866e-05 2.3105782679e-06 6.0936680832e-07 8.2365929862e-06 2.4415627551e-06 2.9627657072e-06
   4 6.3764820783e-05 2.3484794033e-05 2.5504892193e-06 1.8513592231e-06 4.1876613782e-06 5.6646665421e-06 6.4310714563e-06 6.8938968116e-06 7.2331295961e-06 7.4880843039e-06 7.6710129662e-05 8.5535318895e-06 -1.0468579619e-05 -2.1460699814e-06 1.1236211525e-06 2.3468658172e-06 2.9625374511e-06 3.3483278250e-06 3.5931724444e-06 7.4852175562e-05 7.0722968052e-06 -1.1402432175e-05 -2.9756128846e-06 3.0434227298e-07 1.5601635565e-06 2.1736930174e-06 2.4708349631e-06 6.8661720409e-05 6.7399169535e-06 -1.0197722662e-05 -2.7117610860e-06 2.5881795486e-07 1.3949485635e-06 1.8162317923e-06 5.8346358883e-05 6.1383509713e-06 -8.0021441339e-06 -1.9187372384e-06 5.2410570553e-07 1.2602160642e-06 4.7623691968e-05 5.3532270556e-06 -5.4711294688e-06 -9.3369371512e-07 7.1976878463e-07 3.5730123797e-05 4.4411229085e-06 -2.6739683348e-06 4.0307618163e-07 2.4417994891e-05 3.8960311510e-06 1.1586233566e-06 1.3687398818e-05 4.1466643891e-06 5.0142798129e-06
   5 1.0060907656e-04 3.8427676850e-05 6.2504410930e-06 4.5176764634e-06 7.5901328577e-06 9.5761048699e-06 1.0614198474e-05 1.1264409389e-05 1.1773761449e-05 1.2182102193e-05 1.1497612222e-04 1.4710268004e-05 -1.3407549977e-05 -1.6715859279e-06 2.7504467668e-06 4.3408900681e-06 5.1530988229e-06 5.7000591997e-06 6.0818428188e-06 1.1115920348e-04 1.1385066942e-05 -1.5569971137e-05 -3.3162403554e-06 1.2673125468e-06 2.9633883443e-06 3.7974491850e-06 4.2258358268e-06 1.0184185389e-04 1.0399579329e-05 -1.4285681337e-05 -3.2323006845e-06 1.0105487084e-06 2.5836961069e-06 3.1677816248e-06 8.6590636487e-05 9.3198630516e-06 -1.1312439373e-05 -2.2650096874e-06 1.2585010335e-06 2.2919026481e-06 7.0755425013e-05 8.0975049344e-06 -7.7184290920e-06 -9.5650669301e-07 1.4456047350e-06 5.3153390651e-05 6.7314529938e-06 -3.6637166272e-06 9.2038803868e-07 3.6382991020e-05 5.9386716977e-06 1.9705128255e-06 2.0470870866e-05 6.3465424418e-06 7.6378927862e-06
   6 1.4652604113e-04 5.7835167207e-05 1.1617556574e-05 8.2361858546e-06 1.1984247708e-05 1.4504518749e-05 1.5848148549e-05 1.6719266698e-05 1.7432801997e-05 1.8035767093e-05 1.6121037267e-04 2.3394816126e-05 -1.5711772790e-05 -4.5196255966e-07 5.0906584102e-06 7.0263983650e-06 8.0353840212e-06 8.7614709372e-06 9.3217979685e-06 1.5424496258e-04 1.7269073767e-05 -1.9566598160e-05 -3.1088604701e-06 2.7843292392e-06 4.8842539892e-06 5.9321453557e-06 6.5238660038e-06 1.4107340559e-04 1.5185357300e-05 -1.8450786002e-05 -3.3715963936e-06 2.1969269547e-06 4.1999147298e-06 4.9636534251e-06 1.1998573565e-04 1.3353240906e-05 -1.4773828380e-05 -2.3251113957e-06 2.3653338776e-06 3.7070910216e-06 9.8117938310e-05 1.1517066974e-05 -1.0054794042e-05 -7.1944424431e-07 2.5017810729e-06 7.3800236921e-05 9.5853572335e-06 -4.6011601008e-06 1.7218367498e-06 5.0603499464e-05 8.4806926344e-06 3.0899632301e-06 2.8574571325e-05 9.0645710600e-06 1.0848777463e-05
   7 2.0122448825e-04 8.1855122822e-05 1.8700389420e-05 1.2970018788e-05 1.7291263132e-05 2.0360685068e-05 2.2050345887e-05 2.3189571589e-05 2.4153445493e-05 2.4991029834e-05 2.1562872433e-04 3.5018857740e-05 -1.7171834956e-05 1.5113431971e-06 8.0971183790e-06 1.0373465113e-05 1.1614063506e-05 1.2559344369e-05 1.3337107243e-05 2.0409443895e-04 2.5015322640e-05 -2.3164719116e-05 -2.3079924866e-06 4.8565462910e-06 7.3320811307e-06 8.5965834160e-06 9.3780126463e-06 1.8621355995e-04 2.1279070913e-05 -2.2469857029e-05 -3.0365874673e-06 3.8524197779e-06 6.2523561115e-06 7.2074487861e-06 1.5840456348e-04 1.8382268959e-05 -1.8191834282e-05 -2.0155298114e-06 3.8589129253e-06 5.5113752128e-06 1.2962584906e-04 1.5716193798e-05 -1.2354940350e-05 -1.7798604779e-07 3.9070546996e-06 9.7601451749e-05 1.3059082551e-05 -5.4099709471e-06 2.8435544793e-06 6.7038665589e-05 1.1566605953e-05 4.5607073528e-06 3.7998002819e-05 1.2330230402e-05 1.4664822618e-05
   8 2.6417277597e-04 1.1050889227e-04 2.7482326293e-05 1.8656798065e-05 2.3431783115e-05 2.7058280829e-05 2.9132531753e-05 3.0587234330e-05 3.1851803617e-05 3.2967909874e-05 2.7834554093e-04 4.9889666053e-05 -1.7650996682e-05 4.2045420974e-06 1.1732288410e-05 1.4350439483e-05 1.5869060501e-05 1.7094319688e-05 1.8139823077e-05 2.6072684581e-04 3.4925649944e-05 -2.6167841368e-05 -9.0639626673e-07 7.4406378756e-06 1.0279501306e-05 1.1792551300e-05 1.2803464061e-05 2.3718449183e-04 2.8877168591e-05 -2.6178625618e-05 -2.2032689188e-06 5.9647055300e-06 8.7449953830e-06 9.9078382700e-06 2.0172461245e-04 2.4530142980e-05 -2.1424193793e-05 -1.2864750178e-06 5.7550315298e-06 7.7095654743e-06 1.6517936331e-04 2.0796448658e-05 -1.4492455142e-05 7.0875062184e-07 5.6702458737e-06 1.2451289130e-04 1.7232061477e-05 -6.0195922926e-06 4.3063864176e-06 8.5660320042e-05 1.5238676338e-05 6.4141331167e-06 4.8735721894e-05 1.6170168523e-05 1.9105119341e-05
   9 3.3467529406e-04 1.4373019848e-04 3.7906339204e-05 2.5211517851e-05 3.0316148336e-05 3.4508723312e-05 3.7005468080e-05 3.8820602039e-05 4.0432407004e-05 4.1870535686e-05 3.4937932642e-04 6.8200598852e-05 -1.7096517732e-05 7.5890470015e-06 1.5965723302e-05 1.8941263851e-05 2.0788073932e-05 2.2353626555e-05 2.3723866126e-05 3.2413197001e-04 4.7254062630e-05 -2.8428418374e-05 1.0966314865e-06 1.0507585849e-05 1.3697313387e-05 1.5505150406e-05 1.6801947947e-05 2.9393420327e-04 3.8194367482e-05 -2.9421591225e-05 -8.6973377953e-07 8.4992374177e-06 1.1654030886e-05 1.3066334536e-05 2.4987440095e-04 3.1932842667e-05 -2.4357799557e-05 -1.3660358596e-07 8.0394424345e-06 1.0304277455e-05 2.0469217343e-04 2.6839365595e-05 -1.6384995766e-05 1.9631231424e-06 7.7995841473e-06 1.5447147117e-04 2.2176707438e-05 -6.3622250339e-06 6.1292476716e-06 1.0645457205e-04 1.9548807017e-05 8.6776688989e-06 6.0790444776e-05 2.0605925946e-05 2.4184997302e-05
  10 4.1193075794e-04 1.8138744991e-04 4.9895669824e-05 3.2543094478e-05 3.7847840033e-05 4.2619491770e-05 4.5576127617e-05 4.7794866422e-05 4.9796643218e-05 5.1596343228e-05 4.2866280883e-04 9.0061927210e-05 -1.5511794471e-05 1.1606683257e-05 2.0762534352e-05 2.4128178170e-05 2.6360265714e-05 2.8324043743e-05 3.0073342444e-05 3.9426680888e-04 6.2188474434e-05 -2.9862374241e-05 3.6755208063e-06 1.4034551853e-05 1.7574661146e-05 1.9724405086e-05 2.1366478292e-05 3.5639988067e-04 4.9413473187e-05 -3.2074193173e-05 9.6795334236e-07 1.1430881995e-05 1.4958916856e-05 1.6673210420e-05 3.0279913284e-04 4.0744075963e-05 -2.6886134794e-05 1.4329088466e-06 1.0682245654e-05 1.3284782257e-05 2.4810938028e-04 3.3946012546e-05 -1.7967672141e-05 3.5745357881e-06 1.0291075804e-05 1.8742602871e-04 2.7945342587e-05 -6.3973316403e-06 8.3224178035e-06 1.2939429295e-04 2.4542337173e-05 1.1376318465e-05 7.4170372059e-05 2.5661286531e-05 2.9918598213e-05
  11 4.9507876251e-04 2.2329540341e-04 6.3362670858e-05 4.0563160126e-05 4.5931743001e-05 5.1297397452e-05 5.4750600002e-05 5.7412881577e-05 5.9844359903e-05 6.2041227833e-05 5.1603977124e-04 1.1552142987e-04 -1.2929344076e-05 1.6195525420e-05 2.6085497178e-05 2.9889258749e-05 3.2565775101e-05 3.4987005968e-05 3.7165662255e-05 4.7106189817e-04 7.9865568090e-05 -3.0435475605e-05 6.7877593814e-06 1.7990528694e-05 2.1902210662e-05 2.4445473947e-05 2.6489772996e-05 4.2450409920e-04 6.2681356354e-05 -3.4062598908e-05 3.2945305665e-06 1.4742994786e-05 1.8649755567e-05 2.0719953913e-05 3.6042948689e-04 5.1095547730e-05 -2.8919156915e-05 3.4186518328e-06 1.3667216086e-05 1.6637196037e-05 2.9538976318e-04 4.2220984284e-05 -1.9171257385e-05 5.5338943095e-06 1.3131244607e-05 2.2335337394e-04 3.4606505560e-05 -6.1000857200e-06 1.0882708780e-05 1.5445529425e-04 3.0250397691e-05 1.4522844517e-05 8.8875869181e-05 3.1355453060e-05 3.6319936721e-05
