# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.8206436987e-04 2.6893938944e-04 7.8108071786e-05 4.9045289284e-05 5.4315969646e-05 6.0271851092e-05 6.4251887987e-05 6.7386681593e-05 7.0277201054e-05 7.2897009899e-05 6.1064768699e-04 1.4463459182e-04 -9.3655543643e-06 2.1240205672e-05 3.1839189166e-05 3.6134327069e-05 3.9313276058e-05 4.2243308124e-05 4.4896721710e-05 5.5392233826e-04 1.0054176125e-04 -3.0087609638e-05 1.0339063916e-05 2.2307013107e-05 2.6622576554e-05 2.9620397580e-05 3.2118316578e-05 4.9769432671e-04 7.8290523966e-05 -3.5291296545e-05 6.0305328377e-06 1.8377395484e-05 2.2684920535e-05 2.5164840316e-05 4.2229720716e-04 6.3243627377e-05 -3.0364875417e-05 5.7690994880e-06 1.6946712577e-05 2.0320292202e-05 3.4615941356e-04 5.1873492491e-05 -1.9929365856e-05 7.8016854988e-06 1.6277314445e-05 2.6201095973e-04 4.2301530080e-05 -5.4444705285e-06 1.3775189168e-05 1.8151032102e-04 3.6725791454e-05 1.8100032484e-05 1.0485321389e-04 3.7678441866e-05 4.3371445904e-05
  13 6.7403991540e-04 3.1848934549e-04 9.4215359923e-05 5.8154902900e-05 6.3213935683e-05 6.9777657565e-05 7.4321446900e-05 7.7967020059e-05 8.1352260434e-05 8.4428349280e-05 7.1315846951e-04 1.7716792392e-04 -4.9378919209e-06 2.6786567958e-05 3.8089766516e-05 4.2940321676e-05 4.6681964362e-05 5.0175396035e-05 5.3352458259e-05 6.4354755727e-04 1.2393936364e-04 -2.8937215328e-05 1.4361352245e-05 2.7029014625e-05 3.1793131812e-05 3.5303741456e-05 3.8312874966e-05 5.7667233956e-04 9.5977795072e-05 -3.5837575062e-05 9.2214616517e-06 2.2372273373e-05 2.7111718157e-05 3.0062081611e-05 4.8901693307e-04 7.6976828198e-05 -3.1259664439e-05 8.5310927223e-06 2.0565250870e-05 2.4386470984e-05 4.0092008267e-04 6.2749104254e-05 -2.0237860704e-05 1.0432500221e-05 1.9781678095e-05 3.0375069819e-04 5.0955880229e-05 -4.3917987593e-06 1.7051601109e-05 2.1077716485e-04 4.3974903291e-05 2.2156385955e-05 1.2220147212e-04 4.4676941279e-05 5.1124278745e-05
  14 7.6929211775e-04 3.7147022832e-04 1.1151098939e-04 6.7708148000e-05 7.2418100951e-05 7.9594758700e-05 8.4730292233e-05 8.8915481506e-05 9.2823229899e-05 9.6379843406e-05 8.2275348295e-04 2.1311408728e-04 3.2177381954e-07 3.2741469081e-05 4.4759793411e-05 5.0226480863e-05 5.4587957820e-05 5.8693501443e-05 6.2436946511e-05 7.3940968708e-04 1.5024034897e-04 -2.6963024605e-05 1.8770106781e-05 3.2100196397e-05 3.7367571457e-05 4.1451088777e-05 4.5023016389e-05 6.6097744114e-04 1.1597154704e-04 -3.5658239385e-05 1.2789860888e-05 2.6680308506e-05 3.1893774686e-05 3.5373377551e-05 5.6019616200e-04 9.2503533919e-05 -3.1555303592e-05 1.1644050735e-05 2.4478283063e-05 2.8799065001e-05 4.5936186438e-04 7.5015192814e-05 -2.0066081935e-05 1.3376476646e-05 2.3608686438e-05 3.4836813171e-04 6.0677574268e-05 -2.9376268169e-06 2.0684497372e-05 2.4214600209e-04 5.2050455093e-05 2.6681870330e-05 1.4089471613e-04 5.2350113308e-05 5.9566652057e-05
  15 8.6704291057e-04 4.2756540448e-04 1.2989855783e-04 7.7637274936e-05 8.1861302984e-05 8.9652753694e-05 9.5403928501e-05 1.0015403783e-04 1.0460771356e-04 1.0866558430e-04 9.3897344360e-04 2.5233798771e-04 6.3488256319e-06 3.9060312291e-05 5.1814306195e-05 5.7958233587e-05 6.2990031237e-05 6.7753983697e-05 7.2103304777e-05 8.4130426844e-04 1.7943159535e-04 -2.4202122683e-05 2.3527429351e-05 3.7497826735e-05 4.3328909964e-05 4.8044697793e-05 5.2228359475e-05 7.5048504276e-04 1.3831470006e-04 -3.4765639702e-05 1.6698811608e-05 3.1281714209e-05 3.7020283223e-05 4.1086945457e-05 6.3574719098e-04 1.0987649491e-04 -3.1250275828e-05 1.5079753634e-05 2.8671279346e-05 3.3547458341e-05 5.2142043462e-04 8.8720309359e-05 -1.9407308566e-05 1.6615564122e-05 2.7746661295e-05 3.9582669857e-04 7.1506099559e-05 -1.0794792817e-06 2.4665519462e-05 2.7560333170e-04 6.0973227976e-05 3.1679215643e-05 1.6093966147e-04 6.0709865067e-05 6.8707589494e-05
  16 9.6658021793e-04 4.8644454228e-04 1.4928307565e-04 8.7881125331e-05 9.1483725196e-05 9.9888497435e-05 1.0627573903e-04 1.1161200186e-04 1.1663062844e-04 1.2120745129e-04 1.0613073868e-03 2.9467672376e-04 1.3078117498e-05 4.5700989018e-05 5.9217854917e-05 6.6097293908e-05 7.1845368511e-05 7.7309688009e-05 8.2301338690e-05 9.4899164289e-04 2.1147182172e-04 -2.0698485820e-05 2.8597830412e-05 4.3203245770e-05 4.9658694997e-05 5.5063582598e-05 5.9905856622e-05 8.4505130497e-04 1.6302557789e-04 -3.3178189283e-05 2.0914770482e-05 3.6158679277e-05 4.2479445333e-05 4.7189764968e-05 7.1557760854e-04 1.2913378724e-04 -3.0350385814e-05 1.8809786571e-05 3.3129618450e-05 3.8621443281e-05 5.8703089835e-04 1.0390095809e-04 -1.8262956758e-05 2.0130860821e-05 3.2184485278e-05 4.4608815545e-04 8.3470847379e-05 1.1826504167e-06 2.8983998076e-05 3.1113572625e-04 7.0760914795e-05 3.7145097223e-05 1.8233509442e-04 6.9762526456e-05 7.8553508514e-05
  17 1.0672665495e-03 5.4776979413e-04 1.6957139353e-04 9.8385166066e-05 1.0123295714e-04 1.1024653208e-04 1.1728681932e-04 1.2322575173e-04 1.2882515245e-04 1.3393553236e-04 1.1892031030e-03 3.3994458914e-04 2.0446171673e-05 5.2622068258e-05 6.6935821345e-05 7.4601763821e-05 8.1110102298e-05 8.7310809098e-05 9.2978497697e-05 1.0622013297e-03 2.4629147576e-04 -1.6496361993e-05 3.3946330285e-05 4.9199442900e-05 5.6336914715e-05 6.2484855527e-05 6.8030090326e-05 9.4451793995e-04 1.9009721785e-04 -3.0919873931e-05 2.5407176921e-05 4.1296770177e-05 4.8257843308e-05 5.3667216981e-05 7.9958667203e-04 1.5029809990e-04 -2.8865986561e-05 2.2807188887e-05 3.7839973071e-05 4.4010281165e-05 6.5612650847e-04 1.2058446179e-04 -1.6639634365e-05 2.3902445593e-05 3.6911788724e-05 4.9911214982e-04 9.6593417241e-05 3.8429452375e-06 3.3629950581e-05 3.4872493936e-04 8.1428290512e-05 4.3073955029e-05 2.0508047924e-04 7.9509424547e-05 8.9106947572e-05
  18 1.1685474084e-03 6.1120195579e-04 1.9067328555e-04 1.0910215087e-04 1.1106452137e-04 1.2067957535e-04 1.2838564363e-04 1.3494004461e-04 1.4113353681e-04 1.4678876688e-04 1.3220764333e-03 3.8793815197e-04 2.8390858074e-05 5.9786294824e-05 7.4930814223e-05 8.3431316843e-05 9.0736676309e-05 9.7707041629e-05 1.0408087231e-04 1.1806309269e-03 2.8380066988e-04 -1.1644467839e-05 3.9545935347e-05 5.5465126534e-05 6.3344839318e-05 7.0283698686e-05 7.6573747890e-05 1.0487047871e-03 2.1950807138e-04 -2.8025470436e-05 3.0151709173e-05 4.6681933409e-05 5.4342093152e-05 6.0503477623e-05 8.8765658379e-04 1.7338015880e-04 -2.6814535244e-05 2.7050075997e-05 4.2789631324e-05 4.9702556352e-05 7.2863295378e-04 1.3879094451e-04 -1.4548834387e-05 2.7912437461e-05 4.1917814914e-05 5.5485513656e-04 1.1089010797e-04 6.8916055471e-06 3.8593177643e-05 3.8835010079e-04 9.2982727963e-05 4.9460057783e-05 2.2917448997e-04 8.9950161671e-05 1.0036738349e-04
  19 1.2699356641e-03 6.7640159246e-04 2.1249770756e-04 1.1998830826e-04 1.2093843564e-04 1.3114507283e-04 1.3952607743e-04 1.4670636514e-04 1.5350378883e-04 1.5971228660e-04 1.4593284063e-03 4.3844013336e-04 3.6849049160e-05 6.7154865890e-05 8.3164740630e-05 9.2543005647e-05 1.0067735665e-04 1.0844722491e-04 1.1555343221e-04 1.3039557388e-03 3.2389307564e-04 -6.1923428700e-06 4.5367615006e-05 6.1980381968e-05 7.0659007170e-05 7.8434049877e-05 8.5507540503e-05 1.1574169135e-03 2.5121903235e-04 -2.4528395767e-05 3.5121386426e-05 5.2300467219e-05 6.0717602733e-05 6.7681205211e-05 9.7966439977e-04 1.9837484961e-04 -2.4216316191e-05 3.1517023195e-05 4.7966556305e-05 5.5685900567e-05 8.0447053026e-04 1.5853081582e-04 -1.2002963304e-05 3.2143833248e-05 4.7191192442e-05 6.1327171201e-04 1.2637232253e-04 1.0318317890e-05 4.3862369341e-05 4.2998962919e-04 1.0542884654e-04 5.6295743801e-05 2.5461147523e-04 1.0108315877e-04 1.1233335452e-04
  20 1.3710479962e-03 7.4304070829e-04 2.3496211682e-04 1.3101033232e-04 1.3082497047e-04 1.4161046641e-04 1.5067237400e-04 1.5848701515e-04 1.6589469213e-04 1.7266249971e-04 1.6003413390e-03 4.9122275816e-04 4.5765241612e-05 7.4694333192e-05 9.1602110732e-05 1.0189413398e-04 1.1088578314e-04 1.1948087422e-04 1.2734194370e-04 1.4318222162e-03 3.6644278755e-04 -1.8627928308e-07 5.1387159335e-05 6.8728515773e-05 7.8254970018e-05 8.6909490854e-05 9.4801512588e-05 1.2704399066e-03 2.8517071688e-04 -2.0461998025e-05 4.0292946637e-05 5.8141263784e-05 6.7370084449e-05 7.5182784580e-05 1.0754766094e-03 2.2526038980e-04 -2.1094790471e-05 3.6189628728e-05 5.3361048481e-05 6.1948410640e-05 8.8355237776e-04 1.7980261121e-04 -9.0168658327e-06 3.6581890921e-05 5.2721473989e-05 6.7431233063e-04 1.4304417729e-04 1.4111370717e-05 4.9426456721e-05 4.7361926360e-04 1.1876726619e-04 6.3571822873e-05 2.8138231477e-04 1.1290464133e-04 1.2500193519e-04
  21 1.4715563241e-03 8.1079720281e-04 2.5798317603e-04 1.4213572975e-04 1.4069684980e-04 1.5204673409e-04 1.6179328841e-04 1.7024731116e-04 1.7826922941e-04 1.8560029301e-04 1.7445017579e-03 5.4605230765e-04 5.5080531791e-05 8.2369829723e-05 1.0020543791e-04 1.1144240334e-04 1.2131545845e-04 1.3075681089e-04 1.3939219904e-04 1.5638636892e-03 4.1131395573e-04 6.3252126666e-06 5.7580874213e-05 7.5687574370e-05 8.6109210902e-05 9.5681351374e-05 1.0442439425e-04 1.3875464881e-03 3.2129599258e-04 -1.5865015478e-05 4.5646531659e-05 6.4189313812e-05 7.4283694639e-05 8.2989158725e-05 1.1749465911e-03 2.5401006459e-04 -1.7476068657e-05 4.1049130153e-05 5.8961974634e-05 6.8477042354e-05 9.6578487428e-04 2.0259748234e-04 -5.6078763866e-06 4.1212543387e-05 5.8497664580e-05 7.3792217454e-04 1.6090516337e-04 1.8258661365e-05 5.5274438732e-05 5.1921234837e-04 1.3299658596e-04 7.1278626674e-05 3.0947790536e-04 1.2540869638e-04 1.3836876342e-04
