# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5445065176e-05 4.6052637808e-06 -1.6020344769e-06 -1.6629602390e-06 -8.6691655350e-07 -3.9653130297e-07 -1.8376312907e-07 -8.6819578852e-08 -4.0071571677e-08 -2.1724186245e-08 2.2923103309e-05 1.5597430298e-06 -4.4981806735e-06 -1.8465619313e-06 -7.6251358384e-07 -3.5746044975e-07 -1.7298909161e-07 -8.1549171474e-08 -4.8687940914e-08 2.2745292151e-05 1.5890502044e-06 -4.3445048448e-06 -1.7720106046e-06 -7.3424149006e-07 -3.3461169953e-07 -1.5485595036e-07 -9.3570739195e-08 2.0841685831e-05 1.6354942151e-06 -3.7703913773e-06 -1.5232974351e-06 -6.0994922506e-07 -2.6515606198e-07 -1.5764284164e-07 1.7613926916e-05 1.4910715491e-06 -2.9974428936e-06 -1.1898079731e-06 -4.5631759853e-07 -2.4862541784e-07 1.4269581628e-05 1.2498407312e-06 -2.1797991590e-06 -8.4332082832e-07 -3.5906296167e-07 1.0576082527e-05 9.4990558738e-07 -1.3120846925e-06 -4.1161719751e-07 7.0708092629e-06 7.5414832246e-07 -1.4250473080e-07 3.7492873020e-06 7.9391850460e-07 1.0464259360e-06
   3 3.3157345841e-05 1.0348836766e-05 -2.3803309569e-06 -2.8194416149e-06 -1.4484434192e-06 -6.3692729032e-07 -2.8231659980e-07 -1.2886791617e-07 -6.1981520406e-08 -4.0225488549e-08 4.5514195926e-05 3.5015634837e-06 -8.3682261006e-06 -3.2629056801e-06 -1.2623346623e-06 -5.6062428754e-07 -2.6212105529e-07 -1.2378620342e-07 -7.7362260164e-08 4.4909725397e-05 3.2172178437e-06 -8.3387260072e-06 -3.2614037271e-06 -1.2863689729e-06 -5.6372293947e-07 -2.5429875371e-07 -1.5515326624e-07 4.1181140035e-05 3.2088295909e-06 -7.3500026444e-06 -2.8758532655e-06 -1.1070644818e-06 -4.6442094665e-07 -2.7682795183e-07 3.4836311165e-05 2.8930557998e-06 -5.8940973100e-06 -2.2773014433e-06 -8.4461082113e-07 -4.5767147198e-07 2.8242076075e-05 2.4181833530e-06 -4.3039894796e-06 -1.6285100589e-06 -6.8361636502e-07 2.0942893517e-05 1.8375190232e-06 -2.5985371648e-06 -8.0197878408e-07 1.4000764443e-05 1.4630915018e-06 -2.8718555522e-07 7.4148030087e-06 1.5574183056e-06 2.0612964548e-06
   4 5.8806891334e-05 1.9221888265e-05 -2.5649594239e-06 -3.8404677228e-06 -1.9321420481e-06 -8.0306214679e-07 -3.3436513253e-07 -1.4060425192e-07 -5.8975071275e-08 -3.9273901422e-08 7.5549039750e-05 6.8044646234e-06 -1.2674622670e-05 -4.6436371096e-06 -1.6558400705e-06 -6.8303826102e-07 -2.9498799667e-07 -1.2701497497e-07 -8.1474920614e-08 7.3972181711e-05 5.6363709690e-06 -1.3119883055e-05 -4.8630111887e-06 -1.7869296861e-06 -7.2966782253e-07 -3.0962823903e-07 -1.9030365803e-07 6.7797263676e-05 5.3744070327e-06 -1.1766442340e-05 -4.3982071574e-06 -1.5938044390e-06 -6.3249602107e-07 -3.7538689377e-07 5.7406555019e-05 4.7758947938e-06 -9.5240324027e-06 -3.5406748741e-06 -1.2484648882e-06 -6.6512614510e-07 4.6580585383e-05 3.9655207372e-06 -6.9914850154e-06 -2.5565869273e-06 -1.0407685674e-06 3.4558967893e-05 3.0100343057e-06 -4.2227319178e-06 -1.2548260584e-06 2.3112802048e-05 2.4074701151e-06 -4.3829080769e-07 1.2241311385e-05 2.5785299980e-06 3.4109235937e-06
   5 9.2911997207e-05 3.1691327087e-05 -1.9334086853e-06 -4.6449405822e-06 -2.2921116507e-06 -8.8596116116e-07 -3.4132674052e-07 -1.3566956594e-07 -5.1710166294e-08 -3.1755964865e-08 1.1317248814e-04 1.1941336329e-05 -1.7001144647e-05 -5.8017964125e-06 -1.8724327386e-06 -7.1202990041e-07 -2.8870022204e-07 -1.1278462288e-07 -6.9324276812e-08 1.0981868224e-04 9.1585166868e-06 -1.8310553721e-05 -6.3871922722e-06 -2.1680828466e-06 -8.1852582387e-07 -3.1893118968e-07 -1.9582693907e-07 1.0052412284e-04 8.2947066076e-06 -1.6761692660e-05 -5.9452882443e-06 -2.0023563099e-06 -7.3662162535e-07 -4.3753044380e-07 8.5150211122e-05 7.2187836758e-06 -1.3703722977e-05 -4.8575611683e-06 -1.6066278979e-06 -8.4202122804e-07 6.9149990798e-05 5.9530637505e-06 -1.0105224725e-05 -3.5443494646e-06 -1.3893995105e-06 5.1344961666e-05 4.5118332199e-06 -6.1013158363e-06 -1.7221701793e-06 3.4358437053e-05 3.6158362279e-06 -5.5311351555e-07 1.8213409938e-05 3.8801628875e-06 5.1103750574e-06
   6 1.3559683944e-04 4.8107519389e-05 -3.2840393917e-07 -5.2108389604e-06 -2.5576103106e-06 -9.1498517352e-07 -3.1646537108e-07 -1.1574004744e-07 -4.2904712836e-08 -2.5737695754e-08 1.5862528136e-04 1.9351836320e-05 -2.1080685639e-05 -6.6918882112e-06 -1.9225233707e-06 -6.5429582682e-07 -2.4624102997e-07 -9.3570493944e-08 -5.6315753103e-08 1.5235949198e-04 1.4076456944e-05 -2.3596852552e-05 -7.6965682857e-06 -2.3836345452e-06 -8.2758347575e-07 -3.0180572109e-07 -1.8561306974e-07 1.3922179564e-04 1.2184823072e-05 -2.2057095874e-05 -7.3869893629e-06 -2.3007173401e-06 -7.8316473553e-07 -4.6587151247e-07 1.1795189183e-04 1.0357873418e-05 -1.8243932143e-05 -6.1427991893e-06 -1.8914089444e-06 -9.7401240162e-07 9.5838131139e-05 8.4522129183e-06 -1.3516945317e-05 -4.5220938702e-06 -1.6969459649e-06 7.1220577359e-05 6.4027091102e-06 -8.1420260695e-06 -2.1582438353e-06 4.7705036798e-05 5.1357407169e-06 -5.8624790057e-07 2.5326534063e-05 5.4900082376e-06 7.1793795569e-06
   7 1.8665519225e-04 6.8676922454e-05 2.3589982504e-06 -5.5159174843e-06 -2.7488682631e-06 -9.2046265187e-07 -2.8286045344e-07 -9.0611791196e-08 -3.1209835759e-08 -2.0634013420e-08 2.1213481650e-04 2.9451083342e-05 -2.4711583719e-05 -7.3264751895e-06 -1.8668465352e-06 -5.5620322105e-07 -1.8403501569e-07 -6.6444133595e-08 -4.4465871256e-08 2.0158609425e-04 2.0684848427e-05 -2.8755053126e-05 -8.7539904448e-06 -2.4462361061e-06 -7.6364479091e-07 -2.5863018831e-07 -1.6887175110e-07 1.8375733711e-04 1.7234121866e-05 -2.7430612723e-05 -8.6349788848e-06 -2.4625708479e-06 -7.7428263757e-07 -4.7127376506e-07 1.5569478342e-04 1.4346558184e-05 -2.2946715091e-05 -7.3139549641e-06 -2.0932265743e-06 -1.0636186858e-06 1.2657255888e-04 1.1577608410e-05 -1.7096809179e-05 -5.4465960719e-06 -1.9485749536e-06 9.4128691889e-05 8.7462320636e-06 -1.0267159942e-05 -2.5281290441e-06 6.3118857357e-05 7.0157580521e-06 -4.9256455193e-07 3.3585899170e-05 7.4418241297e-06 9.6409775248e-06
   8 2.4563979083e-04 9.3484512143e-05 6.1808997302e-06 -5.5493724647e-06 -2.8715268076e-06 -9.1341288050e-07 -2.5205203060e-07 -6.9323595388e-08 -2.0736878515e-08 -1.5694059466e-08 2.7382744062e-04 4.2555334363e-05 -2.7754189716e-05 -7.7219733762e-06 -1.7466369916e-06 -4.5415817911e-07 -1.2768770205e-07 -3.9920181413e-08 -3.2298495927e-08 2.5752771437e-04 2.9289649619e-05 -3.3590608642e-05 -9.5567002381e-06 -2.4045713517e-06 -6.6410502482e-07 -2.0021940912e-07 -1.4526904856e-07 2.3406046320e-04 2.3645251167e-05 -3.2715520118e-05 -9.6687382748e-06 -2.5057069112e-06 -7.1444757472e-07 -4.5555822695e-07 1.9826712375e-04 1.9314921818e-05 -2.7666616480e-05 -8.3218537733e-06 -2.1991118347e-06 -1.1112489102e-06 1.6126474384e-04 1.5440411954e-05 -2.0712862983e-05 -6.2741754258e-06 -2.1358879967e-06 1.2003761190e-04 1.1633297783e-05 -1.2399846325e-05 -2.8084045632e-06 8.0584187203e-05 9.3066231201e-06 -2.3647670868e-07 4.2993818103e-05 9.7675760018e-06 1.2520140248e-05
   9 3.1193528446e-04 1.2252982938e-04 1.1152386684e-05 -5.3164973987e-06 -2.9322088589e-06 -8.9649900934e-07 -2.2558310434e-07 -5.3388167890e-08 -1.3575026757e-08 -1.1825495731e-08 3.4373402424e-04 5.8867963380e-05 -3.0146209921e-05 -7.9086414130e-06 -1.5870684675e-06 -3.5969364638e-07 -8.4885859582e-08 -2.1670243326e-08 -2.2440466896e-08 3.2018650600e-04 4.0153437433e-05 -3.7953242417e-05 -1.0104985630e-05 -2.2894085974e-06 -5.5945703361e-07 -1.4606002942e-07 -1.1977572159e-07 2.9008883141e-04 3.1638140760e-05 -3.7754373015e-05 -1.0484593915e-05 -2.4665446909e-06 -6.3131933909e-07 -4.2367586556e-07 2.4560547249e-04 2.5407874826e-05 -3.2287257742e-05 -9.1639694594e-06 -2.2250044328e-06 -1.1178138282e-06 1.9983749084e-04 2.0130848947e-05 -2.4277875514e-05 -6.9803592203e-06 -2.2500125412e-06 1.4889512633e-04 1.5145667642e-05 -1.4464955260e-05 -2.9753930821e-06 1.0009992558e-04 1.2071596283e-05 2.1714510534e-07 5.3565420276e-05 1.2497481107e-05 1.5839759352e-05
  10 3.8481350214e-04 1.5574535272e-04 1.7270526631e-05 -4.8283700554e-06 -2.9405674990e-06 -8.7223756810e-07 -2.0261223240e-07 -4.1773603478e-08 -8.7802189917e-09 -9.2734022712e-09 4.2180124172e-04 7.8511503746e-05 -3.1880339051e-05 -7.9301407489e-06 -1.4084896053e-06 -2.7737604754e-07 -5.3580144330e-08 -1.0569812238e-08 -1.6028245962e-08 3.8952746094e-04 5.3475560229e-05 -4.1752351708e-05 -1.0418960917e-05 -2.1214139734e-06 -4.5872525387e-07 -1.0351729837e-07 -9.8347427083e-08 3.5178948901e-04 4.1405683028e-05 -4.2419743614e-05 -1.1077192705e-05 -2.3676471702e-06 -5.4508043314e-07 -3.8685105987e-07 2.9766271824e-04 3.2785416787e-05 -3.6696277181e-05 -9.8387015396e-06 -2.1989786426e-06 -1.0948242322e-06 2.4224587418e-04 2.5757603331e-05 -2.7721344500e-05 -7.5726525271e-06 -2.2938941336e-06 1.8066010839e-04 1.9344622435e-05 -1.6416356641e-05 -3.0145346943e-06 1.2164900508e-04 1.5365953374e-05 9.0122611820e-07 6.5321184560e-05 1.5666181579e-05 1.9624169590e-05
  11 4.6347849183e-04 1.9300517296e-04 2.4521270562e-05 -4.0954856847e-06 -2.9051664474e-06 -8.4386673670e-07 -1.8225486267e-07 -3.3372058255e-08 -5.5566612999e-09 -7.5813688148e-09 5.0788892368e-04 1.0154789679e-04 -3.2973593824e-05 -7.8327867283e-06 -1.2273372562e-06 -2.0837892528e-07 -3.2204471698e-08 -3.6307746800e-09 -1.2014386667e-08 4.6549062484e-04 6.9398754451e-05 -4.4943534321e-05 -1.0533797029e-05 -1.9226746196e-06 -3.6584023379e-07 -7.1096580176e-08 -8.1533369661e-08 4.1909664384e-04 5.3103215296e-05 -4.6628916639e-05 -1.1458115062e-05 -2.2226126094e-06 -4.6200658040e-07 -3.5079583051e-07 3.5438228229e-04 4.1586793156e-05 -4.0799166292e-05 -1.0344386219e-05 -2.1336833432e-06 -1.0535271436e-06 2.8845615527e-04 3.2433866486e-05 -3.0968647944e-05 -8.0552563649e-06 -2.2779814629e-06 2.1531798637e-04 2.4307246474e-05 -1.8222604542e-05 -2.9245120608e-06 1.4521760507e-04 1.9229220032e-05 1.8354295872e-06 7.8271946436e-05 1.9302634107e-05 2.3898386535e-05
