# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6579648326e-05 5.6039626392e-06 -4.0092650024e-07 -3.5014667100e-07 5.2653954381e-07 1.0657913617e-06 1.3400999872e-06 1.4942894322e-06 1.5970416094e-06 1.6676406504e-06 2.3116782528e-05 1.9876450878e-06 -3.9552831073e-06 -1.2742282121e-06 -1.4869518433e-07 2.9925301312e-07 5.2527682067e-07 6.5822301484e-07 7.3052737075e-07 2.2895402127e-05 1.9588132079e-06 -3.8894562155e-06 -1.3083094858e-06 -2.4451255241e-07 1.8672469009e-07 4.0019447817e-07 4.9483562977e-07 2.1007897974e-05 1.9942834524e-06 -3.3433199664e-06 -1.0938164601e-06 -1.6047586709e-07 2.1175154017e-07 3.4852534993e-07 1.7817683681e-05 1.8527072044e-06 -2.5821011543e-06 -7.7172008910e-07 -1.9076916401e-08 2.1402456832e-07 1.4513590499e-05 1.6192790616e-06 -1.7689986810e-06 -4.2572644235e-07 7.8509056272e-08 1.0863891629e-05 1.3299485121e-06 -9.0124103962e-07 1.1250548026e-08 7.4007409417e-06 1.1459817805e-06 2.7093988869e-07 4.1207262789e-06 1.1999675161e-06 1.4585964804e-06
   3 3.5699641354e-05 1.2621073185e-05 4.0599707814e-07 2.6527458119e-07 1.8492211525e-06 2.8368198428e-06 3.3449334280e-06 3.6385605852e-06 3.8406273235e-06 3.9868390861e-06 4.5935619216e-05 4.4289193969e-06 -7.1424770329e-06 -1.9227756219e-06 2.0264985163e-07 1.0237916138e-06 1.4344284191e-06 1.6818530073e-06 1.8292162024e-06 4.5228551387e-05 3.9944710881e-06 -7.3517811882e-06 -2.2186052350e-06 -1.5828395804e-07 6.5612546569e-07 1.0588267612e-06 1.2460295329e-06 4.1531577695e-05 3.9568295089e-06 -6.4377346712e-06 -1.9289957028e-06 -9.2485294014e-08 6.2997327976e-07 8.9705270264e-07 3.5266098360e-05 3.6487865442e-06 -5.0088651017e-06 -1.3618468365e-06 1.3289643058e-07 5.9143332614e-07 2.8759418057e-05 3.1959865335e-06 -3.4250127399e-06 -7.1404423444e-07 2.9105422408e-07 2.1556392097e-05 2.6448603836e-06 -1.7122514249e-06 1.2751649280e-07 1.4708412734e-05 2.3043214767e-06 6.1363651486e-07 8.2166498636e-06 2.4393301820e-06 2.9599829202e-06
   4 6.3335316474e-05 2.3328625991e-05 2.5434118969e-06 1.8642968467e-06 4.1944519107e-06 5.6662173118e-06 6.4303202819e-06 6.8919127037e-06 7.2300272973e-06 7.4845391597e-06 7.6300076152e-05 8.4539108357e-06 -1.0425350120e-05 -2.1227387150e-06 1.1320209227e-06 2.3492896189e-06 2.9623073109e-06 3.3470649159e-06 3.5911706123e-06 7.4527601833e-05 6.9870912116e-06 -1.1356530539e-05 -2.9484569258e-06 3.1634851056e-07 1.5663254224e-06 2.1772772841e-06 2.4735961934e-06 6.8408515778e-05 6.6673053298e-06 -1.0157129140e-05 -2.6857554538e-06 2.7154071759e-07 1.4025135087e-06 1.8221620044e-06 5.8154657202e-05 6.0819266203e-06 -7.9687622815e-06 -1.8962620526e-06 5.3619053516e-07 1.2688809575e-06 4.7481043560e-05 5.3138481359e-06 -5.4443550409e-06 -9.1564766018e-07 7.3078340794e-07 3.5630114422e-05 4.4183157965e-06 -2.6547228824e-06 4.1483264748e-07 2.4353828738e-05 3.8865808341e-06 1.1663807949e-06 1.3655928404e-05 4.1440946285e-06 5.0108961752e-06
   5 9.9974577035e-05 3.8182238677e-05 6.2332011657e-06 4.5370366196e-06 7.6035866957e-06 9.5829279781e-06 1.0618021701e-05 1.1267446528e-05 1.1776010308e-05 1.2183479151e-05 1.1436270777e-04 1.4550825973e-05 -1.3354597750e-05 -1.6435913687e-06 2.7594874110e-06 4.3435384810e-06 5.1529226816e-06 5.6984026289e-06 6.0791744626e-06 1.1067947851e-04 1.1251978660e-05 -1.5510695028e-05 -3.2805209638e-06 1.2830192877e-06 2.9714814636e-06 3.8025400872e-06 4.2298959534e-06 1.0146889061e-04 1.0289901228e-05 -1.4230046282e-05 -3.1970488463e-06 1.0281413793e-06 2.5944696453e-06 3.1767178838e-06 8.6309821746e-05 9.2352418575e-06 -1.1265482052e-05 -2.2336454180e-06 1.2757787526e-06 2.3048534887e-06 7.0547085487e-05 8.0389580763e-06 -7.6802354361e-06 -9.3019673666e-07 1.4620354603e-06 5.3007211801e-05 6.6983061713e-06 -3.6354015731e-06 9.3796565717e-07 3.6289932539e-05 5.9256276385e-06 1.9825543722e-06 2.0425894250e-05 6.3439321109e-06 7.6342887563e-06
   6 1.4567252690e-04 5.7483901503e-05 1.1587270472e-05 8.2642804664e-06 1.2009442150e-05 1.4522908979e-05 1.5862628400e-05 1.6732515534e-05 1.7446077208e-05 1.8048282911e-05 1.6035783820e-04 2.3157337582e-05 -1.5652354824e-05 -4.1862603392e-07 5.1014051511e-06 7.0291120705e-06 8.0354845821e-06 8.7605293764e-06 9.3195093277e-06 1.5358485547e-04 1.7077090454e-05 -1.9495556004e-05 -3.0666128424e-06 2.8035449156e-06 4.8950900689e-06 5.9394855779e-06 6.5299764846e-06 1.4056197434e-04 1.5027978847e-05 -1.8380962605e-05 -3.3268841961e-06 2.2196408746e-06 4.2149111630e-06 4.9763368509e-06 1.1960195240e-04 1.3234502392e-05 -1.4713265770e-05 -2.2839188364e-06 2.3887099103e-06 3.7253059628e-06 9.7833681707e-05 1.1435914836e-05 -1.0004070004e-05 -6.8421267410e-07 2.5247762840e-06 7.3601459381e-05 9.5394313498e-06 -4.5626143965e-06 1.7464721261e-06 5.0477320711e-05 8.4635407084e-06 3.1072859979e-06 2.8514638365e-05 9.0623285092e-06 1.0845458839e-05
   7 2.0015488737e-04 8.1385637772e-05 1.8657366029e-05 1.3010344309e-05 1.7333821277e-05 2.0397370734e-05 2.2083754149e-05 2.3221057945e-05 2.4184860701e-05 2.5022534330e-05 2.1450866107e-04 3.4686962610e-05 -1.7111646385e-05 1.5490633124e-06 8.1115499096e-06 1.0379401395e-05 1.1615441928e-05 1.2559976912e-05 1.3336735831e-05 2.0322900780e-04 2.4751123433e-05 -2.3083619573e-05 -2.2577914913e-06 4.8790324148e-06 7.3462599605e-06 8.6071679323e-06 9.3873679846e-06 1.8554755605e-04 2.1066444057e-05 -2.2388867229e-05 -2.9829793705e-06 3.8807485782e-06 6.2722495007e-06 7.2249186460e-06 1.5790393172e-04 1.8222523623e-05 -1.8118122434e-05 -1.9644661668e-06 3.8895337493e-06 5.5360035538e-06 1.2925665354e-04 1.5607785179e-05 -1.2291419949e-05 -1.3254163444e-07 3.9376768107e-06 9.7343996334e-05 1.2998991182e-05 -5.3606130809e-06 2.8762958486e-06 6.6875437473e-05 1.1544657593e-05 4.5841273833e-06 3.7921360023e-05 1.2328818499e-05 1.4662451065e-05
   8 2.6290756996e-04 1.0991288045e-04 2.7428861844e-05 1.8715568335e-05 2.3498945210e-05 2.7120775467e-05 2.9193242820e-05 3.0646763730e-05 3.1910844347e-05 3.3027742807e-05 2.7693584221e-04 4.9450440045e-05 -1.7592780306e-05 4.2454126524e-06 1.1750493351e-05 1.4361816750e-05 1.5875876265e-05 1.7098218990e-05 1.8143406043e-05 2.5963717009e-04 3.4575125840e-05 -2.6081634671e-05 -8.4859904562e-07 7.4699360424e-06 1.0298158760e-05 1.1807643024e-05 1.2817338123e-05 2.3634715625e-04 2.8599547065e-05 -2.6085791613e-05 -2.1414075924e-06 5.9995134854e-06 8.7709244205e-06 9.9312575862e-06 2.0109897035e-04 2.4321765939e-05 -2.1338561418e-05 -1.2251563342e-06 5.7934679322e-06 7.7418592270e-06 1.6471707050e-04 2.0656413634e-05 -1.4416646251e-05 7.6501785626e-07 5.7097556582e-06 1.2419092479e-04 1.7154829454e-05 -5.9583040415e-06 4.3483688904e-06 8.5457532307e-05 1.5211263561e-05 6.4444274349e-06 4.8641125679e-05 1.6169790392e-05 1.9104249717e-05
   9 3.3325252077e-04 1.4300467366e-04 3.7844830481e-05 2.5297350671e-05 3.0416391914e-05 3.4606871283e-05 3.7102493411e-05 3.8918219141e-05 4.0530271419e-05 4.1969556284e-05 3.4766447312e-04 6.7642117107e-05 -1.7040923172e-05 7.6352817013e-06 1.5988879222e-05 1.8959050651e-05 2.0802840774e-05 2.2365183463e-05 2.3734237940e-05 3.2280459055e-04 4.6806888085e-05 -2.8340930036e-05 1.1600978923e-06 1.0543364788e-05 1.3724564198e-05 1.5526505253e-05 1.6821953269e-05 2.9291312247e-04 3.7840193693e-05 -2.9321165800e-05 -7.9653912527e-07 8.5417642565e-06 1.1687857419e-05 1.3097214086e-05 2.4911210439e-04 3.1671930599e-05 -2.4262068001e-05 -6.4443550248e-08 8.0871776481e-06 1.0345338712e-05 2.0412963090e-04 2.6663228711e-05 -1.6297044158e-05 2.0308472384e-06 7.8491937880e-06 1.5408026295e-04 2.2079870011e-05 -6.2892989224e-06 6.1814894148e-06 1.0620831633e-04 1.9515551624e-05 8.7157496604e-06 6.0676941683e-05 2.0607068259e-05 2.4186121738e-05
  10 4.1040525366e-04 1.8053557454e-04 4.9829118276e-05 3.2665410064e-05 3.7990642841e-05 4.2764328911e-05 4.5720444450e-05 4.7941327208e-05 4.9945131526e-05 5.1746757391e-05 4.2663538662e-04 8.9374223370e-05 -1.5460305218e-05 1.1661788044e-05 2.0794459919e-05 2.4154976592e-05 2.6385035925e-05 2.8346970949e-05 3.0094333626e-05 3.9269043257e-04 6.1636402944e-05 -2.9775012268e-05 3.7458503659e-06 1.4076513823e-05 1.7610422887e-05 1.9755667919e-05 2.1394742232e-05 3.5518739766e-04 4.8975285900e-05 -3.1970062627e-05 1.0498832734e-06 1.1484742339e-05 1.5002851900e-05 1.6713636029e-05 3.0189108753e-04 4.0420314506e-05 -2.6779690297e-05 1.5165781807e-06 1.0740936720e-05 1.3336247795e-05 2.4744329285e-04 3.3729132575e-05 -1.7868067944e-05 3.6554511420e-06 1.0352100224e-05 1.8696151962e-04 2.7826566601e-05 -6.3124180114e-06 8.3858334036e-06 1.2910244879e-04 2.4501727966e-05 1.1422777444e-05 7.4037120175e-05 2.5664507415e-05 2.9922446537e-05
  11 4.9352082720e-04 2.2232602781e-04 6.3296722061e-05 4.0730153118e-05 4.6128674220e-05 5.1499453139e-05 5.4954784733e-05 5.7620337125e-05 6.0055837022e-05 6.2256201627e-05 5.1370272197e-04 1.1469738049e-04 -1.2882895918e-05 1.6261931900e-05 2.6130753503e-05 2.9929203397e-05 3.2604529088e-05 3.5024242016e-05 3.7201885703e-05 4.6923023222e-04 7.9198808349e-05 -3.0348584847e-05 6.8671575120e-06 1.8042098828e-05 2.1946726562e-05 2.4488387344e-05 2.6529011670e-05 4.2309565879e-04 6.2152452954e-05 -3.3954493947e-05 3.3849186338e-06 1.4806904087e-05 1.8706527667e-05 2.0772043727e-05 3.5937348002e-04 5.0702343786e-05 -2.8807115402e-05 3.5158569143e-06 1.3738985523e-05 1.6701330116e-05 2.9461160982e-04 4.1960111485e-05 -1.9060562458e-05 5.6289178402e-06 1.3205467691e-05 2.2281248353e-04 3.4463028611e-05 -6.0021960710e-06 1.0958638896e-05 1.5411593368e-04 3.0201834052e-05 1.4578298490e-05 8.8721702013e-05 3.1360993108e-05 3.6327303242e-05
