# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5398324056e-05 4.6067288202e-06 -1.5855274625e-06 -1.6540858014e-06 -8.6395894506e-07 -3.9582309577e-07 -1.8369690426e-07 -8.6866019184e-08 -4.0058202382e-08 -2.1668431623e-08 2.2831566024e-05 1.5831104937e-06 -4.4690183760e-06 -1.8404217916e-06 -7.6140881144e-07 -3.5732217591e-07 -1.7304731382e-07 -8.1673142189e-08 -4.8741608833e-08 2.2641585667e-05 1.6124717870e-06 -4.3145476780e-06 -1.7657516647e-06 -7.3302473600e-07 -3.3446838244e-07 -1.5497965995e-07 -9.3636943630e-08 2.0740099564e-05 1.6558616707e-06 -3.7432789897e-06 -1.5176740178e-06 -6.0896792963e-07 -2.6510180397e-07 -1.5755242253e-07 1.7526725758e-05 1.5078117213e-06 -2.9754882406e-06 -1.1854331011e-06 -4.5555741369e-07 -2.4812799816e-07 1.4199614941e-05 1.2627403700e-06 -2.1639737958e-06 -8.4009941208e-07 -3.5776345703e-07 1.0527106397e-05 9.5911680066e-07 -1.3024886443e-06 -4.0912297486e-07 7.0417357392e-06 7.5918345709e-07 -1.3936920503e-07 3.7376932156e-06 7.9472375375e-07 1.0458842859e-06
   3 3.3014605508e-05 1.0332923753e-05 -2.3551298356e-06 -2.8049873582e-06 -1.4438738498e-06 -6.3604965686e-07 -2.8245979549e-07 -1.2922176391e-07 -6.2274734091e-08 -4.0359751146e-08 4.5313753799e-05 3.5373822211e-06 -8.3151420091e-06 -3.2526842018e-06 -1.2609138384e-06 -5.6081439908e-07 -2.6263068588e-07 -1.2425106768e-07 -7.7588364729e-08 4.4693939762e-05 3.2575415868e-06 -8.2824976140e-06 -3.2508242678e-06 -1.2849561693e-06 -5.6388523826e-07 -2.5466487112e-07 -1.5544249057e-07 4.0973089793e-05 3.2448921711e-06 -7.2987907701e-06 -2.8660704456e-06 -1.1057071221e-06 -4.6453696256e-07 -2.7693858999e-07 3.4658333958e-05 2.9233143937e-06 -5.8522085410e-06 -2.2694584496e-06 -8.4363258323e-07 -4.5711159801e-07 2.8099733664e-05 2.4418526189e-06 -4.2738183480e-06 -1.6229526987e-06 -6.8156982170e-07 2.0843107486e-05 1.8541570947e-06 -2.5805283570e-06 -7.9763388454e-07 1.3941045545e-05 1.4718920837e-06 -2.8163957607e-07 7.3905878429e-06 1.5582521977e-06 2.0595221307e-06
   4 5.8495245954e-05 1.9166968147e-05 -2.5336585958e-06 -3.8207654994e-06 -1.9261213220e-06 -8.0196538733e-07 -3.3451406715e-07 -1.4098954940e-07 -5.9269979486e-08 -3.9498879949e-08 7.5184781862e-05 6.8451300750e-06 -1.2594804772e-05 -4.6298254689e-06 -1.6545017459e-06 -6.8326628181e-07 -2.9545762171e-07 -1.2769858098e-07 -8.1861537888e-08 7.3597180142e-05 5.6913971698e-06 -1.3032722245e-05 -4.8475541250e-06 -1.7852494508e-06 -7.3018261036e-07 -3.1035385731e-07 -1.9072353465e-07 6.7441470030e-05 5.4269032678e-06 -1.1685711041e-05 -4.3839483750e-06 -1.5924231376e-06 -6.3293527829e-07 -3.7551500396e-07 5.7104111042e-05 4.8206877397e-06 -9.4578318501e-06 -3.5292171716e-06 -1.2471902336e-06 -6.6429966390e-07 4.6338954987e-05 4.0007985001e-06 -6.9434901816e-06 -2.5480833791e-06 -1.0377733570e-06 3.4389604650e-05 3.0351934577e-06 -4.1941312923e-06 -1.2483947503e-06 2.3011088772e-05 2.4202422574e-06 -4.3021053659e-07 1.2199095951e-05 2.5786196759e-06 3.4068493747e-06
   5 9.2345038535e-05 3.1568733046e-05 -1.8995994345e-06 -4.6201863487e-06 -2.2849133070e-06 -8.8477105579e-07 -3.4137918184e-07 -1.3608543630e-07 -5.1973898725e-08 -3.1906765862e-08 1.1258148830e-04 1.1973916121e-05 -1.6893213228e-05 -5.7847902940e-06 -1.8715836321e-06 -7.1280099379e-07 -2.8910064374e-07 -1.1321227439e-07 -6.9690327936e-08 1.0923298651e-04 9.2222620556e-06 -1.8189609467e-05 -6.3678783156e-06 -2.1664276185e-06 -8.1905584165e-07 -3.1957758088e-07 -1.9636769501e-07 9.9976201363e-05 8.3601818359e-06 -1.6647677965e-05 -5.9263081643e-06 -2.0007715568e-06 -7.3734610649e-07 -4.3777595129e-07 8.4687402971e-05 7.2773493396e-06 -1.3609360864e-05 -4.8422313313e-06 -1.6054714702e-06 -8.4099539781e-07 6.8781250914e-05 5.9998335081e-06 -1.0037073457e-05 -3.5330324362e-06 -1.3853624980e-06 5.1085798983e-05 4.5449432314e-06 -6.0606936241e-06 -1.7133666024e-06 3.4202219893e-05 3.6322657411e-06 -5.4236079547e-07 1.8147720950e-05 3.8785137319e-06 5.1026628619e-06
   6 1.3467923105e-04 4.7881781504e-05 -2.9800569860e-07 -5.1807782194e-06 -2.5492203010e-06 -9.1394494761e-07 -3.1644394297e-07 -1.1591934011e-07 -4.3294970813e-08 -2.5819286291e-08 1.5773515591e-04 1.9359232537e-05 -2.0944687015e-05 -6.6720637279e-06 -1.9221336117e-06 -6.5529242199e-07 -2.4685914537e-07 -9.3982401157e-08 -5.6522422071e-08 1.5150645410e-04 1.4139433340e-05 -2.3440251420e-05 -7.6733488748e-06 -2.3828509674e-06 -8.2858370220e-07 -3.0231173304e-07 -1.8597121922e-07 1.3843499986e-04 1.2258344309e-05 -2.1908111736e-05 -7.3640382159e-06 -2.2993094868e-06 -7.8380751687e-07 -4.6600054120e-07 1.1728998655e-04 1.0426687284e-05 -1.8119195250e-05 -6.1235227468e-06 -1.8899726190e-06 -9.7277732530e-07 9.5312353748e-05 8.5087425031e-06 -1.3426101846e-05 -4.5077929118e-06 -1.6920751877e-06 7.0851190056e-05 6.4428240847e-06 -8.0884969941e-06 -2.1473804356e-06 4.7480901881e-05 5.1542795910e-06 -5.7330265855e-07 2.5230686590e-05 5.4852377508e-06 7.1664161037e-06
   7 1.8528674512e-04 6.8307991182e-05 2.3771994720e-06 -5.4808739383e-06 -2.7387757661e-06 -9.1949145179e-07 -2.8316756818e-07 -9.0522445073e-08 -3.1458580455e-08 -2.0745345713e-08 2.1086372964e-04 2.9410344976e-05 -2.4547598365e-05 -7.3041115611e-06 -1.8671072660e-06 -5.5758575633e-07 -1.8429334001e-07 -6.6843664351e-08 -4.4692268539e-08 2.0040543732e-04 2.0733493370e-05 -2.8562491096e-05 -8.7273466479e-06 -2.4455276229e-06 -7.6522998688e-07 -2.5931849245e-07 -1.6914087680e-07 1.8268157186e-04 1.7307636564e-05 -2.7244199005e-05 -8.6085659875e-06 -2.4618050850e-06 -7.7534670615e-07 -4.7117405479e-07 1.5479504320e-04 1.4420426264e-05 -2.2790242560e-05 -7.2915350592e-06 -2.0918532322e-06 -1.0619300115e-06 1.2585849155e-04 1.1640075625e-05 -1.6982474017e-05 -5.4290801893e-06 -1.9426646152e-06 9.3626372722e-05 8.7912881827e-06 -1.0199589644e-05 -2.5152755799e-06 6.2813226947e-05 7.0349177601e-06 -4.7819418635e-07 3.3452792824e-05 7.4317975878e-06 9.6206062638e-06
   8 2.4371840287e-04 9.2929149173e-05 6.1771150705e-06 -5.5113685701e-06 -2.8592235317e-06 -9.1207861507e-07 -2.5264214287e-07 -6.9488879675e-08 -2.0628978293e-08 -1.5799811694e-08 2.7208745670e-04 4.2437822820e-05 -2.7564658895e-05 -7.6962126507e-06 -1.7471407567e-06 -4.5619087433e-07 -1.2815836646e-07 -3.9770318165e-08 -3.2528092833e-08 2.5595352433e-04 2.9307667174e-05 -3.3362421871e-05 -9.5273246237e-06 -2.4045053824e-06 -6.6550951535e-07 -2.0089492625e-07 -1.4557533392e-07 2.3264332002e-04 2.3707434827e-05 -3.2491838848e-05 -9.6382994034e-06 -2.5053698918e-06 -7.1585876397e-07 -4.5549377460e-07 1.9708718122e-04 1.9387837896e-05 -2.7477226362e-05 -8.2962952428e-06 -2.1982498838e-06 -1.1093747458e-06 1.6033030240e-04 1.5504449703e-05 -2.0574411706e-05 -6.2542438267e-06 -2.1291287771e-06 1.1937913239e-04 1.1679302660e-05 -1.2318203496e-05 -2.7937295510e-06 8.0181730391e-05 9.3239862254e-06 -2.2127132786e-07 4.2816245606e-05 9.7502109131e-06 1.2489867672e-05
   9 3.0935915183e-04 1.2174170687e-04 1.1117439743e-05 -5.2786460413e-06 -2.9177037441e-06 -8.9472011575e-07 -2.2591629185e-07 -5.3905919449e-08 -1.3385971148e-08 -1.1862787700e-08 3.4143327018e-04 5.8642637358e-05 -2.9935799952e-05 -7.8801598247e-06 -1.5865829677e-06 -3.6176668177e-07 -8.6028740261e-08 -2.1383092886e-08 -2.2532898193e-08 3.1814679488e-04 4.0120375721e-05 -3.7690716899e-05 -1.0072374570e-05 -2.2900082593e-06 -5.6141670086e-07 -1.4646604898e-07 -1.1993942928e-07 2.8827469401e-04 3.1676585389e-05 -3.7494119831e-05 -1.0451465328e-05 -2.4661969548e-06 -6.3278313713e-07 -4.2355721989e-07 2.4410127329e-04 2.5469759566e-05 -3.2064339626e-05 -9.1353079117e-06 -2.2241667552e-06 -1.1158958424e-06 1.9864930694e-04 2.0190546161e-05 -2.4114443536e-05 -6.9579021847e-06 -2.2428265760e-06 1.4805679515e-04 1.5188915185e-05 -1.4369606810e-05 -2.9596622429e-06 9.9584585081e-05 1.2083580849e-05 2.3184302489e-07 5.3334731409e-05 1.2470276804e-05 1.5797015275e-05
  10 3.8148289207e-04 1.5467578789e-04 1.7194896990e-05 -4.7929850864e-06 -2.9246933921e-06 -8.6998832308e-07 -2.0264805095e-07 -4.2116316756e-08 -8.8770456898e-09 -9.2640730618e-09 4.1884393664e-04 7.8145458881e-05 -3.1652501564e-05 -7.9011338937e-06 -1.4070801820e-06 -2.7853117431e-07 -5.4917207606e-08 -1.0711319823e-08 -1.6000351333e-08 3.8694921957e-04 5.3365666461e-05 -4.1458008523e-05 -1.0383666395e-05 -2.1212819123e-06 -4.6117420865e-07 -1.0428915148e-07 -9.8328542794e-08 3.4952005120e-04 4.1403765459e-05 -4.2122741380e-05 -1.1041533309e-05 -2.3680093402e-06 -5.4659533571e-07 -3.8652265378e-07 2.9579003000e-04 3.2825603703e-05 -3.6441280160e-05 -9.8071758870e-06 -2.1981693686e-06 -1.0926607618e-06 2.4076766756e-04 2.5805433700e-05 -2.7533267685e-05 -7.5473852633e-06 -2.2862747174e-06 1.7961639716e-04 1.9380192388e-05 -1.6306882677e-05 -2.9982671350e-06 1.2100500340e-04 1.5368935320e-05 9.1381557372e-07 6.5028337817e-05 1.5625784648e-05 1.9565802286e-05
  11 4.5929707176e-04 1.9160481754e-04 2.4393242249e-05 -4.0630137394e-06 -2.8895324910e-06 -8.4069272672e-07 -1.8242044639e-07 -3.3350141328e-08 -5.9017356981e-09 -7.5746576861e-09 5.0417468700e-04 1.0100661410e-04 -3.2731761618e-05 -7.8033012213e-06 -1.2268084452e-06 -2.0821669290e-07 -3.3370223447e-08 -3.8952503573e-09 -1.1987456162e-08 4.6229831187e-04 6.9187087073e-05 -4.4622729495e-05 -1.0496354129e-05 -1.9221672035e-06 -3.6721420888e-07 -7.2579057142e-08 -8.1490661162e-08 4.1630897859e-04 5.3042484083e-05 -4.6298297434e-05 -1.1418805098e-05 -2.2232400993e-06 -4.6392117201e-07 -3.5041120634e-07 3.5209222626e-04 4.1593964954e-05 -4.0512554229e-05 -1.0310790124e-05 -2.1330194236e-06 -1.0511885370e-06 2.8665197070e-04 3.2460308685e-05 -3.0756533365e-05 -8.0276964730e-06 -2.2699664032e-06 2.1404245983e-04 2.4328543322e-05 -1.8099523232e-05 -2.9080538043e-06 1.4442733206e-04 1.9219438323e-05 1.8445739360e-06 7.7907816180e-05 1.9245720218e-05 2.3820751163e-05
