# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5744519087e-05 4.7092644934e-06 -1.6042204425e-06 -1.6790351270e-06 -8.7767403656e-07 -4.0219702948e-07 -1.8640415710e-07 -8.7851266079e-08 -4.0499621800e-08 -2.2118972753e-08 2.3229018289e-05 1.6305151502e-06 -4.5343180163e-06 -1.8688302070e-06 -7.7277230523e-07 -3.6262498990e-07 -1.7584624228e-07 -8.3100273198e-08 -4.9440993907e-08 2.2997351618e-05 1.6561300271e-06 -4.3743881691e-06 -1.7922552627e-06 -7.4416044237e-07 -3.3971674386e-07 -1.5737143602e-07 -9.4914517216e-08 2.1045085591e-05 1.6947382197e-06 -3.7937464107e-06 -1.5400514540e-06 -6.1791813456e-07 -2.6882123909e-07 -1.5973660838e-07 1.7771243576e-05 1.5391601941e-06 -3.0141548466e-06 -1.2019563765e-06 -4.6181292549e-07 -2.5153368340e-07 1.4389512577e-05 1.2867509023e-06 -2.1909653499e-06 -8.5132094653e-07 -3.6247041743e-07 1.0663055319e-05 9.7561037008e-07 -1.3182672762e-06 -4.1408285919e-07 7.1293243314e-06 7.7038181740e-07 -1.4040653474e-07 3.7824830181e-06 8.0480101575e-07 1.0579397861e-06
   3 3.3776659742e-05 1.0571925223e-05 -2.3714657751e-06 -2.8416903734e-06 -1.4639940246e-06 -6.4572447214e-07 -2.8716166291e-07 -1.3099972538e-07 -6.2308964925e-08 -4.0466940870e-08 4.6124490337e-05 3.6517525656e-06 -8.4292820351e-06 -3.3006744169e-06 -1.2791969078e-06 -5.6842934557e-07 -2.6561235416e-07 -1.2529911021e-07 -7.8344906000e-08 4.5405345165e-05 3.3505847103e-06 -8.3936516814e-06 -3.2968653780e-06 -1.3018985689e-06 -5.7082985766e-07 -2.5790763611e-07 -1.5737107810e-07 4.1578646698e-05 3.3257543484e-06 -7.3927045751e-06 -2.9051782539e-06 -1.1203350110e-06 -4.7071861691e-07 -2.8037147272e-07 3.5145038474e-05 2.9882362019e-06 -5.9254511481e-06 -2.2999605925e-06 -8.5462269528e-07 -4.6265874123e-07 2.8477083031e-05 2.4899073591e-06 -4.3259980024e-06 -1.6435237071e-06 -6.8959886135e-07 2.1112378875e-05 1.8872798456e-06 -2.6104225033e-06 -8.0638488932e-07 1.4115123204e-05 1.4947633062e-06 -2.8307645176e-07 7.4795290554e-06 1.5784564511e-06 2.0836392564e-06
   4 5.9850604775e-05 1.9613948499e-05 -2.5342157791e-06 -3.8659280878e-06 -1.9490134797e-06 -8.1124612613e-07 -3.3909741472e-07 -1.4371787585e-07 -6.0278394710e-08 -3.9401044724e-08 7.6554166581e-05 7.0661304421e-06 -1.2755278413e-05 -4.6913241837e-06 -1.6752276286e-06 -6.9235346113e-07 -2.9992732632e-07 -1.2909517599e-07 -8.2043718424e-08 7.4785293918e-05 5.8634623497e-06 -1.3198773331e-05 -4.9135447615e-06 -1.8082351643e-06 -7.3864941214e-07 -3.1314434652e-07 -1.9235550702e-07 6.8445992077e-05 5.5670973371e-06 -1.1831881575e-05 -4.4413437439e-06 -1.6111444449e-06 -6.3941237810e-07 -3.7953508434e-07 5.7907930420e-05 4.9315195628e-06 -9.5715775844e-06 -3.5730095488e-06 -1.2616657812e-06 -6.7174489473e-07 4.6963531292e-05 4.0840089579e-06 -7.0246344982e-06 -2.5788996031e-06 -1.0491833247e-06 3.4835796827e-05 3.0913901127e-06 -4.2412764421e-06 -1.2609117854e-06 2.3298662696e-05 2.4588426611e-06 -4.3088064560e-07 1.2346728470e-05 2.6130633616e-06 3.4474272784e-06
   5 9.4466627039e-05 3.2306308391e-05 -1.8653499797e-06 -4.6716037467e-06 -2.3111737556e-06 -8.9310906979e-07 -3.4398035538e-07 -1.3745374428e-07 -5.3328882161e-08 -3.2345080528e-08 1.1466296348e-04 1.2347474519e-05 -1.7098223600e-05 -5.8573027778e-06 -1.8905272830e-06 -7.1839578998e-07 -2.9225887289e-07 -1.1570464267e-07 -7.0449092977e-08 1.1101211814e-04 9.5042074618e-06 -1.8407759265e-05 -6.4467143993e-06 -2.1906064088e-06 -8.2809005507e-07 -3.2343950572e-07 -1.9800367398e-07 1.0147788405e-04 8.5863401985e-06 -1.6845880903e-05 -6.0002706664e-06 -2.0237062208e-06 -7.4465713024e-07 -4.4160296290e-07 8.5886301649e-05 7.4501236019e-06 -1.3768353051e-05 -4.9003930002e-06 -1.6220704779e-06 -8.4899024679e-07 6.9709535815e-05 6.1272790366e-06 -1.0149900734e-05 -3.5724483143e-06 -1.3988836246e-06 5.1750189332e-05 4.6330466353e-06 -6.1251177754e-06 -1.7287497691e-06 3.4631635060e-05 3.6923364491e-06 -5.4082537873e-07 1.8367826348e-05 3.9314396511e-06 5.1644832289e-06
   6 1.3772284699e-04 4.8994760409e-05 -2.0493693146e-07 -5.2324083332e-06 -2.5787070276e-06 -9.2294685445e-07 -3.1836768631e-07 -1.1610000266e-07 -4.3457498569e-08 -2.6348929395e-08 1.6068891242e-04 1.9943771674e-05 -2.1184770212e-05 -6.7546000521e-06 -1.9415604053e-06 -6.5878990212e-07 -2.4672458490e-07 -9.4703860686e-08 -5.7617021307e-08 1.5399541253e-04 1.4565392238e-05 -2.3710041420e-05 -7.7636113360e-06 -2.4045145832e-06 -8.3392915243e-07 -3.0486198988e-07 -1.8818431672e-07 1.4052399550e-04 1.2594149546e-05 -2.2155145231e-05 -7.4482153337e-06 -2.3216011245e-06 -7.9107033907e-07 -4.7037986753e-07 1.1895984579e-04 1.0683314643e-05 -1.8320018855e-05 -6.1929031868e-06 -1.9091279753e-06 -9.8143291691e-07 9.6605038664e-05 8.6951289280e-06 -1.3572307623e-05 -4.5562910990e-06 -1.7067895273e-06 7.1773683802e-05 6.5697479815e-06 -8.1705197023e-06 -2.1636652196e-06 4.8078383484e-05 5.2425527947e-06 -5.6645145260e-07 2.5539006426e-05 5.5617536123e-06 7.2545036106e-06
   7 1.8938526562e-04 6.9877835631e-05 2.5522879263e-06 -5.5258008861e-06 -2.7688607999e-06 -9.2937414195e-07 -2.8497693330e-07 -9.0952982707e-08 -3.1077125937e-08 -2.0861905723e-08 2.1484503245e-04 3.0269520535e-05 -2.4808397207e-05 -7.3908811449e-06 -1.8864672856e-06 -5.6156651308e-07 -1.8406591276e-07 -6.5921933620e-08 -4.4956726960e-08 2.0372623497e-04 2.1348891131e-05 -2.8875551068e-05 -8.8279778633e-06 -2.4677924249e-06 -7.6820668382e-07 -2.5894324336e-07 -1.7035936560e-07 1.8545228576e-04 1.7780031889e-05 -2.7540355084e-05 -8.7020175612e-06 -2.4814991570e-06 -7.7912393752e-07 -4.7488587111e-07 1.5700412255e-04 1.4779337452e-05 -2.3030518498e-05 -7.3669679660e-06 -2.1093664265e-06 -1.0706186770e-06 1.2757156145e-04 1.1902706095e-05 -1.7156787443e-05 -5.4839402164e-06 -1.9581985564e-06 9.4851447809e-05 8.9692693078e-06 -1.0298546959e-05 -2.5316020050e-06 6.3605055202e-05 7.1571626341e-06 -4.6334497148e-07 3.3863123378e-05 7.5378306446e-06 9.7407824667e-06
   8 2.4897942545e-04 9.5033140417e-05 6.4555340412e-06 -5.5445405238e-06 -2.8874907167e-06 -9.2212710635e-07 -2.5441573239e-07 -6.9793702371e-08 -2.0689180950e-08 -1.5724278210e-08 2.7724375937e-04 4.3634278746e-05 -2.7832390443e-05 -7.7829008260e-06 -1.7641726480e-06 -4.5971116200e-07 -1.2864535826e-07 -3.9416908551e-08 -3.2304265424e-08 2.6022412752e-04 3.0160841198e-05 -3.3705517593e-05 -9.6319624071e-06 -2.4264425116e-06 -6.6945367587e-07 -2.0005596881e-07 -1.4559222293e-07 2.3619194448e-04 2.4353123195e-05 -3.2829123789e-05 -9.7408108237e-06 -2.5249412384e-06 -7.1783286711e-07 -4.5732031707e-07 1.9990919853e-04 1.9869842024e-05 -2.7755998009e-05 -8.3782259628e-06 -2.2131644625e-06 -1.1160365421e-06 1.6251588400e-04 1.5856704004e-05 -2.0775123009e-05 -6.3111762659e-06 -2.1429869591e-06 1.2094538054e-04 1.1922037978e-05 -1.2429020218e-05 -2.8074233667e-06 8.1197827853e-05 9.4897533241e-06 -1.9524096553e-07 4.3343494253e-05 9.8910363449e-06 1.2647954203e-05
   9 3.1586408418e-04 1.2445159163e-04 1.1519614508e-05 -5.2957907498e-06 -2.9436956808e-06 -9.0343751811e-07 -2.2842571768e-07 -5.3527042187e-08 -1.3742267170e-08 -1.1860349861e-08 3.4790578959e-04 6.0235696074e-05 -3.0197787997e-05 -7.9641818485e-06 -1.6011368732e-06 -3.6435369634e-07 -8.6207576236e-08 -2.1531723647e-08 -2.2468614206e-08 3.2348164643e-04 4.1258733239e-05 -3.8051980733e-05 -1.0176523320e-05 -2.3087838492e-06 -5.6499502872e-07 -1.4678300119e-07 -1.1996251931e-07 2.9269309870e-04 3.2532784477e-05 -3.7860583224e-05 -1.0556759074e-05 -2.4858043425e-06 -6.3527521004e-07 -4.2476721374e-07 2.4761126170e-04 2.6104759778e-05 -3.2375283279e-05 -9.2228840074e-06 -2.2391932752e-06 -1.1209055820e-06 2.0136306943e-04 2.0649910982e-05 -2.4340495905e-05 -7.0182422818e-06 -2.2537651115e-06 1.5000135092e-04 1.5505473133e-05 -1.4489828284e-05 -2.9675104213e-06 1.0085065395e-04 1.2303155926e-05 2.7439576674e-07 5.3996292886e-05 1.2653048983e-05 1.5999113890e-05
  10 3.8928747777e-04 1.5805588094e-04 1.7740462437e-05 -4.7894740650e-06 -2.9491177840e-06 -8.7656157991e-07 -2.0550989492e-07 -4.1891176576e-08 -8.9461266473e-09 -9.3335569509e-09 4.2676348908e-04 8.0194826041e-05 -3.1899847978e-05 -7.9800500287e-06 -1.4191844682e-06 -2.8073913403e-07 -5.5031521967e-08 -1.0438929248e-08 -1.6138850504e-08 3.9345514451e-04 5.4838512909e-05 -4.1826874536e-05 -1.0484947113e-05 -2.1370401384e-06 -4.6316353652e-07 -1.0471488183e-07 -9.8701623226e-08 3.5489580610e-04 4.2507419052e-05 -4.2509450180e-05 -1.1145125208e-05 -2.3845689277e-06 -5.4937958783e-07 -3.8805084192e-07 3.0005734038e-04 3.3643000647e-05 -3.6773580975e-05 -9.8964635347e-06 -2.2129786481e-06 -1.0974116790e-06 2.4406786637e-04 2.6394326716e-05 -2.7778503846e-05 -7.6109868581e-06 -2.2952378145e-06 1.8198053295e-04 1.9784377968e-05 -1.6436297596e-05 -2.9995109799e-06 1.2254473507e-04 1.5649487678e-05 9.7668754206e-07 6.5839134325e-05 1.5858284535e-05 1.9819244265e-05
  11 4.6843318174e-04 1.9571084100e-04 2.5100728051e-05 -4.0348435874e-06 -2.9116131822e-06 -8.4668792317e-07 -1.8388410615e-07 -3.4195189042e-08 -5.5100672383e-09 -7.6367974036e-09 5.1365779133e-04 1.0357059078e-04 -3.2954772640e-05 -7.8783550239e-06 -1.2353892723e-06 -2.1010236188e-07 -3.3899531174e-08 -3.4550168618e-09 -1.2129454780e-08 4.7007763016e-04 7.1040825739e-05 -4.4987686596e-05 -1.0593283796e-05 -1.9351022405e-06 -3.6884423004e-07 -7.2277552859e-08 -8.1894880127e-08 4.2272771529e-04 5.4431031547e-05 -4.6695810951e-05 -1.1520029363e-05 -2.2361372395e-06 -4.6562147568e-07 -3.5183780994e-07 3.5718467188e-04 4.2620640372e-05 -4.0858626737e-05 -1.0397509718e-05 -2.1461048738e-06 -1.0553308356e-06 2.9059155060e-04 3.3202418311e-05 -3.1013467798e-05 -8.0912405443e-06 -2.2767246123e-06 2.1686767366e-04 2.4837768664e-05 -1.8233019389e-05 -2.9019084678e-06 1.4626983675e-04 1.9569786152e-05 1.9303875656e-06 7.8881626086e-05 1.9533775043e-05 2.4132409024e-05
