# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.3525555261e-04 2.2948552813e-04 3.2306766840e-05 -3.0466003034e-06 -2.7765760469e-06 -8.0030270318e-07 -1.6202291886e-07 -2.6789952565e-08 -3.6952286899e-09 -6.2711967229e-09 5.8968675400e-04 1.2571593927e-04 -3.2734869523e-05 -7.5207006116e-06 -1.0433265835e-06 -1.5042431637e-07 -1.8365913178e-08 -6.2769999823e-11 -9.2630788653e-09 5.3717560889e-04 8.6663562588e-05 -4.6518456361e-05 -1.0310983566e-05 -1.6888494387e-06 -2.8261075593e-07 -4.6276934152e-08 -6.7021953966e-08 4.8228055855e-04 6.5938405840e-05 -4.9282813010e-05 -1.1457788495e-05 -2.0196602964e-06 -3.8059030514e-07 -3.1075318516e-07 4.0759942353e-04 5.1275488186e-05 -4.3608162595e-05 -1.0508640990e-05 -2.0093076729e-06 -9.8083178609e-07 3.3188289431e-04 3.9780780477e-05 -3.3262181429e-05 -8.2821686627e-06 -2.1679544697e-06 2.4804014566e-04 2.9755998271e-05 -1.9434907226e-05 -2.6483529285e-06 1.6763876189e-04 2.3388550922e-05 3.0063400834e-06 9.0780246971e-05 2.3053563092e-05 2.8212176540e-05
  13 6.2090231116e-04 2.7326864829e-04 4.1549792039e-05 -1.8737436987e-06 -2.6685862999e-06 -7.7030735922e-07 -1.4688212160e-07 -2.1847411289e-08 -2.7026003640e-09 -5.3194003828e-09 6.8881028930e-04 1.5489174572e-04 -3.2625170826e-05 -7.2889661372e-06 -8.9317601499e-07 -1.0674658813e-07 -8.6904847259e-09 1.1825512869e-09 -7.4298440111e-09 6.2418705533e-04 1.0764306646e-04 -4.8426520445e-05 -1.0146314524e-05 -1.4814343415e-06 -2.1538862024e-07 -2.9083909904e-08 -5.5805354816e-08 5.5890523882e-04 8.1545095456e-05 -5.2378662706e-05 -1.1494147237e-05 -1.8331171938e-06 -3.1126836081e-07 -2.7623875279e-07 4.7208427459e-04 6.3036690053e-05 -4.6859925011e-05 -1.0702578764e-05 -1.8936024056e-06 -9.1075558362e-07 3.8446127609e-04 4.8685386073e-05 -3.5900001039e-05 -8.5405325563e-06 -2.0438183094e-06 2.8762188033e-04 3.6363035585e-05 -2.0805359425e-05 -2.2989238186e-06 1.9472680894e-04 2.8443657696e-05 4.4574306712e-06 1.0586584562e-04 2.7602810632e-05 3.3424074964e-05
  14 7.0976859872e-04 3.2035229166e-04 5.1803891777e-05 -4.8899447365e-07 -2.5289835593e-06 -7.4007110232e-07 -1.3441448066e-07 -1.7992887208e-08 -1.9646684844e-09 -4.5512140968e-09 7.9484121270e-04 1.8726342376e-04 -3.1984815653e-05 -7.0234617439e-06 -7.6162431219e-07 -7.4944437713e-08 -1.9813718263e-09 1.4924002913e-09 -6.1207414080e-09 7.1729480051e-04 1.3135805698e-04 -4.9747505860e-05 -9.8972541287e-06 -1.2856958886e-06 -1.5970315915e-07 -1.7624154652e-08 -4.6280722548e-08 6.4073690706e-04 9.9319018358e-05 -5.4945194418e-05 -1.1406006961e-05 -1.6431894899e-06 -2.5160028778e-07 -2.4243257823e-07 5.4091728906e-04 7.6468221351e-05 -4.9687524787e-05 -1.0776463638e-05 -1.7656637159e-06 -8.2880473497e-07 4.4061258757e-04 5.8858449175e-05 -3.8224748771e-05 -8.7048568394e-06 -1.8683162251e-06 3.2997090289e-04 4.3915791540e-05 -2.1944761509e-05 -1.8135803978e-06 2.2380130326e-04 3.4190450894e-05 6.1970747107e-06 1.2217033400e-04 3.2671878682e-05 3.9165922454e-05
  15 8.0111686449e-04 3.7046072717e-04 6.3022484242e-05 1.0994954426e-06 -2.3605074795e-06 -7.0941610895e-07 -1.2406162266e-07 -1.4992613742e-08 -1.3169988226e-09 -3.9044686119e-09 9.0734013132e-04 2.2271687091e-04 -3.0852020187e-05 -6.7389963936e-06 -6.4840863169e-07 -5.1719325796e-08 1.4447379787e-09 1.8033847218e-09 -5.1634766292e-09 8.1630573699e-04 1.5780495485e-04 -5.0505989110e-05 -9.5870511621e-06 -1.1089653751e-06 -1.1527234235e-07 -9.3592024451e-09 -3.8016630306e-08 7.2766007669e-04 1.1931072969e-04 -5.6987253379e-05 -1.1221799979e-05 -1.4579434978e-06 -2.0145877887e-07 -2.0923971713e-07 6.1401836742e-04 9.1627779533e-05 -5.2081177115e-05 -1.0748648256e-05 -1.6339814851e-06 -7.3680759198e-07 5.0028199949e-04 7.0358080396e-05 -4.0224600641e-05 -8.7865435447e-06 -1.6454600584e-06 3.7505791194e-04 5.2458762516e-05 -2.2841557308e-05 -1.1935776174e-06 2.5485903895e-04 4.0658234141e-05 8.2352569478e-06 1.3970729677e-04 3.8280857131e-05 4.5455303720e-05
  16 8.9426726660e-04 4.2329924119e-04 7.5153475023e-05 2.8832607760e-06 -2.1653740756e-06 -6.7825267879e-07 -1.1509876020e-07 -1.2691800434e-08 -9.2505977570e-10 -3.3211496086e-09 1.0258170876e-03 2.6110928201e-04 -2.9263379611e-05 -6.4463515820e-06 -5.5235149512e-07 -3.4726865103e-08 2.7161320454e-09 2.0324848476e-09 -4.3860860725e-09 9.2099254413e-04 1.8695173142e-04 -5.0732467859e-05 -9.2360523186e-06 -9.5171996012e-07 -8.1879222493e-08 -3.4489126853e-09 -3.0619923295e-08 8.1954016356e-04 1.4154522934e-04 -5.8513264930e-05 -1.0965920772e-05 -1.2848772739e-06 -1.5891424534e-07 -1.7648767474e-07 6.9130453032e-04 1.0855882775e-04 -5.4041062994e-05 -1.0638158553e-05 -1.5035880882e-06 -6.3588420877e-07 5.6341072272e-04 8.3227645503e-05 -4.1891168346e-05 -8.7986803610e-06 -1.3783840620e-06 4.2285587883e-04 6.2027204005e-05 -2.3490099452e-05 -4.4176815529e-07 2.8789255957e-04 4.7873762782e-05 1.0576214010e-05 1.5848465483e-04 4.4443855767e-05 5.2307131975e-05
  17 9.8860701940e-04 4.7856023340e-04 8.8140574139e-05 4.8526870452e-06 -1.9447282319e-06 -6.4658519927e-07 -1.0713517359e-07 -1.1101028496e-08 -7.8939526845e-10 -2.7595721049e-09 1.1497425226e-03 3.0227461277e-04 -2.7254254926e-05 -6.1525982943e-06 -4.7156133488e-07 -2.2871024058e-08 3.4785061324e-09 1.7503188591e-09 -3.6683265394e-09 1.0310951280e-03 2.1874082656e-04 -5.0458614869e-05 -8.8623632386e-06 -8.1252512457e-07 -5.7798914665e-08 2.1621834036e-10 -2.3680021241e-08 9.1622616610e-04 1.6602333069e-04 -5.9538714649e-05 -1.0657095591e-05 -1.1272734595e-06 -1.2416162368e-07 -1.4385739272e-07 7.7268195645e-04 1.2729185296e-04 -5.5570831527e-05 -1.0465031359e-05 -1.3770135518e-06 -5.2692888246e-07 6.2993885342e-04 9.7498564983e-05 -4.3223672713e-05 -8.7518666394e-06 -1.0698118721e-06 4.7333166401e-04 7.2652451521e-05 -2.3890166757e-05 4.3930309117e-07 3.2289099407e-04 5.5857218011e-05 1.3222397795e-05 1.7851132366e-04 5.1170157240e-05 5.9732126782e-05
  18 1.0835992697e-03 5.3592913448e-04 1.0192460244e-04 6.9975283375e-06 -1.6986801030e-06 -6.1452221511e-07 -1.0017975056e-07 -1.0022458001e-08 -6.6263764426e-10 -2.2002059059e-09 1.2785553970e-03 3.4602974786e-04 -2.4859555244e-05 -5.8601344223e-06 -4.0491417979e-07 -1.3959526087e-08 3.3945947093e-09 1.3354419429e-09 -2.9692786950e-09 1.1463204768e-03 2.5309389877e-04 -4.9718365505e-05 -8.4767490051e-06 -6.9251813372e-07 -3.9054901728e-08 1.8696211260e-09 -1.6931431160e-08 1.0175463378e-03 1.9273010554e-04 -6.0088924882e-05 -1.0308773249e-05 -9.8574277218e-07 -9.6995748351e-08 -1.1089170317e-07 8.5804007081e-04 1.4784324615e-04 -5.6679190994e-05 -1.0242903907e-05 -1.2583942786e-06 -4.1031388516e-07 6.9980041510e-04 1.1319704422e-04 -4.4228938967e-05 -8.6553552239e-06 -7.2223794423e-07 5.2644646236e-04 8.4356482625e-05 -2.4042328039e-05 1.4463428389e-06 3.5984365161e-04 6.4622846282e-05 1.6175115111e-05 1.9979168455e-04 5.8467400652e-05 6.7737791773e-05
  19 1.1787703069e-03 5.9508737829e-04 1.1644155890e-04 9.3066627518e-06 -1.4287503770e-06 -5.8236210022e-07 -9.4129655170e-08 -9.1411439676e-09 -5.1678319831e-10 -1.6396018552e-09 1.4116782989e-03 3.9217997669e-04 -2.2115756919e-05 -5.5730563793e-06 -3.5073824367e-07 -7.6207601394e-09 2.8200187329e-09 1.0242129563e-09 -2.2806475098e-09 1.2663540516e-03 2.8991443923e-04 -4.8545612514e-05 -8.0899471549e-06 -5.9108503222e-07 -2.4965414735e-08 2.3387403326e-09 -1.0310347913e-08 1.1233141121e-03 2.2163418734e-04 -6.0187991598e-05 -9.9363418593e-06 -8.6045519077e-07 -7.6368628310e-08 -7.7546661147e-08 9.4726247607e-04 1.7021392459e-04 -5.7378897120e-05 -9.9836640603e-06 -1.1498185597e-06 -2.8666265899e-07 7.7292209465e-04 1.3033999833e-04 -4.4912354268e-05 -8.5190187903e-06 -3.3799668273e-07 5.8216185062e-04 9.7155808608e-05 -2.3950184047e-05 2.5758120184e-06 3.9873504459e-04 7.4182879431e-05 1.9433813302e-05 2.2232770155e-04 6.6341285401e-05 7.6330650646e-05
  20 1.2737428723e-03 6.5572146860e-04 1.3162841260e-04 1.1771137002e-05 -1.1358104242e-06 -5.4980667251e-07 -8.8639647357e-08 -8.1274454624e-09 -4.1375898692e-10 -1.0716368773e-09 1.5485136649e-03 4.4052018829e-04 -1.9052703054e-05 -5.2913161479e-06 -3.0538400662e-07 -3.8280876746e-09 2.5462676536e-09 8.9978116209e-10 -1.5895944563e-09 1.3908528883e-03 3.2908561614e-04 -4.6971350983e-05 -7.7071430771e-06 -5.0438840310e-07 -1.5384165320e-08 2.7209684081e-09 -3.7206159524e-09 1.2333227087e-03 2.5268418569e-04 -5.9860119052e-05 -9.5513461678e-06 -7.4918014062e-07 -6.0235199820e-08 -4.3601217576e-08 1.0402216125e-03 1.9438817391e-04 -5.7686647609e-05 -9.6962413581e-06 -1.0505006714e-06 -1.5604433785e-07 8.4922219782e-04 1.4893195202e-04 -4.5281158493e-05 -8.3510962958e-06 8.1421223949e-08 6.4043549899e-04 1.1105954458e-04 -2.3620266034e-05 3.8243079372e-06 4.3954490464e-04 8.4544883783e-05 2.2996050593e-05 2.4611817038e-04 7.4794535785e-05 8.5515146727e-05
  21 1.3681930880e-03 7.1752171242e-04 1.4741836915e-04 1.4380203240e-05 -8.2210986395e-07 -5.1635081269e-07 -8.3603155069e-08 -7.2071075089e-09 -3.8180755784e-10 -4.9402603718e-10 1.6884670576e-03 4.9083758519e-04 -1.5701574344e-05 -5.0175609036e-06 -2.6740037379e-07 -1.8174543667e-09 2.4798137420e-09 7.8578197370e-10 -8.9133701813e-10 1.5194629994e-03 3.7048208615e-04 -4.5030067287e-05 -7.3328080889e-06 -4.3173843007e-07 -8.9091642271e-09 2.9128824145e-09 2.8934050709e-09 1.3473510468e-03 2.8581976190e-04 -5.9132962692e-05 -9.1618987638e-06 -6.5229975906e-07 -4.7527699192e-08 -8.9746162263e-09 1.1367781374e-03 2.2034476979e-04 -5.7620651063e-05 -9.3904283969e-06 -9.6035545493e-07 -1.8857451791e-08 9.2861315320e-04 1.6896908402e-04 -4.5346009542e-05 -8.1572051364e-06 5.3409303687e-07 7.0121808291e-04 1.2607323670e-04 -2.3058060252e-05 5.1881303910e-06 4.8225302377e-04 9.5712574844e-05 2.6859030402e-05 2.7116006250e-04 8.3828306358e-05 9.5294107879e-05
  22 1.4618851195e-03 7.8019152393e-04 1.6374599751e-04 1.7124072401e-05 -4.8941430199e-07 -4.8118574065e-07 -7.8940220134e-08 -6.7307684216e-09 -4.2083961123e-10 9.7323153316e-11 1.8309444643e-03 5.4291571075e-04 -1.2088099424e-05 -4.7521139207e-06 -2.3529158020e-07 -5.0508337567e-10 2.2405531724e-09 4.6392385241e-10 -1.7956386694e-10 1.6518115946e-03 4.1396691842e-04 -4.2753476267e-05 -6.9673557646e-06 -3.7189478338e-07 -3.6612367507e-09 2.5155846124e-09 9.6105763311e-09 1.4651605437e-03 3.2096655984e-04 -5.8034119895e-05 -8.7713488530e-06 -5.6945932291e-07 -3.7260753981e-08 2.6533170215e-08 1.2367797158e-03 2.4805118833e-04 -5.7200244759e-05 -9.0734698132e-06 -8.7842111372e-07 1.2482265785e-07 1.0109991351e-03 1.9043784572e-04 -4.5119885403e-05 -7.9405315578e-06 1.0186076717e-06 7.6445340763e-04 1.4219601913e-04 -2.2269465579e-05 6.6638392039e-06 5.2683583308e-04 1.0768541134e-04 3.1019110287e-05 2.9744736123e-04 9.3441521715e-05 1.0566831849e-04
