# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6762529574e-05 5.6584191266e-06 -4.0634899490e-07 -3.5737308078e-07 5.2521369462e-07 1.0679297872e-06 1.3437816172e-06 1.4986646304e-06 1.6017994548e-06 1.6726941040e-06 2.3324321316e-05 2.0070376884e-06 -3.9865982447e-06 -1.2858830306e-06 -1.5286618231e-07 2.9810659149e-07 5.2539523906e-07 6.5885910369e-07 7.3161142872e-07 2.3084216205e-05 1.9732237856e-06 -3.9200125317e-06 -1.3199994206e-06 -2.4955629525e-07 1.8454245033e-07 3.9932805434e-07 4.9430299286e-07 2.1171385202e-05 2.0056643736e-06 -3.3697981196e-06 -1.1039633160e-06 -1.6500441300e-07 2.0957668774e-07 3.4694070600e-07 1.7949255852e-05 1.8610430120e-06 -2.6029185669e-06 -7.7972692338e-07 -2.2927560986e-08 2.1149941733e-07 1.4615348992e-05 1.6251348823e-06 -1.7840749985e-06 -4.3193273236e-07 7.5112373989e-08 1.0935229631e-05 1.3334587341e-06 -9.1057813840e-07 7.4994090151e-09 7.4450072612e-06 1.1484697112e-06 2.6873708790e-07 4.1413853966e-06 1.2028233015e-06 1.4623612335e-06
   3 3.6106926168e-05 1.2747010794e-05 4.0381511199e-07 2.5596165776e-07 1.8497629101e-06 2.8431595861e-06 3.3538952373e-06 3.6489511552e-06 3.8518527654e-06 3.9984143394e-06 4.6359089422e-05 4.4758562690e-06 -7.1985487744e-06 -1.9420025907e-06 1.9713319453e-07 1.0237613390e-06 1.4365397937e-06 1.6846512924e-06 1.8325592112e-06 4.5605512283e-05 4.0257184688e-06 -7.4089285562e-06 -2.2388362347e-06 -1.6628071754e-07 6.5324163743e-07 1.0579040337e-06 1.2457446996e-06 4.1856728534e-05 3.9806966387e-06 -6.4883083310e-06 -1.9472919840e-06 -1.0053336950e-07 6.2628472625e-07 8.9456414133e-07 3.5527399051e-05 3.6657374022e-06 -5.0495520054e-06 -1.3771080987e-06 1.2601428992e-07 5.8692599804e-07 2.8960848988e-05 3.2070011176e-06 -3.4545880256e-06 -7.2587512852e-07 2.8456920282e-07 2.1697480980e-05 2.6514753245e-06 -1.7308159963e-06 1.2001894981e-07 1.4795674391e-05 2.3087392674e-06 6.0893453062e-07 8.2569799997e-06 2.4444583224e-06 2.9668820735e-06
   4 6.4071962866e-05 2.3566822762e-05 2.5537834565e-06 1.8560287408e-06 4.2000224895e-06 5.6802191786e-06 6.4475230122e-06 6.9107526244e-06 7.2504138513e-06 7.5058050669e-06 7.7020981835e-05 8.5483229978e-06 -1.0505291851e-05 -2.1470689651e-06 1.1267659306e-06 2.3515699159e-06 2.9679402670e-06 3.3538369778e-06 3.5987903425e-06 7.5158537419e-05 7.0462107258e-06 -1.1444276426e-05 -2.9772551830e-06 3.0612733297e-07 1.5635168800e-06 2.1776946744e-06 2.4744725239e-06 6.8947662503e-05 6.7095526837e-06 -1.0236695846e-05 -2.7128556575e-06 2.6070278475e-07 1.3977817690e-06 1.8189526717e-06 5.8587109713e-05 6.1111936811e-06 -8.0331513469e-06 -1.9192183877e-06 5.2575467018e-07 1.2622425516e-06 4.7814643945e-05 5.3328589153e-06 -5.4922682682e-06 -9.3419998798e-07 7.2081402722e-07 3.5862796421e-05 4.4289065701e-06 -2.6848816259e-06 4.0292744271e-07 2.4497540190e-05 3.8935673683e-06 1.1586626292e-06 1.3722067235e-05 4.1522021452e-06 5.0218076999e-06
   5 1.0114942538e-04 3.8577737976e-05 6.2690242453e-06 4.5336510217e-06 7.6159673481e-06 9.6070224073e-06 1.0646896450e-05 1.1297878325e-05 1.1807967697e-05 1.2217145259e-05 1.1547064524e-04 1.4717224175e-05 -1.3456130652e-05 -1.6694080393e-06 2.7577168395e-06 4.3503781801e-06 5.1636167780e-06 5.7105670030e-06 6.0928721394e-06 1.1163135066e-04 1.1354917596e-05 -1.5628128278e-05 -3.3154625012e-06 1.2719760850e-06 2.9696304598e-06 3.8048010801e-06 4.2333011429e-06 1.0227725013e-04 1.0360024219e-05 -1.4340978426e-05 -3.2322922703e-06 1.0143458745e-06 2.5892652864e-06 3.1734576938e-06 8.6955194061e-05 9.2822118422e-06 -1.1357296187e-05 -2.2644735503e-06 1.2625287210e-06 2.2961607572e-06 7.1043554403e-05 8.0690086470e-06 -7.7480848899e-06 -9.5583327620e-07 1.4482755026e-06 5.3354411116e-05 6.7151044805e-06 -3.6788849290e-06 9.2117684984e-07 3.6503436937e-05 5.9360852881e-06 1.9715356253e-06 2.0523732127e-05 6.3558779387e-06 7.6502532727e-06
   6 1.4739303041e-04 5.8082521196e-05 1.1661513295e-05 8.2716351382e-06 1.2030943343e-05 1.4557712901e-05 1.5904703754e-05 1.6777430069e-05 1.7492429655e-05 1.8096753647e-05 1.6194693654e-04 2.3427700837e-05 -1.5770581779e-05 -4.4392853148e-07 5.1043305084e-06 7.0425076162e-06 8.0537069657e-06 8.7802487280e-06 9.3410540986e-06 1.5492734121e-04 1.7241504752e-05 -1.9641061189e-05 -3.1042181809e-06 2.7940843910e-06 4.8956376806e-06 5.9449229861e-06 6.5368220112e-06 1.4169468558e-04 1.5139204906e-05 -1.8522460457e-05 -3.3680413850e-06 2.2047304349e-06 4.2091496899e-06 4.9736815787e-06 1.2050372793e-04 1.3307270045e-05 -1.4832568707e-05 -2.3223553697e-06 2.3722217650e-06 3.7149233157e-06 9.8526066091e-05 1.1481213983e-05 -1.0094356652e-05 -7.1660399118e-07 2.5073227776e-06 7.4084106849e-05 9.5653926734e-06 -4.6200037292e-06 1.7248325773e-06 5.0774918744e-05 8.4794582961e-06 3.0932338796e-06 2.8650670025e-05 9.0793034689e-06 1.0867649934e-05
   7 2.0252234577e-04 8.2235873025e-05 1.8779711038e-05 1.3033180218e-05 1.7368053138e-05 2.0444464191e-05 2.2139171781e-05 2.3281545984e-05 2.4247838221e-05 2.5087824100e-05 2.1667307059e-04 3.5094945078e-05 -1.7238275616e-05 1.5288758066e-06 8.1203137401e-06 1.0399306147e-05 1.1642845737e-05 1.2589859047e-05 1.3368654679e-05 2.0503662885e-04 2.4999978770e-05 -2.3254592777e-05 -2.2967749401e-06 4.8724886783e-06 7.3502098705e-06 8.6171456201e-06 9.3989587255e-06 1.8706065442e-04 2.1232332848e-05 -2.2559008465e-05 -3.0276615254e-06 3.8661076599e-06 6.2677957292e-06 7.2235672634e-06 1.5910606955e-04 1.8331182453e-05 -1.8264405721e-05 -2.0077454250e-06 3.8707329746e-06 5.5241480889e-06 1.3017773600e-04 1.5675980873e-05 -1.2403224644e-05 -1.7219645574e-07 3.9165721099e-06 9.7985913635e-05 1.3036812708e-05 -5.4324452185e-06 2.8499427349e-06 6.7270797153e-05 1.1568411387e-05 4.5678169877e-06 3.8102713703e-05 1.2352737201e-05 1.4692536555e-05
   8 2.6601199132e-04 1.1106730504e-04 2.7608206666e-05 1.8755008728e-05 2.3547794113e-05 2.7182583678e-05 2.9262757736e-05 3.0722825589e-05 3.1991197052e-05 3.3111036120e-05 2.7977510183e-04 5.0028299093e-05 -1.7722530084e-05 4.2357099893e-06 1.1769399782e-05 1.4389833672e-05 1.5912866111e-05 1.7140737340e-05 1.8188429892e-05 2.6198333684e-04 3.4935164331e-05 -2.6272216225e-05 -8.8602711100e-07 7.4660614286e-06 1.0305864440e-05 1.1822730932e-05 1.2835192868e-05 2.3829997861e-04 2.8837818933e-05 -2.6283434475e-05 -2.1876878167e-06 5.9857735171e-06 8.7679079035e-06 9.9324658484e-06 2.0264436056e-04 2.4478109429e-05 -2.1510408754e-05 -1.2725914158e-06 5.7740861093e-06 7.7293946241e-06 1.6590040499e-04 2.0754404612e-05 -1.4548595621e-05 7.2043452333e-07 5.6855078851e-06 1.2501572614e-04 1.7211451086e-05 -6.0444197000e-06 4.3175989031e-06 8.5965068394e-05 1.5245646057e-05 6.4266400311e-06 4.8874757098e-05 1.6202795125e-05 1.9144365941e-05
   9 3.3716839102e-04 1.4451699748e-04 3.8092449690e-05 2.5352493772e-05 3.0479077801e-05 3.4683964963e-05 3.7187182608e-05 3.9009696449e-05 4.0627596996e-05 4.2071017048e-05 3.5128469558e-04 6.8426682631e-05 -1.7171916900e-05 7.6374439095e-06 1.6022171065e-05 1.8999304742e-05 2.0851670997e-05 2.2421875104e-05 2.3795267090e-05 3.2576190749e-04 4.7303108481e-05 -2.8545606295e-05 1.1283014471e-06 1.0545079095e-05 1.3735603235e-05 1.5547648067e-05 1.6847302931e-05 2.9536505365e-04 3.8171419777e-05 -2.9541424285e-05 -8.4393423353e-07 8.5296476541e-06 1.1686114396e-05 1.3101491844e-05 2.5104768495e-04 3.1888074694e-05 -2.4457115561e-05 -1.1459227710e-07 8.0664252532e-06 1.0333152169e-05 2.0560953198e-04 2.6800610111e-05 -1.6448954208e-05 1.9820608325e-06 7.8229091906e-06 1.5511094930e-04 2.2160158861e-05 -6.3871493815e-06 6.1475031602e-06 1.0684494290e-04 1.9564643906e-05 8.6978838008e-06 6.0970682693e-05 2.0651565094e-05 2.4238586681e-05
  10 4.1518924027e-04 1.8245677120e-04 5.0158132219e-05 3.2735570617e-05 3.8065293191e-05 4.2854755225e-05 4.5820109800e-05 4.8047646719e-05 5.0058449923e-05 5.1865472963e-05 4.3114302953e-04 9.0408782505e-05 -1.5588957216e-05 1.1674586872e-05 2.0843317279e-05 2.4211307841e-05 2.6449327129e-05 2.8420239871e-05 3.0174277222e-05 3.9633587898e-04 6.2294865507e-05 -2.9991863937e-05 3.7216119858e-06 1.4087099041e-05 1.7627953705e-05 1.9783250406e-05 2.1429349129e-05 3.5819518096e-04 4.9419698968e-05 -3.2208847612e-05 1.0053037691e-06 1.1473996581e-05 1.5002895820e-05 1.6721175594e-05 3.0426309481e-04 4.0713600528e-05 -2.6996389952e-05 1.4650760711e-06 1.0719569596e-05 1.3324225911e-05 2.4925322152e-04 3.3916377206e-05 -1.8037267372e-05 3.6019222320e-06 1.0324146100e-05 1.8822385126e-04 2.7937096196e-05 -6.4220244053e-06 8.3499273124e-06 1.2988197507e-04 2.4570768608e-05 1.1406959165e-05 7.4399584449e-05 2.5723637496e-05 2.9990010876e-05
  11 4.9921114361e-04 2.2470236772e-04 6.3719660199e-05 4.0815808876e-05 4.6212830328e-05 5.1600435844e-05 5.5067165724e-05 5.7740082590e-05 6.0183432039e-05 6.2390230077e-05 5.1919894452e-04 1.1602669919e-04 -1.3001710472e-05 1.6284736123e-05 2.6194923845e-05 3.0003430462e-05 3.2687533270e-05 3.5117248736e-05 3.7303344448e-05 4.7364620149e-04 8.0050555763e-05 -3.0575806217e-05 6.8492658625e-06 1.8062906134e-05 2.1974145974e-05 2.4524884105e-05 2.6574959690e-05 4.2671755636e-04 6.2729874512e-05 -3.4209912164e-05 3.3445908481e-06 1.4800989243e-05 1.8708612366e-05 2.0783964710e-05 3.6222614150e-04 5.1088119812e-05 -2.9040218291e-05 3.4633402753e-06 1.3717463292e-05 1.6689594542e-05 2.9678921672e-04 4.2207802427e-05 -1.9245485543e-05 5.5725637110e-06 1.3175657164e-05 2.2433103337e-04 3.4612986183e-05 -6.1224466229e-06 1.0921325322e-05 1.5505545566e-04 3.0294393909e-05 1.4566456465e-05 8.9161670268e-05 3.1438276082e-05 3.6413147715e-05
