# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.5741468212e-05 4.7166633922e-06 -1.5961365890e-06 -1.6758453505e-06 -8.7673354095e-07 -4.0206401083e-07 -1.8686267896e-07 -8.8581985663e-08 -4.0858772528e-08 -2.2036055743e-08 2.3186547241e-05 1.6569621791e-06 -4.5203148354e-06 -1.8703184344e-06 -7.7460964453e-07 -3.6311230816e-07 -1.7556169014e-07 -8.2928141156e-08 -4.9661605148e-08 2.2934788003e-05 1.6830491896e-06 -4.3589778839e-06 -1.7929635562e-06 -7.4508206839e-07 -3.3972210230e-07 -1.5740346784e-07 -9.5187791951e-08 2.0975786777e-05 1.7196786937e-06 -3.7781108540e-06 -1.5398995704e-06 -6.1882823693e-07 -2.6932063826e-07 -1.5993502139e-07 1.7709256902e-05 1.5600783190e-06 -3.0013303012e-06 -1.2021835689e-06 -4.6257914510e-07 -2.5161210735e-07 1.4338169736e-05 1.3018746943e-06 -2.1821362263e-06 -8.5116372997e-07 -3.6225121791e-07 1.0626809793e-05 9.8549764235e-07 -1.3129843714e-06 -4.1319759954e-07 7.1083282983e-06 7.7514485244e-07 -1.3884525730e-07 3.7744680186e-06 8.0523630979e-07 1.0573915310e-06
   3 3.3746681296e-05 1.0583992963e-05 -2.3578116923e-06 -2.8382628333e-06 -1.4632479849e-06 -6.4413751949e-07 -2.8567500230e-07 -1.3108208593e-07 -6.3659388034e-08 -4.0905831628e-08 4.6028763997e-05 3.6990056882e-06 -8.4006639324e-06 -3.3006717854e-06 -1.2804919371e-06 -5.6901127856e-07 -2.6614069264e-07 -1.2579752061e-07 -7.8547908188e-08 4.5277289806e-05 3.4051737704e-06 -8.3610981154e-06 -3.2981766654e-06 -1.3049892298e-06 -5.7189459320e-07 -2.5757424042e-07 -1.5736055886e-07 4.1439256813e-05 3.3737677234e-06 -7.3630872764e-06 -2.9058378777e-06 -1.1218759335e-06 -4.7071762668e-07 -2.8045784163e-07 3.5017906432e-05 3.0278686970e-06 -5.8999091286e-06 -2.2992970747e-06 -8.5551416552e-07 -4.6281940212e-07 2.8373255513e-05 2.5204292298e-06 -4.3077228067e-06 -1.6431126135e-06 -6.8931436817e-07 2.1039848057e-05 1.9067159203e-06 -2.6002584241e-06 -8.0472494876e-07 1.4072264517e-05 1.5036686876e-06 -2.7996945795e-07 7.4632265046e-06 1.5792792949e-06 2.0824087309e-06
   4 5.9745437473e-05 1.9627345415e-05 -2.5082882521e-06 -3.8601916487e-06 -1.9515777428e-06 -8.1245214242e-07 -3.3737933902e-07 -1.4136876608e-07 -5.9982876869e-08 -4.0269497389e-08 7.6382752643e-05 7.1379044782e-06 -1.2712063553e-05 -4.6945488366e-06 -1.6780348515e-06 -6.9111708982e-07 -2.9787098898e-07 -1.2894852847e-07 -8.3003516694e-08 7.4558319081e-05 5.9465373171e-06 -1.3144891344e-05 -4.9124897130e-06 -1.8104284446e-06 -7.3963977633e-07 -3.1377286832e-07 -1.9268841972e-07 6.8208489418e-05 5.6467626114e-06 -1.1780294883e-05 -4.4412619306e-06 -1.6147245008e-06 -6.4064154474e-07 -3.7947044315e-07 5.7695085745e-05 4.9962172285e-06 -9.5304677472e-06 -3.5733230466e-06 -1.2631935331e-06 -6.7146839932e-07 4.6786932167e-05 4.1316129397e-06 -6.9948878320e-06 -2.5774958189e-06 -1.0482071226e-06 3.4712589518e-05 3.1232754452e-06 -4.2236399446e-06 -1.2580023577e-06 2.3226907726e-05 2.4735485477e-06 -4.2598059294e-07 1.2318606470e-05 2.6139929512e-06 3.4451301802e-06
   5 9.4214609946e-05 3.2302505880e-05 -1.8251436868e-06 -4.6568582905e-06 -2.3123825432e-06 -8.9729014069e-07 -3.4566461980e-07 -1.3625284991e-07 -5.1361399629e-08 -3.2267844177e-08 1.1437682473e-04 1.2449738200e-05 -1.7028968825e-05 -5.8615183492e-06 -1.8990536651e-06 -7.2153753061e-07 -2.9036030591e-07 -1.1255358587e-07 -7.0359492944e-08 1.1065979808e-04 9.6193664945e-06 -1.8332317878e-05 -6.4485881551e-06 -2.1946600616e-06 -8.2759672061e-07 -3.2170800335e-07 -1.9813502061e-07 1.0110710173e-04 8.6958591154e-06 -1.6770403963e-05 -5.9976795221e-06 -2.0258423295e-06 -7.4555488799e-07 -4.4195373446e-07 8.5559477908e-05 7.5449855087e-06 -1.3704326908e-05 -4.8988457395e-06 -1.6250437760e-06 -8.4913352613e-07 6.9443216153e-05 6.1979258701e-06 -1.0106265810e-05 -3.5713879584e-06 -1.3976256226e-06 5.1561866527e-05 4.6777848541e-06 -6.0997291634e-06 -1.7242027068e-06 3.4520946980e-05 3.7134130525e-06 -5.3332334790e-07 1.8325135207e-05 3.9324579734e-06 5.1604910265e-06
   6 1.3723614936e-04 4.8947269047e-05 -1.5665688165e-07 -5.2090465387e-06 -2.5746765408e-06 -9.2558205300e-07 -3.2130836279e-07 -1.1734064986e-07 -4.2733792289e-08 -2.5673169091e-08 1.6022801222e-04 2.0065295521e-05 -2.1083742718e-05 -6.7513192703e-06 -1.9489421668e-06 -6.6511933779e-07 -2.4953782864e-07 -9.3072199294e-08 -5.6200402922e-08 1.5348025044e-04 1.4720065602e-05 -2.3601510452e-05 -7.7653120265e-06 -2.4139015638e-06 -8.3771900060e-07 -3.0328088746e-07 -1.8662316925e-07 1.3999322540e-04 1.2737711320e-05 -2.2054877824e-05 -7.4480803920e-06 -2.3260309978e-06 -7.9057856399e-07 -4.6947030840e-07 1.1848788191e-04 1.0805246614e-05 -1.8233790996e-05 -6.1891472683e-06 -1.9104761170e-06 -9.8098781525e-07 9.6222542067e-05 8.7902357737e-06 -1.3509012276e-05 -4.5530613956e-06 -1.7051687751e-06 7.1507945140e-05 6.6314224312e-06 -8.1351967615e-06 -2.1580082888e-06 4.7920440128e-05 5.2694818123e-06 -5.5686747042e-07 2.5476291156e-05 5.5623282602e-06 7.2482511047e-06
   7 1.8856198725e-04 6.9756770743e-05 2.6028792404e-06 -5.4975330657e-06 -2.7615773345e-06 -9.2912838479e-07 -2.8671396607e-07 -9.2293997321e-08 -3.1729483776e-08 -2.0601963646e-08 2.1414372117e-04 3.0391187558e-05 -2.4680035902e-05 -7.3818082438e-06 -1.8890896801e-06 -5.6501066850e-07 -1.8776859452e-07 -6.7359845187e-08 -4.4324680690e-08 2.0299338273e-04 2.1534638733e-05 -2.8728193002e-05 -8.8215835758e-06 -2.4755183014e-06 -7.7493127170e-07 -2.6151864997e-07 -1.6930601089e-07 1.8472516003e-04 1.7963979600e-05 -2.7404365289e-05 -8.7004558573e-06 -2.4902618283e-06 -7.8247571231e-07 -4.7372655272e-07 1.5636372269e-04 1.4932872600e-05 -2.2920000610e-05 -7.3654679266e-06 -2.1125858766e-06 -1.0691655102e-06 1.2704824351e-04 1.2018688385e-05 -1.7076355248e-05 -5.4784272453e-06 -1.9548337548e-06 9.4486445781e-05 9.0475313369e-06 -1.0250241683e-05 -2.5233479647e-06 6.3391216865e-05 7.1922464015e-06 -4.5114800256e-07 3.3776895372e-05 7.5367565147e-06 9.7309942564e-06
   8 2.4770447800e-04 9.4803133119e-05 6.5035507657e-06 -5.5120277926e-06 -2.8797863279e-06 -9.2036171700e-07 -2.5502033726e-07 -7.0418225154e-08 -2.1233393142e-08 -1.5860054438e-08 2.7622990859e-04 4.3738062898e-05 -2.7679364707e-05 -7.7722743931e-06 -1.7654953048e-06 -4.6025667939e-07 -1.3006125107e-07 -4.1066135926e-08 -3.2641470720e-08 2.5921607460e-04 3.0362137681e-05 -3.3523555668e-05 -9.6194909158e-06 -2.4291475176e-06 -6.7325302590e-07 -2.0378699642e-07 -1.4638203190e-07 2.3521820500e-04 2.4569425752e-05 -3.2652880513e-05 -9.7312131557e-06 -2.5318800438e-06 -7.2357942368e-07 -4.5830192225e-07 1.9906776045e-04 2.0059202110e-05 -2.7611909440e-05 -8.3743410478e-06 -2.2201178569e-06 -1.1160915491e-06 1.6183246267e-04 1.5998200964e-05 -2.0675252080e-05 -6.3072237518e-06 -2.1396099882e-06 1.2046402350e-04 1.2012568627e-05 -1.2369771732e-05 -2.7969585217e-06 8.0913415347e-05 9.5310361686e-06 -1.7969795647e-07 4.3229604375e-05 9.8884367480e-06 1.2633608257e-05
   9 3.1401135218e-04 1.2407156039e-04 1.1557695848e-05 -5.2580277263e-06 -2.9357936678e-06 -9.0192666639e-07 -2.2811467515e-07 -5.4091684715e-08 -1.3750826569e-08 -1.2008705252e-08 3.4649416318e-04 6.0302094580e-05 -3.0020085488e-05 -7.9525875853e-06 -1.6033410133e-06 -3.6448289676e-07 -8.6274599231e-08 -2.2159204669e-08 -2.2847078250e-08 3.2213814499e-04 4.1463099349e-05 -3.7838254526e-05 -1.0162353055e-05 -2.3101926540e-06 -5.6561530687e-07 -1.4850010886e-07 -1.2108080483e-07 2.9142067260e-04 3.2769010659e-05 -3.7648631552e-05 -1.0541023866e-05 -2.4881844911e-06 -6.3880490605e-07 -4.2666312803e-07 2.4652450084e-04 2.6322610667e-05 -3.2194835194e-05 -9.2117923346e-06 -2.2442572394e-06 -1.1223287301e-06 2.0049132501e-04 2.0818720389e-05 -2.4213305771e-05 -7.0121552610e-06 -2.2514333668e-06 1.4939000782e-04 1.5612426948e-05 -1.4419042386e-05 -2.9567317874e-06 1.0048368844e-04 1.2347280693e-05 2.9114008929e-07 5.3846170884e-05 1.2647022602e-05 1.5979104843e-05
  10 3.8672241299e-04 1.5747981745e-04 1.7759091164e-05 -4.7472447133e-06 -2.9390823502e-06 -8.7643442941e-07 -2.0458277307e-07 -4.2340031871e-08 -8.9122940453e-09 -9.3840563531e-09 4.2485789515e-04 8.0197041144e-05 -3.1696102894e-05 -7.9672562767e-06 -1.4219960882e-06 -2.8139324382e-07 -5.4725540853e-08 -1.0774979598e-08 -1.6269583471e-08 3.9171132808e-04 5.5030750607e-05 -4.1579795663e-05 -1.0470357757e-05 -2.1392415587e-06 -4.6353835735e-07 -1.0474414111e-07 -9.9182076686e-08 3.5327419954e-04 4.2752826093e-05 -4.2263420319e-05 -1.1128025456e-05 -2.3853187738e-06 -5.5016530169e-07 -3.8884925099e-07 2.9868218765e-04 3.3877918764e-05 -3.6560514831e-05 -9.8797727224e-06 -2.2144189339e-06 -1.0975147311e-06 2.4297145875e-04 2.6583615215e-05 -2.7623295300e-05 -7.5980333565e-06 -2.2914875479e-06 1.8121657520e-04 1.9908629523e-05 -1.6347901894e-05 -2.9870381145e-06 1.2208777889e-04 1.5697696127e-05 9.9406960233e-07 6.5646698486e-05 1.5845725081e-05 1.9790795846e-05
  11 4.6501525388e-04 1.9488749995e-04 2.5090284749e-05 -3.9909382735e-06 -2.8981764360e-06 -8.4715126619e-07 -1.8350441132e-07 -3.3969242165e-08 -5.8023764156e-09 -7.6390684849e-09 5.1115530330e-04 1.0347521220e-04 -3.2726390102e-05 -7.8623395410e-06 -1.2391083621e-06 -2.1113145163e-07 -3.3362245034e-08 -3.8878546263e-09 -1.2132093002e-08 4.6786030741e-04 7.1202974012e-05 -4.4707167775e-05 -1.0576925165e-05 -1.9382168271e-06 -3.6979172468e-07 -7.2071270714e-08 -8.1950009389e-08 4.2070119741e-04 5.4675299558e-05 -4.6414926606e-05 -1.1502043026e-05 -2.2379707947e-06 -4.6555296410e-07 -3.5159851227e-07 3.5547834815e-04 4.2864873473e-05 -4.0615273396e-05 -1.0379010026e-05 -2.1458471340e-06 -1.0534114894e-06 2.8923447911e-04 3.3402632132e-05 -3.0832929026e-05 -8.0735973868e-06 -2.2698126299e-06 2.1592405678e-04 2.4971991041e-05 -1.8125999714e-05 -2.8854116075e-06 1.4570747032e-04 1.9623259448e-05 1.9502555576e-06 7.8643033772e-05 1.9514201025e-05 2.4093172621e-05
