# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.9369964012e-04 2.7411368413e-04 7.9137931053e-05 4.9305953651e-05 5.4548775393e-05 6.0546884967e-05 6.4554486820e-05 6.7706604234e-05 7.0616547914e-05 7.3251378561e-05 6.2242981835e-04 1.4772559660e-04 -9.5126016987e-06 2.1328803729e-05 3.2024555381e-05 3.6353889351e-05 3.9555085227e-05 4.2509813548e-05 4.5183243085e-05 5.6354060817e-04 1.0263455570e-04 -3.0486699972e-05 1.0330189134e-05 2.2400523088e-05 2.6747656276e-05 2.9767794500e-05 3.2286571106e-05 5.0563994941e-04 7.9768443931e-05 -3.5773357030e-05 5.9710408795e-06 1.8419476904e-05 2.2755153237e-05 2.5255290387e-05 4.2859464071e-04 6.4276603391e-05 -3.0811835978e-05 5.6895360637e-06 1.6954922802e-05 2.0353655122e-05 3.5101090194e-04 5.2580124567e-05 -2.0282720312e-05 7.7202477206e-06 1.6267855538e-05 2.6544508789e-04 4.2758809962e-05 -5.6587769070e-06 1.3747781349e-05 1.8369013866e-04 3.7025479548e-05 1.8134510021e-05 1.0593067817e-04 3.7926995825e-05 4.3644834367e-05
  13 6.8731059516e-04 3.2458811032e-04 9.5457895702e-05 5.8463481857e-05 6.3473740510e-05 7.0077177610e-05 7.4652917225e-05 7.8318649549e-05 8.1724808381e-05 8.4818037953e-05 7.2694132206e-04 1.8091553594e-04 -5.0287580157e-06 2.6909098770e-05 3.8308499946e-05 4.3201424258e-05 4.6969272786e-05 5.0490205564e-05 5.3691468442e-05 6.5479647105e-04 1.2651265090e-04 -2.9319818927e-05 1.4373831971e-05 2.7147430556e-05 3.1946542992e-05 3.5483755628e-05 3.8517524446e-05 5.8594441649e-04 9.7803419993e-05 -3.6324217984e-05 9.1754740483e-06 2.2431293748e-05 2.7202802297e-05 3.0176224684e-05 4.9636068542e-04 7.8257340830e-05 -3.1720684594e-05 8.4608746589e-06 2.0584904240e-05 2.4434345532e-05 4.0657549027e-04 6.3630973275e-05 -2.0603399289e-05 1.0354001090e-05 1.9781300424e-05 3.0776165951e-04 5.1531438996e-05 -4.6110852480e-06 1.7034354398e-05 2.1332995100e-04 4.4354662078e-05 2.2214775717e-05 1.2347250129e-04 4.4983569222e-05 5.1456031389e-05
  14 7.8420008728e-04 3.7854303425e-04 1.1298247123e-04 6.8063558827e-05 7.2702624001e-05 7.9916760493e-05 8.5085520505e-05 8.9296190080e-05 9.3225004907e-05 9.6801086117e-05 8.3865777216e-04 2.1757718017e-04 2.9112437769e-07 3.2903197643e-05 4.5013922158e-05 5.0528305864e-05 5.4923604193e-05 5.9058717769e-05 6.2830700245e-05 7.5239970684e-04 1.5335088009e-04 -2.7318364449e-05 1.8805790789e-05 3.2244113381e-05 3.7552556437e-05 4.1666169224e-05 4.5267476309e-05 6.7167430657e-04 1.1818929259e-04 -3.6141900816e-05 1.2759889769e-05 2.6756968153e-05 3.2007164321e-05 3.5514042079e-05 5.6866392852e-04 9.4066620666e-05 -3.2023723735e-05 1.1582932178e-05 2.4511418668e-05 2.8863828263e-05 4.6588264991e-04 7.6094619076e-05 -2.0439198193e-05 1.3303144114e-05 2.3619316039e-05 3.5299965020e-04 6.1389434194e-05 -3.1585442197e-06 2.0680032243e-05 2.4510307165e-04 5.2521100598e-05 2.6769993602e-05 1.4237878286e-04 5.2724034888e-05 5.9965399085e-05
  15 8.8357371374e-04 4.3565163346e-04 1.3161426362e-04 7.8039252887e-05 8.2166048677e-05 8.9994992189e-05 9.5779532395e-05 1.0055887417e-04 1.0503488459e-04 1.0911415445e-04 9.5710076308e-04 2.5757385222e-04 6.3830818310e-06 3.9259238727e-05 5.2109661022e-05 5.8299367344e-05 6.3374889084e-05 6.8171309606e-05 7.2553069250e-05 8.5614160220e-04 1.8312716202e-04 -2.4517281933e-05 2.3588426897e-05 3.7668519513e-05 4.3547057929e-05 4.8298287586e-05 5.2515653810e-05 7.6270441747e-04 1.4096831465e-04 -3.5237326328e-05 1.6685399801e-05 3.1378120572e-05 3.7157386935e-05 4.1256775290e-05 6.4541668755e-04 1.1175552679e-04 -3.1717973242e-05 1.5028820595e-05 2.8717923578e-05 3.3631475743e-05 5.2886925078e-04 9.0023519696e-05 -1.9784866617e-05 1.6548724638e-05 2.7770580358e-05 4.0112199227e-04 7.2371135762e-05 -1.2976808425e-06 2.4676086328e-05 2.7899618687e-04 6.1546864597e-05 3.1801581010e-05 1.6265421329e-04 6.1159974008e-05 6.9182101290e-05
  16 9.8470656806e-04 4.9557377463e-04 1.5125594656e-04 8.8330232743e-05 9.1804129312e-05 1.0024744149e-04 1.0666920977e-04 1.1203519566e-04 1.1707944584e-04 1.2167888272e-04 1.0817394515e-03 3.0073580952e-04 1.3186223478e-05 4.5931942066e-05 5.9556145493e-05 6.6480349947e-05 7.2277369334e-05 7.7780087941e-05 8.2807471452e-05 9.6578065389e-04 2.1579660307e-04 -2.0966871941e-05 2.8689139678e-05 4.3402460640e-05 4.9910562272e-05 5.5358778340e-05 6.0238564567e-05 8.5888142856e-04 1.6616016873e-04 -3.3628805741e-05 2.0919116576e-05 3.6275513005e-05 4.2642973058e-05 4.7391135216e-05 7.2652481698e-04 1.3136317460e-04 -3.0811354887e-05 1.8771108474e-05 3.3190439608e-05 3.8726623986e-05 5.9546728853e-04 1.0545569687e-04 -1.8639259252e-05 2.0070427926e-05 3.2223996612e-05 4.5209388896e-04 8.4505870521e-05 9.7027486512e-07 2.9012483092e-05 3.1499427903e-04 7.1450408503e-05 3.7305950327e-05 1.8429922543e-04 7.0296952855e-05 7.9112170854e-05
  17 1.0869517958e-03 5.5796223285e-04 1.7181156000e-04 9.8882021116e-05 1.0156592490e-04 1.1061783373e-04 1.1769452581e-04 1.2366305512e-04 1.2929146591e-04 1.3442530501e-04 1.2120029663e-03 3.4686866446e-04 2.0636653596e-05 5.2884198178e-05 6.7312231508e-05 7.5030653071e-05 8.1586751468e-05 8.7834228379e-05 9.3540475143e-05 1.0810356386e-03 2.5129524522e-04 -1.6717623262e-05 3.4070726252e-05 4.9430440170e-05 5.6623487530e-05 6.2823194081e-05 6.8410346340e-05 9.6003737929e-04 1.9375498574e-04 -3.1341125214e-05 2.5432458195e-05 4.1434417047e-05 4.8449964632e-05 5.3902540221e-05 8.1188426461e-04 1.5291397787e-04 -2.9314078661e-05 2.2781268136e-05 3.7916994530e-05 4.4138334465e-05 6.6560911072e-04 1.2241647328e-04 -1.7008571781e-05 2.3849450784e-05 3.6968554032e-05 5.0587482978e-04 9.7818779965e-05 3.6391266633e-06 3.3679189027e-05 3.5307957393e-04 8.2245187682e-05 4.3278218230e-05 2.0731399510e-04 8.0136430145e-05 8.9757829752e-05
  18 1.1897489756e-03 6.2246862363e-04 1.9318847621e-04 1.0964723662e-04 1.1140809785e-04 1.2105881781e-04 1.2880308119e-04 1.3538889052e-04 1.4161268439e-04 1.4729246814e-04 1.3472895396e-03 3.9576094987e-04 2.8669491083e-05 6.0080520653e-05 7.5342196882e-05 8.3903721444e-05 9.1259065673e-05 9.8281333573e-05 1.0469726896e-04 1.2015896961e-03 2.8953161516e-04 -1.1811217162e-05 3.9697093266e-05 5.5732828678e-05 6.3667445052e-05 7.0665834467e-05 7.7003116882e-05 1.0659959685e-03 2.2372227347e-04 -2.8409691307e-05 3.0200606245e-05 4.6842927374e-05 5.4563724067e-05 6.0775239096e-05 9.0137416752e-04 1.7641660003e-04 -2.7241813390e-05 2.7037825092e-05 4.2883807686e-05 4.9855530974e-05 7.3922059434e-04 1.4092667628e-04 -1.4906382793e-05 2.7868579329e-05 4.1993340246e-05 5.6241847146e-04 1.1232614351e-04 6.7007569729e-06 3.8665524761e-05 3.9323428916e-04 9.3939585946e-05 4.9712621310e-05 2.3169550169e-04 9.0678453088e-05 1.0111869636e-04
  19 1.2926075195e-03 6.8874435861e-04 2.1529430998e-04 1.2058199619e-04 1.2129046048e-04 1.3152850977e-04 1.3994946108e-04 1.4716370429e-04 1.5399140598e-04 1.6022571782e-04 1.4869824565e-03 4.4718903799e-04 3.7219282916e-05 6.7481090965e-05 8.3609289891e-05 9.3055051228e-05 1.0124547314e-04 1.0906942626e-04 1.1622194156e-04 1.3271057916e-03 3.3039246197e-04 -6.2952050405e-06 4.5541918176e-05 6.2284906997e-05 7.1020328133e-05 7.8860101246e-05 8.5987038933e-05 1.1765580389e-03 2.5602623302e-04 -2.4871592399e-05 3.5194802008e-05 5.2488083135e-05 6.0969779801e-05 6.7991580590e-05 9.9486612304e-04 2.0186311909e-04 -2.4615558556e-05 3.1520289910e-05 4.8078816191e-05 5.5865899839e-05 8.1621964667e-04 1.6099700638e-04 -1.2344608139e-05 3.2110204393e-05 4.7287186222e-05 6.2167922481e-04 1.2803861988e-04 1.0144569115e-05 4.3960261351e-05 4.3543627517e-04 1.0653935687e-04 5.6601620613e-05 2.5743885715e-04 1.0192140650e-04 1.1319353230e-04
  20 1.3951442807e-03 7.5645284567e-04 2.3804575077e-04 1.3165285307e-04 1.3118279723e-04 1.4199542084e-04 1.5109913710e-04 1.5894873346e-04 1.6638715709e-04 1.7318183718e-04 1.6304463322e-03 5.0091951075e-04 4.6228465238e-05 7.5050888705e-05 9.2078532298e-05 1.0244273576e-04 1.1149650963e-04 1.2014789128e-04 1.2805943336e-04 1.4572185232e-03 3.7374355491e-04 -2.1699303371e-07 5.1588255443e-05 6.9063666782e-05 7.8658787857e-05 8.7379314373e-05 9.5331629246e-05 1.2915000245e-03 2.9061454559e-04 -2.0763798726e-05 4.0389678458e-05 5.8358485169e-05 6.7654526383e-05 7.5533461025e-05 1.0922209409e-03 2.2922915462e-04 -2.1460832845e-05 3.6211022087e-05 5.3492982828e-05 6.2157440597e-05 8.9651556015e-04 1.8262547637e-04 -9.3367123017e-06 3.6558867867e-05 5.2839930217e-05 6.8360799341e-04 1.4495967763e-04 1.3957820763e-05 4.9552605262e-05 4.7965921687e-04 1.2004584640e-04 6.3936264015e-05 2.8453666304e-04 1.1386139290e-04 1.2597962083e-04
  21 1.4970328047e-03 8.2526422567e-04 2.6135856933e-04 1.4282672800e-04 1.4105834029e-04 1.5243129056e-04 1.6222074299e-04 1.7070978418e-04 1.7876354099e-04 1.8612213497e-04 1.7770496499e-03 5.5671314428e-04 5.5636990588e-05 8.2754269457e-05 1.0071154005e-04 1.1202474427e-04 1.2196434789e-04 1.3146544102e-04 1.4015480780e-04 1.5915506101e-03 4.1944426672e-04 6.3723102836e-06 5.7811621809e-05 7.6050797135e-05 8.6555464258e-05 9.6195629120e-05 1.0500517743e-04 1.4105847974e-03 3.2741416388e-04 -1.6119642712e-05 4.5764298110e-05 6.4436926002e-05 7.4602398909e-05 8.3381365722e-05 1.1932933822e-03 2.5848877760e-04 -1.7806474220e-05 4.1090336941e-05 5.9115714052e-05 6.8716923153e-05 9.8001059626e-04 2.0580170348e-04 -5.9008970645e-06 4.1201488382e-05 5.8640569956e-05 7.4814777201e-04 1.6308900246e-04 1.8128704211e-05 5.5431424894e-05 5.2587636676e-04 1.3445686222e-04 7.1706789358e-05 3.1297983333e-04 1.2649307626e-04 1.3947274322e-04
  22 1.5980420206e-03 8.9486747224e-04 2.8515572882e-04 1.5407800389e-04 1.5089859198e-04 1.6281574160e-04 1.7329104959e-04 1.8242160144e-04 1.9109315657e-04 1.9901736996e-04 1.9261634222e-03 6.1432883024e-04 6.5391199822e-05 9.0560026444e-05 1.0947114367e-04 1.2176059493e-04 1.3260353776e-04 1.4297236148e-04 1.5245510976e-04 1.7297058759e-03 4.6734299571e-04 1.3424748796e-05 6.4189292095e-05 8.3230928318e-05 9.4682503612e-05 1.0528080492e-04 1.1497577689e-04 1.5335578829e-03 3.6633430337e-04 -1.0970608656e-05 5.1303505941e-05 7.0706163468e-05 8.1797274529e-05 9.1515449960e-05 1.2979262214e-03 2.8960602093e-04 -1.3681807788e-05 4.6140581860e-05 6.4937068464e-05 7.5531197681e-05 1.0665996224e-03 2.3050563912e-04 -2.0579637911e-06 4.6027508906e-05 6.4678671307e-05 8.1523460258e-04 1.8241993866e-04 2.2645276667e-05 6.1586191768e-05 5.7405773957e-04 1.4976640867e-04 7.9902870273e-05 3.4275673552e-04 1.3980938096e-04 1.5366717835e-04
  23 1.6979911158e-03 9.6496622202e-04 3.0935975114e-04 1.6538345905e-04 1.6068788925e-04 1.7313083472e-04 1.8429065134e-04 1.9406319834e-04 2.0335270395e-04 2.1184260101e-04 2.0771762319e-03 6.7352375146e-04 7.5436378286e-05 9.8436519065e-05 1.1832230366e-04 1.3160927688e-04 1.4337026146e-04 1.5462037735e-04 1.6490888663e-04 1.8712819400e-03 5.1728004792e-04 2.0894583556e-05 7.0698325537e-05 9.0581865399e-05 1.0301583731e-04 1.1460423275e-04 1.2521082183e-04 1.6601596339e-03 4.0728032695e-04 -5.3573721144e-06 5.6991165989e-05 7.7153025204e-05 8.9220280240e-05 9.9915105776e-05 1.4059461704e-03 3.2253092714e-04 -9.1098946840e-06 5.1344656527e-05 7.0944920205e-05 8.2586375240e-05 1.1561777000e-03 2.5671397286e-04 2.1704480935e-06 5.1023399197e-05 7.0943218037e-05 8.8480088581e-04 2.0293952615e-04 2.7493320525e-05 6.8006163610e-05 6.2416745367e-04 1.6596763201e-04 8.8513782608e-05 3.7385364508e-04 1.5380198949e-04 1.6855626461e-04
