# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.2368367624e-04 2.2385142394e-04 3.1185495885e-05 -3.1797784943e-06 -2.7832497812e-06 -7.9892224903e-07 -1.6209032415e-07 -2.6932469606e-08 -3.8180010568e-09 -6.2886949121e-09 5.7763457023e-04 1.2188745567e-04 -3.2810359043e-05 -7.5014429591e-06 -1.0430687367e-06 -1.4996651557e-07 -1.8703369829e-08 -2.7241844160e-10 -9.2397123086e-09 5.2801303652e-04 8.3832864956e-05 -4.6479591969e-05 -1.0292450194e-05 -1.6923004762e-06 -2.8439449182e-07 -4.8113152806e-08 -6.7599279423e-08 4.7525845181e-04 6.3838608984e-05 -4.9197548918e-05 -1.1443726120e-05 -2.0281806004e-06 -3.8493381217e-07 -3.1371909963e-07 4.0236595459e-04 4.9763906401e-05 -4.3534860060e-05 -1.0504145396e-05 -2.0184863435e-06 -9.9015409370e-07 3.2805477731e-04 3.8726918286e-05 -3.3222080036e-05 -8.2865074640e-06 -2.1928065111e-06 2.4542289099e-04 2.9061882249e-05 -1.9452816045e-05 -2.7123831352e-06 1.6600503735e-04 2.2947105485e-05 2.8491084203e-06 8.9944867070e-05 2.2746693226e-05 2.7929152231e-05
  13 6.0811370658e-04 2.6674751712e-04 4.0205506117e-05 -2.0442458231e-06 -2.6810954271e-06 -7.7021756276e-07 -1.4673099271e-07 -2.2063723815e-08 -2.6205632759e-09 -5.3566765998e-09 6.7490326129e-04 1.5035238292e-04 -3.2768468626e-05 -7.2759273656e-06 -8.9410366635e-07 -1.0607782725e-07 -8.7511953234e-09 1.2703296070e-09 -7.4529779362e-09 6.1355607295e-04 1.0425174417e-04 -4.8445703064e-05 -1.0137603378e-05 -1.4865290720e-06 -2.1617707886e-07 -3.0133035296e-08 -5.6405840023e-08 5.5075031649e-04 7.9014641350e-05 -5.2342200838e-05 -1.1491351252e-05 -1.8412856265e-06 -3.1551181100e-07 -2.7949774356e-07 4.6600037556e-04 6.1206638242e-05 -4.6824008276e-05 -1.0708223361e-05 -1.9038650190e-06 -9.2196419988e-07 3.8000970914e-04 4.7405501313e-05 -3.5890818656e-05 -8.5524564619e-06 -2.0753259884e-06 2.8457060711e-04 3.5517016922e-05 -2.0849478552e-05 -2.3806006394e-06 1.9281544963e-04 2.7903768515e-05 4.2616985333e-06 1.0488058247e-04 2.7231049333e-05 3.3082624622e-05
  14 6.9587072948e-04 3.1293508010e-04 5.0224254183e-05 -7.0000958358e-07 -2.5468304134e-06 -7.4149078378e-07 -1.3408758450e-07 -1.8100030843e-08 -1.8668546127e-09 -4.5983930788e-09 7.7903971716e-04 1.8197333252e-04 -3.2202513724e-05 -7.0143979873e-06 -7.6414860441e-07 -7.3720860098e-08 -2.0694667689e-09 1.6192896291e-09 -6.1709626949e-09 7.0512423156e-04 1.2736436489e-04 -4.9831646714e-05 -9.8956943006e-06 -1.2925729399e-06 -1.6004338925e-07 -1.7731362257e-08 -4.6961382951e-08 6.3138460077e-04 9.6321973590e-05 -5.4964588555e-05 -1.1413717627e-05 -1.6527034588e-06 -2.5425937868e-07 -2.4599900388e-07 5.3393088180e-04 7.4289387087e-05 -4.9699099858e-05 -1.0790028379e-05 -1.7771071208e-06 -8.4179892473e-07 4.3549287565e-04 5.7330448033e-05 -3.8252209340e-05 -8.7246474861e-06 -1.9066833661e-06 3.2645498790e-04 4.2899792445e-05 -2.2018577194e-05 -1.9144721606e-06 2.2159118062e-04 3.3541152427e-05 5.9587179743e-06 1.2102126597e-04 3.2228443611e-05 3.8759996311e-05
  15 7.8623287704e-04 3.6215318458e-04 6.1199231610e-05 8.4441718278e-07 -2.3837218351e-06 -7.1177805989e-07 -1.2389895667e-07 -1.4893443195e-08 -1.3739078449e-09 -3.9501465012e-09 8.8963326753e-04 2.1664743982e-04 -3.1151579051e-05 -6.7322624083e-06 -6.5172318234e-07 -5.0831738973e-08 1.8191443644e-09 1.8310656530e-09 -5.1924173993e-09 8.0253781941e-04 1.5317113292e-04 -5.0660684595e-05 -9.5912829673e-06 -1.1165660351e-06 -1.1527662767e-07 -9.4988544885e-09 -3.8707339961e-08 7.1705353031e-04 1.1581177736e-04 -5.7067254572e-05 -1.1238390386e-05 -1.4692837135e-06 -2.0264003190e-07 -2.1312247743e-07 6.0608280099e-04 8.9071494189e-05 -5.2145506710e-05 -1.0772159583e-05 -1.6450745985e-06 -7.5162424741e-07 4.9445687473e-04 6.8555237917e-05 -4.0291704363e-05 -8.8145058993e-06 -1.6908694368e-06 3.7104980074e-04 5.1255783209e-05 -2.2949013240e-05 -1.3148999582e-06 2.5232852365e-04 3.9888678005e-05 7.9503842602e-06 1.3838141968e-04 3.7758891394e-05 4.4978864824e-05
  16 8.7853002231e-04 4.1412118600e-04 7.3081918078e-05 2.5810961628e-06 -2.1944416874e-06 -6.8078988624e-07 -1.1542024541e-07 -1.2546619173e-08 -1.0492386639e-09 -3.3695646098e-09 1.0062206939e-03 2.5424391009e-04 -2.9651023599e-05 -6.4423717731e-06 -5.5461056050e-07 -3.5135958251e-08 3.8772598048e-09 1.8256405497e-09 -4.4102907436e-09 9.0558682288e-04 1.8164358149e-04 -5.0961970252e-05 -9.2452437041e-06 -9.5910417731e-07 -8.2044304163e-08 -3.3851253105e-09 -3.1279142719e-08 8.0763198352e-04 1.3751082484e-04 -5.8658205309e-05 -1.0990039641e-05 -1.2963101708e-06 -1.6036486226e-07 -1.8060840347e-07 6.8237733929e-04 1.0559737668e-04 -5.4161087799e-05 -1.0671682692e-05 -1.5145972310e-06 -6.5254918512e-07 5.5684666918e-04 8.1128497510e-05 -4.2004569065e-05 -8.8335698601e-06 -1.4311667834e-06 4.1832476059e-04 6.0622510535e-05 -2.3634573444e-05 -5.8474529193e-07 2.8502128988e-04 4.6972718312e-05 1.0241323037e-05 1.5696920000e-04 4.3836735850e-05 5.1754102488e-05
  17 9.7215350529e-04 4.6854485535e-04 8.5818722868e-05 4.5016336929e-06 -1.9801841114e-06 -6.4917688675e-07 -1.0790907998e-07 -1.1030303194e-08 -7.9544171512e-10 -2.8181546417e-09 1.1282979600e-03 2.9460701641e-04 -2.7733425165e-05 -6.1527420616e-06 -4.7219399870e-07 -2.3723636843e-08 4.3971630231e-09 1.5708130952e-09 -3.7174847969e-09 1.0140300702e-03 2.1273143953e-04 -5.0769250383e-05 -8.8737327652e-06 -8.2035293544e-07 -5.7644298846e-08 5.8054066436e-10 -2.4401077163e-08 9.0297561147e-04 1.6142586678e-04 -5.9754836971e-05 -1.0685864680e-05 -1.1392511289e-06 -1.2537238156e-07 -1.4826679729e-07 7.6272315248e-04 1.2390092197e-04 -5.5751907716e-05 -1.0504676225e-05 -1.3896557435e-06 -5.4544953852e-07 6.2260198248e-04 9.5085599406e-05 -4.3387613272e-05 -8.7939769541e-06 -1.1302255403e-06 4.6825180822e-04 7.1028541512e-05 -2.4073646649e-05 2.7340725584e-07 3.1966074783e-04 5.4814347318e-05 1.2834030662e-05 1.7679317123e-04 5.0471605607e-05 5.9096608744e-05
  18 1.0665652920e-03 5.2512206976e-04 9.9352730529e-05 6.5971642467e-06 -1.7410629016e-06 -6.1774396815e-07 -1.0093827088e-07 -9.9542158206e-09 -5.7154762559e-10 -2.2697306127e-09 1.2553291088e-03 3.3756207036e-04 -2.5430978302e-05 -5.8655316193e-06 -4.0430023094e-07 -1.4558869956e-08 3.7421799147e-09 1.4790829085e-09 -3.0380982057e-09 1.1275928401e-03 2.4636535556e-04 -5.0115971207e-05 -8.4901726482e-06 -6.9896244778e-07 -3.9603347924e-08 2.5220964421e-09 -1.7767922407e-08 1.0029234728e-03 1.8754325811e-04 -6.0379147078e-05 -1.0341941747e-05 -9.9723154038e-07 -9.7894622104e-08 -1.1577587175e-07 8.4701844385e-04 1.4399766771e-04 -5.6923917220e-05 -1.0288225044e-05 -1.2713015248e-06 -4.3092545490e-07 6.9166259775e-04 1.1044955550e-04 -4.4443704318e-05 -8.7050445631e-06 -7.9058963252e-07 5.2079648511e-04 8.2499437014e-05 -2.4268200334e-05 1.2564957558e-06 3.5623466249e-04 6.3428654457e-05 1.5730019054e-05 1.9785892339e-04 5.7671241121e-05 6.7014107040e-05
  19 1.1612868613e-03 5.8354560818e-04 1.1362268675e-04 8.8571539797e-06 -1.4786096809e-06 -5.8651672490e-07 -9.4534140184e-08 -9.0813165890e-09 -4.2038531700e-10 -1.7198877311e-09 1.3867611061e-03 3.8292273715e-04 -2.2779132447e-05 -5.5839350441e-06 -3.4957220317e-07 -7.6696299488e-09 2.7574072963e-09 1.4217653871e-09 -2.3629641695e-09 1.2459763644e-03 2.8245693072e-04 -4.9033763603e-05 -8.1063994949e-06 -5.9493307209e-07 -2.6475367729e-08 3.0881352286e-09 -1.1271152975e-08 1.1073016840e-03 2.1583617350e-04 -6.0555824561e-05 -9.9731493161e-06 -8.7070994216e-07 -7.7099786265e-08 -8.2999493150e-08 9.3515216791e-04 1.6589170621e-04 -5.7689806344e-05 -1.0034281539e-05 -1.1619102629e-06 -3.0954815765e-07 7.6395849183e-04 1.2723863137e-04 -4.5178868828e-05 -8.5755960919e-06 -4.1460731729e-07 5.7592121623e-04 9.5052907487e-05 -2.4220516196e-05 2.3610467866e-06 3.9473014310e-04 7.2828144613e-05 1.8929028422e-05 2.2016886629e-04 6.5441692048e-05 7.5513304527e-05
  20 1.2559309331e-03 6.4351168621e-04 1.2856835327e-04 1.1272799788e-05 -1.1936103242e-06 -5.5461617382e-07 -8.8730149849e-08 -8.2264037871e-09 -3.9174283596e-10 -1.1636859985e-09 1.5220189593e-03 4.3049204288e-04 -1.9807548996e-05 -5.3068559234e-06 -3.0444048710e-07 -3.3594809410e-09 2.4221966255e-09 1.0861278045e-09 -1.6913189479e-09 1.3688524516e-03 3.2089688258e-04 -4.7551030919e-05 -7.7276347120e-06 -5.0652266596e-07 -1.6434143947e-08 3.1666832536e-09 -4.7857354981e-09 1.2159167201e-03 2.4625982590e-04 -6.0311329205e-05 -9.5894802303e-06 -7.5867082004e-07 -6.0770883157e-08 -4.9555960564e-08 1.0270011169e-03 1.8957229672e-04 -5.8067764709e-05 -9.7501883090e-06 -1.0624380976e-06 -1.8121393263e-07 8.3941008225e-04 1.4546090086e-04 -4.5602587676e-05 -8.4128049361e-06 -3.7330271726e-09 6.3358375471e-04 1.0869786092e-04 -2.3934848645e-05 3.5836693636e-06 4.3513105968e-04 8.3020687193e-05 2.2428934192e-05 2.4372200914e-04 7.3786172950e-05 8.4598861282e-05
  21 1.3501618306e-03 7.0471892698e-04 1.4412573726e-04 1.3833172151e-05 -8.8774722493e-07 -5.2160611245e-07 -8.3683243654e-08 -7.4492753315e-09 -4.2735659828e-10 -5.9776455233e-10 1.6605280473e-03 4.8006613467e-04 -1.6547169375e-05 -5.0370036942e-06 -2.6689658829e-07 -1.1523251835e-09 2.4987944218e-09 6.4314423580e-10 -1.0137669767e-09 1.4958825924e-03 3.6156530908e-04 -4.5700629278e-05 -7.3578560527e-06 -4.3301249752e-07 -8.8640783671e-09 2.9472911614e-09 1.7352701429e-09 1.3285588256e-03 2.7875978355e-04 -5.9670906095e-05 -9.2012279315e-06 -6.6061546238e-07 -4.8097424024e-08 -1.5400079477e-08 1.1224354770e-03 2.1501996224e-04 -5.8075293466e-05 -9.4461755026e-06 -9.7238552704e-07 -4.6303421142e-08 9.1793441855e-04 1.6511447891e-04 -4.5725268013e-05 -8.2227513113e-06 4.4028678950e-07 6.9373693408e-04 1.2344130469e-04 -2.3417529545e-05 4.9209947327e-06 4.7741674148e-04 9.4011402478e-05 2.6227328957e-05 2.6851661408e-04 8.2706232733e-05 9.4273972624e-05
