# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6616573393e-05 5.6149905733e-06 -4.0036579169e-07 -3.5465723255e-07 5.2004321651e-07 1.0587190902e-06 1.3328413935e-06 1.4868690003e-06 1.5894103641e-06 1.6598007833e-06 2.3110475319e-05 2.0050479188e-06 -3.9504957438e-06 -1.2779750472e-06 -1.5293194481e-07 2.9499644085e-07 5.2094232069e-07 6.5378764967e-07 7.2605165187e-07 2.2863012688e-05 1.9748629424e-06 -3.8830837353e-06 -1.3120376824e-06 -2.4890445094e-07 1.8230307138e-07 3.9576191344e-07 4.9030626859e-07 2.0962808718e-05 2.0065854434e-06 -3.3372037686e-06 -1.0974729845e-06 -1.6494174833e-07 2.0719893130e-07 3.4386742863e-07 1.7771035828e-05 1.8606976875e-06 -2.5774473555e-06 -7.7534948693e-07 -2.3690564318e-08 2.0935585502e-07 1.4470687397e-05 1.6231616200e-06 -1.7667977735e-06 -4.2959581881e-07 7.4046934925e-08 1.0829394084e-05 1.3299873718e-06 -9.0184230026e-07 7.2377434568e-09 7.3758594300e-06 1.1425996169e-06 2.6696852461e-07 4.1056664842e-06 1.1937696632e-06 1.4509806803e-06
   3 3.5772144947e-05 1.2643945753e-05 4.0519873382e-07 2.5300532373e-07 1.8319290431e-06 2.8175350424e-06 3.3247267708e-06 3.6178476278e-06 3.8194588822e-06 3.9650271841e-06 4.5927661545e-05 4.4670028537e-06 -7.1314980911e-06 -1.9304353300e-06 1.9338994120e-07 1.0142331659e-06 1.4243510425e-06 1.6713049304e-06 1.8182919678e-06 4.5165078855e-05 4.0274621816e-06 -7.3381398409e-06 -2.2256852461e-06 -1.6742566960e-07 6.4659622093e-07 1.0487443924e-06 1.2356406103e-06 4.1441753819e-05 3.9819752194e-06 -6.4250943424e-06 -1.9362015606e-06 -1.0206739831e-07 6.1992132019e-07 8.8670548833e-07 3.5172592333e-05 3.6648160681e-06 -4.9998326947e-06 -1.3697022095e-06 1.2296984166e-07 5.8115855783e-07 2.8672847481e-05 3.2030107920e-06 -3.4211140916e-06 -7.2248825595e-07 2.8117945371e-07 2.1486483481e-05 2.6441288863e-06 -1.7142512539e-06 1.1843600502e-07 1.4657574794e-05 2.2965050133e-06 6.0453236867e-07 8.1852522437e-06 2.4256745763e-06 2.9434089337e-06
   4 6.3438254060e-05 2.3364039245e-05 2.5364755571e-06 1.8368685436e-06 4.1581059634e-06 5.6261019896e-06 6.3878855520e-06 6.8477925274e-06 7.1848177850e-06 7.4382941063e-06 7.6288756777e-05 8.5194907897e-06 -1.0405347617e-05 -2.1356806673e-06 1.1146711640e-06 2.3305482315e-06 2.9425223059e-06 3.3262714141e-06 3.5696383050e-06 7.4423619462e-05 7.0436415008e-06 -1.1333134157e-05 -2.9607823295e-06 2.9993431097e-07 1.5485992509e-06 2.1585750094e-06 2.4539344112e-06 6.8258419777e-05 6.7091896589e-06 -1.0135705173e-05 -2.6982968428e-06 2.5474963493e-07 1.3842368679e-06 1.8030003550e-06 5.7998107364e-05 6.1081167206e-06 -7.9535562720e-06 -1.9098988820e-06 5.1820282876e-07 1.2501004102e-06 4.7336101775e-05 5.3250228002e-06 -5.4386796826e-06 -9.3087453189e-07 7.1286434388e-07 3.5512183100e-05 4.4158607700e-06 -2.6592700423e-06 3.9829164281e-07 2.4267482576e-05 3.8720914238e-06 1.1496772497e-06 1.3601919610e-05 4.1195884570e-06 4.9813914745e-06
   5 1.0008615551e-04 3.8227593182e-05 6.2142789622e-06 4.4848715669e-06 7.5369601842e-06 9.5104304082e-06 1.0542135044e-05 1.1188425101e-05 1.1694256162e-05 1.2099895220e-05 1.1434439001e-04 1.4648875869e-05 -1.3325794323e-05 -1.6651631499e-06 2.7307396437e-06 4.3118166053e-06 5.1186863922e-06 5.6622228049e-06 6.0417196032e-06 1.1052215316e-04 1.1337623426e-05 -1.5474253339e-05 -3.2997029250e-06 1.2561503957e-06 2.9420725849e-06 3.7710448220e-06 4.1970334467e-06 1.0124356732e-04 1.0352703313e-05 -1.4197913176e-05 -3.2167665579e-06 1.0006349905e-06 2.5645979307e-06 3.1452184123e-06 8.6073528589e-05 9.2738351941e-06 -1.1243530826e-05 -2.2553089872e-06 1.2470723538e-06 2.2742953777e-06 7.0327493855e-05 8.0545477346e-06 -7.6722628711e-06 -9.5462941237e-07 1.4329698379e-06 5.2828927407e-05 6.6932842459e-06 -3.6436341564e-06 9.1112089606e-07 3.6158458992e-05 5.9019435931e-06 1.9554544751e-06 2.0342512399e-05 6.3049150773e-06 7.5875947990e-06
   6 1.4575335061e-04 5.7530742536e-05 1.1549221234e-05 8.1774794307e-06 1.1900610903e-05 1.4404553025e-05 1.5739370978e-05 1.6605083774e-05 1.7314182312e-05 1.7912801550e-05 1.6032346593e-04 2.3292572788e-05 -1.5614335385e-05 -4.5415520580e-07 5.0549764867e-06 6.9791504663e-06 7.9819907394e-06 8.7034771762e-06 9.2599837471e-06 1.5336110126e-04 1.7194791735e-05 -1.9445445129e-05 -3.0949400284e-06 2.7631703860e-06 4.8502593608e-06 5.8913509436e-06 6.4793837633e-06 1.4024348574e-04 1.5115617553e-05 -1.8335926506e-05 -3.3559541921e-06 2.1786965525e-06 4.1694035728e-06 4.9285321254e-06 1.1926918422e-04 1.3287437969e-05 -1.4682806345e-05 -2.3162724123e-06 2.3455475909e-06 3.6794042490e-06 9.7524293013e-05 1.1455885581e-05 -9.9946426521e-06 -7.2038948339e-07 2.4813404219e-06 7.3348901394e-05 9.5307498940e-06 -4.5758797945e-06 1.7064267644e-06 5.0290905619e-05 8.4284661018e-06 3.0669069873e-06 2.8395333917e-05 9.0050155588e-06 1.0777130294e-05
   7 2.0014903990e-04 8.1419305584e-05 1.8590282122e-05 1.2877992069e-05 1.7170363562e-05 2.0219829779e-05 2.1898222157e-05 2.3029596396e-05 2.3987523902e-05 2.4819328383e-05 2.1444031059e-04 3.4859665190e-05 -1.7064258071e-05 1.4961530925e-06 8.0414160039e-06 1.0303610555e-05 1.1535952207e-05 1.2475793956e-05 1.3248382679e-05 2.0292398010e-04 2.4905202950e-05 -2.3019288201e-05 -2.3001718509e-06 4.8206463614e-06 7.2816454278e-06 8.5380523534e-06 9.3143825861e-06 1.8511741929e-04 2.1179656056e-05 -2.2329632719e-05 -3.0241234355e-06 3.8227145494e-06 6.2079292412e-06 7.1567250214e-06 1.5745681748e-04 1.8291094711e-05 -1.8078675911e-05 -2.0094347502e-06 3.8285843245e-06 5.4708465814e-06 1.2884089040e-04 1.5632901453e-05 -1.2280172423e-05 -1.8385142957e-07 3.8762545735e-06 9.7004438976e-05 1.2984542893e-05 -5.3805525191e-06 2.8197794304e-06 6.6623796987e-05 1.1495212978e-05 4.5274724352e-06 3.7759475257e-05 1.2249468927e-05 1.4568025333e-05
   8 2.6274427857e-04 1.0991351903e-04 2.7320468792e-05 1.8525626001e-05 2.3267077587e-05 2.6870176522e-05 2.8930754887e-05 3.0375277148e-05 3.1631163414e-05 3.2739923664e-05 2.7680703640e-04 4.9656046932e-05 -1.7539031193e-05 4.1703607866e-06 1.1652135777e-05 1.4254111068e-05 1.5762086118e-05 1.6979256044e-05 1.8018450191e-05 2.5922962815e-04 3.4767189900e-05 -2.6001271270e-05 -9.0770694241e-07 7.3874805835e-06 1.0208505368e-05 1.1712163258e-05 1.2716789884e-05 2.3578724165e-04 2.8740976495e-05 -2.6013303711e-05 -2.1978347883e-06 5.9200875872e-06 8.6832894507e-06 9.8386530476e-06 2.0051682956e-04 2.4406669895e-05 -2.1290116564e-05 -1.2864391451e-06 5.7114580371e-06 7.6536887751e-06 1.6417780990e-04 2.0685491149e-05 -1.4403993561e-05 6.9624606675e-07 5.6268332085e-06 1.2375059199e-04 1.7134144149e-05 -5.9868576002e-06 4.2719591696e-06 8.5129977176e-05 1.5144656044e-05 6.3680566719e-06 4.8429167000e-05 1.6064311988e-05 1.8979185167e-05
   9 3.3284793725e-04 1.4294749395e-04 3.7681578407e-05 2.5036884259e-05 3.0102165092e-05 3.4267945942e-05 3.6747900564e-05 3.8550827446e-05 4.0151013939e-05 4.1579520824e-05 3.4743989547e-04 6.7872418169e-05 -1.6985015625e-05 7.5312416478e-06 1.5855708321e-05 1.8813603976e-05 2.0648070831e-05 2.2202301534e-05 2.3564021443e-05 3.2226907407e-04 4.7033288697e-05 -2.8245534374e-05 1.0813773885e-06 1.0434130703e-05 1.3603488804e-05 1.5399037628e-05 1.6687854892e-05 2.9220090974e-04 3.8010837875e-05 -2.9232892550e-05 -8.7300774409e-07 8.4369041986e-06 1.1572081765e-05 1.2975455403e-05 2.4837754915e-04 3.1771566028e-05 -2.4204342141e-05 -1.4540325035e-07 7.9792903591e-06 1.0230208132e-05 2.0344958291e-04 2.6695355834e-05 -1.6284673655e-05 1.9410731024e-06 7.7412050301e-06 1.5352433613e-04 2.2050179976e-05 -6.3276399209e-06 6.0820285489e-06 1.0579518248e-04 1.9428659718e-05 8.6163759259e-06 6.0407961843e-05 2.0471122912e-05 2.4025598274e-05
  10 4.0966450032e-04 1.8039054936e-04 4.9597065262e-05 3.2320481199e-05 3.7580782494e-05 4.2321424814e-05 4.5257909089e-05 4.7461625900e-05 4.9449435321e-05 5.1236576594e-05 4.2627097334e-04 8.9617157778e-05 -1.5407383821e-05 1.1522513337e-05 2.0618552160e-05 2.3963893419e-05 2.6182014922e-05 2.8131893277e-05 2.9869457203e-05 3.9199686470e-04 6.1892340640e-05 -2.9668234262e-05 3.6423199275e-06 1.3936156141e-05 1.7454786849e-05 1.9589721682e-05 2.1220853364e-05 3.5429551039e-04 4.9172125871e-05 -3.1866915947e-05 9.5259369536e-07 1.1349199072e-05 1.4854375111e-05 1.6557465316e-05 3.0098235074e-04 4.0536737467e-05 -2.6714187371e-05 1.4129473410e-06 1.0603464401e-05 1.3189686063e-05 2.4660273746e-04 3.3763157306e-05 -1.7856645672e-05 3.5403461719e-06 1.0214970713e-05 1.8627591657e-04 2.7785353842e-05 -6.3633675770e-06 8.2597877125e-06 1.2859158600e-04 2.4391695916e-05 1.1297105720e-05 7.3703665030e-05 2.5493953842e-05 2.9721568067e-05
  11 4.9234026080e-04 2.2205784047e-04 6.2981593477e-05 4.0286815473e-05 4.5609492444e-05 5.0937863950e-05 5.4368218214e-05 5.7011764755e-05 5.9426785914e-05 6.1607986042e-05 5.1314580693e-04 1.1493681949e-04 -1.2838973907e-05 1.6080610304e-05 2.5905331297e-05 2.9683656622e-05 3.2344177959e-05 3.4748560663e-05 3.6912325773e-05 4.6834344082e-04 7.9476792541e-05 -3.0232928954e-05 6.7329281499e-06 1.7864508659e-05 2.1751569723e-05 2.4279075179e-05 2.6308864421e-05 4.2199596420e-04 6.2370162122e-05 -3.3839752207e-05 3.2620732822e-06 1.4638789570e-05 1.8520319504e-05 2.0576379995e-05 3.5826510184e-04 5.0831615422e-05 -2.8732021450e-05 3.3855518452e-06 1.3568036412e-05 1.6518878475e-05 2.9359409315e-04 4.1993054404e-05 -1.9051490382e-05 5.4859245002e-06 1.3035001940e-05 2.2198187149e-04 3.4408522023e-05 -6.0683520482e-06 1.0802088275e-05 1.5349638932e-04 3.0064561373e-05 1.4422572977e-05 8.8316262108e-05 3.1151467055e-05 3.6081157222e-05
  12 5.8000130398e-04 2.6771919169e-04 7.7744587558e-05 4.8850488175e-05 5.4100836279e-05 6.0027540784e-05 6.3987712039e-05 6.7107198661e-05 6.9984391475e-05 7.2591873352e-05 6.0782365610e-04 1.4382254859e-04 -9.3257155006e-06 2.1146916469e-05 3.1678643116e-05 3.5948201058e-05 3.9109462216e-05 4.2023856465e-05 4.4662672111e-05 5.5121444121e-04 9.9879309816e-05 -2.9937881886e-05 1.0305431545e-05 2.2191447133e-05 2.6479507936e-05 2.9459082922e-05 3.1942543597e-05 4.9521381465e-04 7.7720035522e-05 -3.5109010956e-05 6.0224121065e-06 1.8283581377e-05 2.2561222356e-05 2.5026454307e-05 4.2015443563e-04 6.2759626161e-05 -3.0202763125e-05 5.7590955570e-06 1.6858972261e-05 2.0210124588e-05 3.4437096755e-04 5.1476033082e-05 -1.9818471194e-05 7.7744344070e-06 1.6191836390e-05 2.6061803153e-04 4.1991841226e-05 -5.4093462587e-06 1.3704176183e-05 1.8050902214e-04 3.6483129096e-05 1.7999003660e-05 1.0424551686e-04 3.7454708733e-05 4.3113213254e-05
