# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
  12 5.3758059970e-04 2.2942685121e-04 3.2030015551e-05 -3.1752733064e-06 -2.8128870575e-06 -8.0648771259e-07 -1.6362439264e-07 -2.6528151773e-08 -3.9588422198e-09 -6.2914220761e-09 5.9103893404e-04 1.2493983865e-04 -3.3243732544e-05 -7.5796268893e-06 -1.0496237971e-06 -1.5065731039e-07 -1.7550716631e-08 -6.7166433332e-10 -9.2401771502e-09 5.3916917709e-04 8.5783539208e-05 -4.7132775686e-05 -1.0391550062e-05 -1.6994595901e-06 -2.8428586976e-07 -4.7563469702e-08 -6.7695080569e-08 4.8467231835e-04 6.5156213247e-05 -4.9895469634e-05 -1.1549261710e-05 -2.0366432418e-06 -3.8434837585e-07 -3.1464561839e-07 4.0995216500e-04 5.0665446421e-05 -4.4146919989e-05 -1.0597833476e-05 -2.0269416913e-06 -9.9423484523e-07 3.3397415613e-04 3.9354754715e-05 -3.3672350935e-05 -8.3597719555e-06 -2.2025910617e-06 2.4964953091e-04 2.9502965602e-05 -1.9694636600e-05 -2.7154032690e-06 1.6871231297e-04 2.3297121060e-05 2.9327283214e-06 9.1312152717e-05 2.3098405264e-05 2.8327618308e-05
  13 6.2432954968e-04 2.7343547577e-04 4.1275827532e-05 -2.0107276044e-06 -2.7087691368e-06 -7.7690636409e-07 -1.4821459468e-07 -2.2027820560e-08 -2.4273537804e-09 -5.3743517312e-09 6.9075302557e-04 1.5413371212e-04 -3.3185701010e-05 -7.3512766347e-06 -8.9811786400e-07 -1.0709912770e-07 -8.4612587583e-09 1.5630084499e-09 -7.4888506749e-09 6.2669218629e-04 1.0670948621e-04 -4.9112300930e-05 -1.0232487573e-05 -1.4930260928e-06 -2.1507869196e-07 -2.9922135534e-08 -5.6511071549e-08 5.6179727338e-04 8.0691302275e-05 -5.3074056690e-05 -1.1592492215e-05 -1.8482925058e-06 -3.1482974325e-07 -2.8019496058e-07 4.7488581720e-04 6.2362468812e-05 -4.7471839772e-05 -1.0800411810e-05 -1.9116479118e-06 -9.2502458045e-07 3.8693964416e-04 4.8211919070e-05 -3.6369236533e-05 -8.6262142851e-06 -2.0817324010e-06 2.8952249095e-04 3.6082364691e-05 -2.1102649856e-05 -2.3732203660e-06 1.9599379681e-04 2.8344380309e-05 4.3767191023e-06 1.0649550744e-04 2.7660820428e-05 3.3563598887e-05
  14 7.1451444559e-04 3.2082444522e-04 5.1546860399e-05 -6.3329680416e-07 -2.5714698794e-06 -7.4814617435e-07 -1.3492014927e-07 -1.8424776481e-08 -1.6301218657e-09 -4.6312900727e-09 7.9752910167e-04 1.8656621999e-04 -3.2593142180e-05 -7.0875305316e-06 -7.6715122982e-07 -7.3413923324e-08 -3.0823744137e-09 2.4514628561e-09 -6.2455522238e-09 7.2040927241e-04 1.3039776570e-04 -5.0504695173e-05 -9.9843936285e-06 -1.2978649088e-06 -1.5982342059e-07 -1.7059004268e-08 -4.7067419266e-08 6.4419878005e-04 9.8413309615e-05 -5.5720932517e-05 -1.1512138910e-05 -1.6569675326e-06 -2.5376719748e-07 -2.4644835584e-07 5.4422506324e-04 7.5737493689e-05 -5.0374160246e-05 -1.0880209925e-05 -1.7836161802e-06 -8.4363056268e-07 4.4351951659e-04 5.8345352798e-05 -3.8752586644e-05 -8.7983610732e-06 -1.9090133853e-06 3.3219518531e-04 4.3611314484e-05 -2.2278636639e-05 -1.8946894276e-06 2.2528334287e-04 3.4087554688e-05 6.1102685990e-06 1.2290763752e-04 3.2746259071e-05 3.9333352647e-05
  15 8.0739955304e-04 3.7132513484e-04 6.2799833301e-05 9.4827025978e-07 -2.4041027559e-06 -7.1885825354e-07 -1.2420407872e-07 -1.5243037809e-08 -1.3667148111e-09 -3.9758219079e-09 9.1094376623e-04 2.2213177095e-04 -3.1505988896e-05 -6.8026287312e-06 -6.5470701720e-07 -5.0017221329e-08 1.2941675961e-09 1.9812873316e-09 -5.2611117338e-09 8.2013662061e-04 1.5685043915e-04 -5.1331563310e-05 -9.6763620941e-06 -1.1183677750e-06 -1.1646852127e-07 -8.6268421598e-09 -3.8746733622e-08 7.3177077164e-04 1.1836987980e-04 -5.7837533201e-05 -1.1333198026e-05 -1.4726946482e-06 -2.0191680369e-07 -2.1323543580e-07 6.1789660179e-04 9.0855032165e-05 -5.2843475192e-05 -1.0858341037e-05 -1.6506109258e-06 -7.5201688454e-07 5.0366242587e-04 6.9811716651e-05 -4.0809689125e-05 -8.8866077668e-06 -1.6882340084e-06 3.7764041350e-04 5.2137326512e-05 -2.3212273896e-05 -1.2801763677e-06 2.5657769554e-04 4.0557183103e-05 8.1442259796e-06 1.4056518084e-04 3.8375281559e-05 4.5654883912e-05
  16 9.0230331686e-04 4.2464942920e-04 7.4984365856e-05 2.7266947156e-06 -2.2102135297e-06 -6.8779359040e-07 -1.1579319901e-07 -1.2690624227e-08 -1.1594073699e-09 -3.3722666464e-09 1.0305192836e-03 2.6069656041e-04 -2.9960738358e-05 -6.5095772118e-06 -5.5723041233e-07 -3.5012037582e-08 4.3634504626e-09 1.2974373357e-09 -4.4287573400e-09 9.2565810752e-04 1.8603791119e-04 -5.1620287871e-05 -9.3282805886e-06 -9.5925545632e-07 -8.2012796897e-08 -3.7753234148e-09 -3.1189020432e-08 8.2438892092e-04 1.4059061115e-04 -5.9437235893e-05 -1.1078395378e-05 -1.2997243136e-06 -1.5951656085e-07 -1.8026534963e-07 6.9581614164e-04 1.0776224421e-04 -5.4874835274e-05 -1.0754956704e-05 -1.5191664974e-06 -6.5124533027e-07 5.6731726527e-04 8.2656770816e-05 -4.2533833348e-05 -8.9038065642e-06 -1.4227963535e-06 4.2583083572e-04 6.1696262004e-05 -2.3896042532e-05 -5.3253922297e-07 2.8987299310e-04 4.7778995098e-05 1.0483767869e-05 1.5947739347e-04 4.4563109542e-05 5.2543645832e-05
  17 9.9860811930e-04 4.8049589453e-04 8.8044475618e-05 4.6943879893e-06 -1.9917172173e-06 -6.5526642380e-07 -1.0876172870e-07 -1.0921259302e-08 -8.3335339361e-10 -2.8042599672e-09 1.1557375338e-03 3.0209970873e-04 -2.7989453040e-05 -6.2175761585e-06 -4.7373367212e-07 -2.4307687041e-08 4.9636094535e-09 1.2737203080e-09 -3.6986653131e-09 1.0367266831e-03 2.1790767815e-04 -5.1405902625e-05 -8.9534136061e-06 -8.2131418820e-07 -5.6135386787e-08 -4.6309204509e-10 -2.4171732386e-08 9.2190491072e-04 1.6508618278e-04 -6.0536743495e-05 -1.0770028847e-05 -1.1398083393e-06 -1.2574807751e-07 -1.4743018479e-07 7.7789312943e-04 1.2648831448e-04 -5.6471705436e-05 -1.0585929797e-05 -1.3932001461e-06 -5.4220734899e-07 6.3442612964e-04 9.6918955723e-05 -4.3923960144e-05 -8.8623049747e-06 -1.1153169430e-06 4.7673593036e-04 7.2319302116e-05 -2.4329544328e-05 3.4545082653e-07 3.2515860305e-04 5.5775792218e-05 1.3131288285e-05 1.7965221759e-04 5.1319949808e-05 6.0011199931e-05
  18 1.0957694902e-03 5.3855528079e-04 1.0192118613e-04 6.8423877148e-06 -1.7483342246e-06 -6.2274235134e-07 -1.0209803214e-07 -9.7369167894e-09 -5.8219057963e-10 -2.2518230263e-09 1.2860500029e-03 3.4615930685e-04 -2.5623108667e-05 -5.9294553184e-06 -4.0432479321e-07 -1.5680115495e-08 4.2735390862e-09 1.4194571431e-09 -3.0207704666e-09 1.1530613177e-03 2.5238787900e-04 -5.0722663248e-05 -8.5664144603e-06 -6.9972476883e-07 -3.8764966652e-08 2.2513900767e-09 -1.7464702587e-08 1.0241539888e-03 1.9184030820e-04 -6.1153669111e-05 -1.0424271656e-05 -9.9616898252e-07 -9.8068144962e-08 -1.1447259164e-07 8.6402931697e-04 1.4705107812e-04 -5.7646341131e-05 -1.0364848125e-05 -1.2746316340e-06 -4.2563431465e-07 7.0492209987e-04 1.1262437681e-04 -4.4982067796e-05 -8.7714181989e-06 -7.6843993066e-07 5.3032366557e-04 8.4031121954e-05 -2.4514935723e-05 1.3507745574e-06 3.6242387804e-04 6.4562033927e-05 1.6088200450e-05 2.0109645285e-04 5.8653475891e-05 6.8065713737e-05
  19 1.1933042064e-03 5.9851303087e-04 1.1655198378e-04 9.1591743014e-06 -1.4808529543e-06 -5.9080318343e-07 -9.5634494691e-08 -8.9465180299e-09 -4.5228766755e-10 -1.7016437308e-09 1.4208909157e-03 3.9268388545e-04 -2.2898982313e-05 -5.6468148748e-06 -3.4885716762e-07 -8.6842451637e-09 3.1276534853e-09 1.4062349744e-09 -2.3601460819e-09 1.2743537759e-03 2.8938840593e-04 -4.9602769453e-05 -8.1797377590e-06 -5.9450540957e-07 -2.7227065440e-08 3.8889997917e-09 -1.0920124012e-08 1.1309582301e-03 2.2082459840e-04 -6.1313839466e-05 -1.0053900910e-05 -8.6981512463e-07 -7.6157444333e-08 -8.1225885869e-08 9.5411076375e-04 1.6945689082e-04 -5.8410412011e-05 -1.0106031810e-05 -1.1650087283e-06 -3.0208690277e-07 7.7873640092e-04 1.2978961415e-04 -4.5714397569e-05 -8.6395166495e-06 -3.8456014887e-07 5.8655605260e-04 9.6850863670e-05 -2.4454497186e-05 2.4798683915e-06 4.0165644527e-04 7.4150479290e-05 1.9354239519e-05 2.2381272270e-04 6.6569850336e-05 7.6714032139e-05
  20 1.2908231410e-03 6.6005830059e-04 1.3187574419e-04 1.1634711488e-05 -1.1893247220e-06 -5.5893177854e-07 -8.9421867341e-08 -8.3216132325e-09 -4.0455483904e-10 -1.1365179110e-09 1.5596722806e-03 4.4147240649e-04 -1.9849717220e-05 -5.3662993047e-06 -3.0502597865e-07 -3.1408416796e-09 2.1391256457e-09 1.0996202921e-09 -1.6776242670e-09 1.4002649393e-03 3.2879779752e-04 -4.8075012605e-05 -7.7985650593e-06 -5.0536045951e-07 -1.7442919197e-08 3.8395077839e-09 -4.3333192092e-09 1.2421193645e-03 2.5199324945e-04 -6.1046802140e-05 -9.6667947842e-06 -7.5819114606e-07 -5.9776349937e-08 -4.7241930496e-08 1.0480087667e-03 1.9369594064e-04 -5.8777970493e-05 -9.8208497881e-06 -1.0640586327e-06 -1.7137890613e-07 8.5579361466e-04 1.4841992105e-04 -4.6131368790e-05 -8.4733063745e-06 3.4879899675e-08 6.4538890325e-04 1.1078961028e-04 -2.4152524270e-05 3.7292059590e-06 4.4283982987e-04 8.4549795140e-05 2.2927277466e-05 2.4779969537e-04 7.5072450045e-05 8.5960817855e-05
  21 1.3879897093e-03 7.2288298573e-04 1.4782738097e-04 1.4257714340e-05 -8.7578801865e-07 -5.2620241863e-07 -8.3931269427e-08 -7.7296835490e-09 -3.9632682047e-10 -5.5525184251e-10 1.7018053562e-03 4.9231767695e-04 -1.6507713425e-05 -5.0912221833e-06 -2.6956346610e-07 3.5404309279e-10 1.6190740416e-09 7.1277948994e-10 -9.7231157538e-10 1.5304485163e-03 3.7049076729e-04 -4.6171741067e-05 -7.4268348194e-06 -4.3172357317e-07 -9.2046452928e-09 2.8909534969e-09 2.3370091776e-09 1.3574231142e-03 2.8529029761e-04 -6.0377885510e-05 -9.2744345767e-06 -6.6016036380e-07 -4.7864434231e-08 -1.2441478271e-08 1.1455912281e-03 2.1974690936e-04 -5.8767527623e-05 -9.5170216083e-06 -9.7272828282e-07 -3.3826752907e-08 9.3600819646e-04 1.6851612643e-04 -4.6243062829e-05 -8.2801226494e-06 4.8820804967e-07 7.0677619663e-04 1.2585230302e-04 -2.3614942456e-05 5.0955127531e-06 4.8595390532e-04 9.5765429168e-05 2.6804967440e-05 2.7305632510e-04 8.4162909384e-05 9.5809428167e-05
