# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6749820027e-05 5.6599649214e-06 -4.0337072692e-07 -3.5791726913e-07 5.2337298205e-07 1.0662200281e-06 1.3425046551e-06 1.4977342963e-06 1.6010204743e-06 1.6719097312e-06 2.3289461752e-05 2.0224352986e-06 -3.9805171615e-06 -1.2882461430e-06 -1.5450048907e-07 2.9688110453e-07 5.2455659123e-07 6.5845311723e-07 7.3128813209e-07 2.3037519857e-05 1.9917159303e-06 -3.9123642247e-06 -1.3225745216e-06 -2.5128092000e-07 1.8326964309e-07 3.9837039865e-07 4.9371999374e-07 2.1121537077e-05 2.0231303087e-06 -3.3623425918e-06 -1.1063550076e-06 -1.6671361677e-07 2.0837395310e-07 3.4611195333e-07 1.7904811107e-05 1.8756669492e-06 -2.5969103813e-06 -7.8169808768e-07 -2.4274286963e-08 2.1055096048e-07 1.4579084983e-05 1.6359686439e-06 -1.7801335852e-06 -4.3325701826e-07 7.4216196511e-08 1.0910344109e-05 1.3402838162e-06 -9.0882458843e-07 6.9441985912e-09 7.4307678449e-06 1.1511532885e-06 2.6870422797e-07 4.1360799372e-06 1.2024636991e-06 1.4615244257e-06
   3 3.6058152602e-05 1.2745116918e-05 4.0876041863e-07 2.5393739920e-07 1.8443825710e-06 2.8374118662e-06 3.3485371826e-06 3.6440086722e-06 3.8471690248e-06 3.9937431879e-06 4.6284253405e-05 4.5057324521e-06 -7.1853264475e-06 -1.9460709165e-06 1.9398581856e-07 1.0212513762e-06 1.4345257262e-06 1.6834249482e-06 1.8314693916e-06 4.5510037303e-05 4.0618680122e-06 -7.3933111205e-06 -2.2434583328e-06 -1.6949115915e-07 6.5082135136e-07 1.0560185011e-06 1.2443102627e-06 4.1755528456e-05 4.0150633315e-06 -6.4732447710e-06 -1.9517649879e-06 -1.0364326296e-07 6.2376390319e-07 8.9263580133e-07 3.5437379101e-05 3.6944634703e-06 -5.0373298125e-06 -1.3810434968e-06 1.2293259784e-07 5.8471900498e-07 2.8887746692e-05 3.2282319815e-06 -3.4471416799e-06 -7.2883455503e-07 2.8247994225e-07 2.1646759740e-05 2.6644624997e-06 -1.7275756741e-06 1.1857173163e-07 1.4766582310e-05 2.3136461295e-06 6.0845319932e-07 8.2457744534e-06 2.4432628696e-06 2.9647222912e-06
   4 6.3942869794e-05 2.3549885088e-05 2.5562967677e-06 1.8491890282e-06 4.1871798352e-06 5.6659158568e-06 6.4333127933e-06 6.8967419795e-06 7.2364138550e-06 7.4917435219e-06 7.6881242429e-05 8.5930345736e-06 -1.0483180175e-05 -2.1531470737e-06 1.1218692901e-06 2.3468706517e-06 2.9634859032e-06 3.3502947957e-06 3.5955834472e-06 7.4992192962e-05 7.1040260016e-06 -1.1417870782e-05 -2.9847472908e-06 3.0087880622e-07 1.5591016182e-06 2.1737528405e-06 2.4714142506e-06 6.8775274777e-05 6.7648132883e-06 -1.0211369241e-05 -2.7201285856e-06 2.5536614872e-07 1.3936317471e-06 1.8154246181e-06 5.8434666378e-05 6.1575096821e-06 -8.0131103282e-06 -1.9255877101e-06 5.2081341456e-07 1.2581848863e-06 4.7690658399e-05 5.3672213279e-06 -5.4796460387e-06 -9.3934299128e-07 7.1685278250e-07 3.5777336369e-05 4.4497898424e-06 -2.6800314540e-06 4.0000231174e-07 2.4447732821e-05 3.9008697742e-06 1.1572326385e-06 1.3702416128e-05 4.1494033875e-06 5.0173807639e-06
   5 1.0087794785e-04 3.8530368000e-05 6.2615341974e-06 4.5156259254e-06 7.5900116124e-06 9.5778501651e-06 1.0616972804e-05 1.1267879470e-05 1.1777582761e-05 1.2186160809e-05 1.1523178416e-04 1.4773122956e-05 -1.3424560328e-05 -1.6793822869e-06 2.7496929068e-06 4.3427207434e-06 5.1552344264e-06 5.7029050924e-06 6.0853673959e-06 1.1136677636e-04 1.1434111383e-05 -1.5589056880e-05 -3.3263834252e-06 1.2636754088e-06 2.9624283212e-06 3.7975082579e-06 4.2268722284e-06 1.0201035507e-04 1.0438829936e-05 -1.4303578518e-05 -3.2429842576e-06 1.0061897324e-06 2.5819679787e-06 3.1671371893e-06 8.6721195771e-05 9.3489569588e-06 -1.1327414723e-05 -2.2744658843e-06 1.2545595568e-06 2.2895899399e-06 7.0854097065e-05 8.1179939252e-06 -7.7301091086e-06 -9.6363609545e-07 1.4418417777e-06 5.3222970833e-05 6.7449965080e-06 -3.6718924200e-06 9.1613339493e-07 3.6427109003e-05 5.9458684314e-06 1.9685126353e-06 2.0492632537e-05 6.3505252406e-06 7.6423766711e-06
   6 1.4690014691e-04 5.7984695525e-05 1.1636791051e-05 8.2336485578e-06 1.1984049676e-05 1.4506380190e-05 1.5850842758e-05 1.6722617629e-05 1.7436789311e-05 1.8039795627e-05 1.6156703731e-04 2.3487363873e-05 -1.5730087830e-05 -4.5971117093e-07 5.0907180020e-06 7.0293209553e-06 8.0394023967e-06 8.7658834742e-06 9.3266718407e-06 1.5453192544e-04 1.7340257618e-05 -1.9589198950e-05 -3.1204975018e-06 2.7818360563e-06 4.8843140839e-06 5.9330141013e-06 6.5253664069e-06 1.4130481815e-04 1.5240933541e-05 -1.8471344468e-05 -3.3837876995e-06 2.1925520215e-06 4.1981128092e-06 4.9627645191e-06 1.2016684277e-04 1.3394957887e-05 -1.4791743574e-05 -2.3361926309e-06 2.3602509243e-06 3.7043393416e-06 9.8254484937e-05 1.1546541757e-05 -1.0069880750e-05 -7.2869154823e-07 2.4973304538e-06 7.3895754221e-05 9.6038553845e-06 -4.6114638586e-06 1.7168116837e-06 5.0664297327e-05 8.4912871306e-06 3.0877909815e-06 2.8604895096e-05 9.0701670478e-06 1.0854924256e-05
   7 2.0171581181e-04 8.2058785211e-05 1.8731495469e-05 1.2967195800e-05 1.7290061705e-05 2.0362222701e-05 2.2052655035e-05 2.3192219216e-05 2.4156605701e-05 2.4994540281e-05 2.1610236664e-04 3.5148387701e-05 -1.7189969389e-05 1.5034750626e-06 8.0985596264e-06 1.0377723573e-05 1.1618755273e-05 1.2565243669e-05 1.3343537898e-05 2.0447235043e-04 2.5113207856e-05 -2.3188267299e-05 -2.3205070650e-06 4.8537990969e-06 7.3335362593e-06 8.5986608704e-06 9.3807100152e-06 1.8651808540e-04 2.1354038257e-05 -2.2494156606e-05 -3.0496600986e-06 3.8481150114e-06 6.2512006302e-06 7.2067416633e-06 1.5864088796e-04 1.8439178318e-05 -1.8212396649e-05 -2.0277045757e-06 3.8539776387e-06 5.5081680644e-06 1.2980510523e-04 1.5756440926e-05 -1.2371743161e-05 -1.8869556582e-07 3.9016872951e-06 9.7727886881e-05 1.3084664469e-05 -5.4226819873e-06 2.8375853961e-06 6.7118044704e-05 1.1580686931e-05 4.5586107771e-06 3.8037872113e-05 1.2338175081e-05 1.4673194746e-05
   8 2.6479194929e-04 1.1077263474e-04 2.7527568077e-05 1.8655546221e-05 2.3428724643e-05 2.7058829528e-05 2.9134067406e-05 3.0588982421e-05 3.1853686557e-05 3.2970272622e-05 2.7894928826e-04 5.0063438636e-05 -1.7666457765e-05 4.1966601326e-06 1.1733848594e-05 1.4356374085e-05 1.5875208598e-05 1.7100607380e-05 1.8147444682e-05 2.6120745398e-04 3.5055178592e-05 -2.6191862097e-05 -9.1808766277e-07 7.4388071235e-06 1.0281005963e-05 1.1795767448e-05 1.2807379873e-05 2.3756993022e-04 2.8976792664e-05 -2.6204126951e-05 -2.2182775931e-06 5.9606869735e-06 8.7441653519e-06 9.9078836851e-06 2.0202377670e-04 2.4602943336e-05 -2.1446692031e-05 -1.3001044214e-06 5.7498066128e-06 7.7064909887e-06 1.6540622950e-04 2.0848684383e-05 -1.4511449474e-05 6.9758293025e-07 5.6645865164e-06 1.2467265205e-04 1.7266365272e-05 -6.0331719426e-06 4.2998367555e-06 8.5761973190e-05 1.5257552579e-05 6.4121698827e-06 4.8786110342e-05 1.6180666071e-05 1.9116217743e-05
   9 3.3543258842e-04 1.4406011403e-04 3.7965835287e-05 2.5213986780e-05 3.0311563896e-05 3.4507728644e-05 3.7005865405e-05 3.8821096625e-05 4.0433135572e-05 4.1871352587e-05 3.5012280120e-04 6.8424351101e-05 -1.7106934671e-05 7.5822203667e-06 1.5967173817e-05 1.8947003977e-05 2.0796030717e-05 2.2360687081e-05 2.3732197298e-05 3.2472558483e-04 4.7421327749e-05 -2.8451134720e-05 1.0841936788e-06 1.0507139507e-05 1.3700030889e-05 1.5508810604e-05 1.6806645256e-05 2.9440915426e-04 3.8320526956e-05 -2.9445860921e-05 -8.8414138639e-07 8.4948424838e-06 1.1653833620e-05 1.3066975912e-05 2.5024375361e-04 3.2026429888e-05 -2.4382229891e-05 -1.5110941591e-07 8.0335882094e-06 1.0301167674e-05 2.0497027746e-04 2.6905718583e-05 -1.6405575112e-05 1.9503561278e-06 7.7938279417e-06 1.5466801170e-04 2.2219634202e-05 -6.3767298237e-06 6.1228051402e-06 1.0657987451e-04 1.9574035928e-05 8.6767925774e-06 6.0853537232e-05 2.0619667607e-05 2.4199149108e-05
  10 4.1283688689e-04 1.8178951513e-04 4.9969830746e-05 3.2549499990e-05 3.7843545571e-05 4.2616763381e-05 4.5575369213e-05 4.7794154997e-05 4.9796138096e-05 5.1595679125e-05 4.2955511562e-04 9.0338745794e-05 -1.5515640184e-05 1.1601632269e-05 2.0764361265e-05 2.4133439380e-05 2.6368130149e-05 2.8332362017e-05 3.0081967311e-05 3.9498235219e-04 6.2397841245e-05 -2.9880682086e-05 3.6634863545e-06 1.4032996948e-05 1.7578599644e-05 1.9729154813e-05 2.1371781927e-05 3.5697357072e-04 4.9570985058e-05 -3.2098410198e-05 9.5457356933e-07 1.1427730780e-05 1.4959049099e-05 1.6674460274e-05 3.0324233560e-04 4.0861295454e-05 -2.6909090881e-05 1.4175887807e-06 1.0676472933e-05 1.3281587614e-05 2.4844554523e-04 3.4027989187e-05 -1.7988757040e-05 3.5608443256e-06 1.0284739855e-05 1.8766285827e-04 2.7999286212e-05 -6.4132968714e-06 8.3157950171e-06 1.2954463398e-04 2.4573757309e-05 1.1376889198e-05 7.4247181866e-05 2.5679373080e-05 2.9936567688e-05
  11 4.9614567201e-04 2.2377401016e-04 6.3454510654e-05 4.0571879963e-05 4.5929775144e-05 5.1293603641e-05 5.4748954063e-05 5.7411630368e-05 5.9842767764e-05 6.2039585160e-05 5.1709148435e-04 1.1585355543e-04 -1.2927244311e-05 1.6192949058e-05 2.6087571737e-05 2.9893942460e-05 3.2573355792e-05 3.4994939566e-05 3.7174171426e-05 4.7190631304e-04 8.0120874114e-05 -3.0448341195e-05 6.7779593683e-06 1.7989377174e-05 2.1904605002e-05 2.4451918760e-05 2.6495724972e-05 4.2518234655e-04 6.2875252243e-05 -3.4083353694e-05 3.2795900181e-06 1.4740717843e-05 1.8650638571e-05 2.0721808005e-05 3.6095483479e-04 5.1236581515e-05 -2.8940021941e-05 3.4044382632e-06 1.3661492268e-05 1.6634548824e-05 2.9578749608e-04 4.2322441885e-05 -1.9192198975e-05 5.5199077299e-06 1.3124662001e-05 2.2363351068e-04 3.4672857094e-05 -6.1157442418e-06 1.0875881937e-05 1.5463427740e-04 3.0288921257e-05 1.4524703839e-05 8.8966827716e-05 3.1378056272e-05 3.6342454018e-05
