# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 400, i.e. number of multipoles equal to 399
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l nc[1]-nc[1]  nc[1]-nc[2]  nc[1]-nc[3]  nc[1]-nc[4]  nc[1]-nc[5]  nc[1]-nc[6]  nc[1]-nc[7]  nc[1]-nc[8]  nc[1]-nc[9]  nc[1]-nc[10]  nc[2]-nc[2]  nc[2]-nc[3]  nc[2]-nc[4]  nc[2]-nc[5]  nc[2]-nc[6]  nc[2]-nc[7]  nc[2]-nc[8]  nc[2]-nc[9]  nc[2]-nc[10]  nc[3]-nc[3]  nc[3]-nc[4]  nc[3]-nc[5]  nc[3]-nc[6]  nc[3]-nc[7]  nc[3]-nc[8]  nc[3]-nc[9]  nc[3]-nc[10]  nc[4]-nc[4]  nc[4]-nc[5]  nc[4]-nc[6]  nc[4]-nc[7]  nc[4]-nc[8]  nc[4]-nc[9]  nc[4]-nc[10]  nc[5]-nc[5]  nc[5]-nc[6]  nc[5]-nc[7]  nc[5]-nc[8]  nc[5]-nc[9]  nc[5]-nc[10]  nc[6]-nc[6]  nc[6]-nc[7]  nc[6]-nc[8]  nc[6]-nc[9]  nc[6]-nc[10]  nc[7]-nc[7]  nc[7]-nc[8]  nc[7]-nc[9]  nc[7]-nc[10]  nc[8]-nc[8]  nc[8]-nc[9]  nc[8]-nc[10]  nc[9]-nc[9]  nc[9]-nc[10]  nc[10]-nc[10]  
   2 1.6716901748e-05 5.6652367613e-06 -3.8920719039e-07 -3.5215933855e-07 5.2348743928e-07 1.0643309758e-06 1.3401026051e-06 1.4952706403e-06 1.5986364712e-06 1.6695769254e-06 2.3215831151e-05 2.0492338909e-06 -3.9535280413e-06 -1.2832792299e-06 -1.5390973633e-07 2.9683730394e-07 5.2448813061e-07 6.5845566511e-07 7.3141737866e-07 2.2948957775e-05 2.0180719923e-06 -3.8843295575e-06 -1.3174661937e-06 -2.5066508256e-07 1.8314859890e-07 3.9822985739e-07 4.9367779084e-07 2.1032381524e-05 2.0459093899e-06 -3.3369148389e-06 -1.1017943548e-06 -1.6625428771e-07 2.0814768416e-07 3.4602522989e-07 1.7827242310e-05 1.8942065594e-06 -2.5762708345e-06 -7.7822264214e-07 -2.4092581700e-08 2.1067391130e-07 1.4516434554e-05 1.6501387161e-06 -1.7654555849e-06 -4.3086258613e-07 7.4996372084e-08 1.0866323912e-05 1.3501509322e-06 -9.0010886418e-07 8.8807480104e-09 7.4047221896e-06 1.1564525448e-06 2.7146410074e-07 4.1259043993e-06 1.2033549719e-06 1.4611182412e-06
   3 3.5938698645e-05 1.2733092795e-05 4.2452014369e-07 2.5660002352e-07 1.8372512391e-06 2.8267008951e-06 3.3367211367e-06 3.6317651422e-06 3.8348063483e-06 3.9813645500e-06 4.6117758159e-05 4.5472249088e-06 -7.1379011052e-06 -1.9400596518e-06 1.9217670066e-07 1.0182586013e-06 1.4314807293e-06 1.6804705397e-06 1.8287232729e-06 4.5322812897e-05 4.1066560380e-06 -7.3422761047e-06 -2.2365789621e-06 -1.7075021491e-07 6.4839027000e-07 1.0536192498e-06 1.2421925248e-06 4.1570480692e-05 4.0545798634e-06 -6.4265184237e-06 -1.9454017664e-06 -1.0491602622e-07 6.2158645499e-07 8.9071821060e-07 3.5277222996e-05 3.7269888446e-06 -4.9994540609e-06 -1.3762952606e-06 1.2163042227e-07 5.8329625718e-07 2.8758388045e-05 3.2530504551e-06 -3.4202752442e-06 -7.2599852895e-07 2.8230797432e-07 2.1555699031e-05 2.6813109056e-06 -1.7124148532e-06 1.2059496237e-07 1.4711704998e-05 2.3217551677e-06 6.1196915519e-07 8.2230381171e-06 2.4429214618e-06 2.9618481111e-06
   4 6.3664011190e-05 2.3496556435e-05 2.5658055929e-06 1.8417804678e-06 4.1651596003e-06 5.6386169613e-06 6.4043114800e-06 6.8667440518e-06 7.2056006821e-06 7.4604279498e-06 7.6571719571e-05 8.6413118126e-06 -1.0414498611e-05 -2.1486188591e-06 1.1148343495e-06 2.3383929535e-06 2.9547008944e-06 3.3412520112e-06 3.5864446756e-06 7.4662901198e-05 7.1650909948e-06 -1.1340486019e-05 -2.9772147435e-06 2.9585558290e-07 1.5524299808e-06 2.1670185521e-06 2.4648481819e-06 6.8455882085e-05 6.8213326327e-06 -1.0139645681e-05 -2.7130917579e-06 2.5069817536e-07 1.3874133566e-06 1.8097598398e-06 5.8159723664e-05 6.2045168974e-06 -7.9547935315e-06 -1.9209509755e-06 5.1613788877e-07 1.2535934529e-06 4.7469011782e-05 5.4027616422e-06 -5.4390349463e-06 -9.3716946981e-07 7.1434168463e-07 3.5620302848e-05 4.4734782407e-06 -2.6578312483e-06 4.0093509466e-07 2.4352266828e-05 3.9108661118e-06 1.1603531806e-06 1.3661005606e-05 4.1458684799e-06 5.0097396987e-06
   5 1.0035242408e-04 3.8403868532e-05 6.2547307508e-06 4.4906941376e-06 7.5444233348e-06 9.5245275567e-06 1.0561027231e-05 1.1210342418e-05 1.1718273451e-05 1.2125463047e-05 1.1472020502e-04 1.4816116264e-05 -1.3335943218e-05 -1.6800128675e-06 2.7335918765e-06 4.3245951656e-06 5.1368401634e-06 5.6837199262e-06 6.0654384082e-06 1.1084638176e-04 1.1505455085e-05 -1.5484329120e-05 -3.3208333260e-06 1.2526180099e-06 2.9491326865e-06 3.7839880574e-06 4.2131022745e-06 1.0151438316e-04 1.0508924028e-05 -1.4204366270e-05 -3.2369157742e-06 9.9616890384e-07 2.5700879019e-06 3.1554702208e-06 8.6297259047e-05 9.4087576099e-06 -1.1246739034e-05 -2.2710161887e-06 1.2447159691e-06 2.2797189681e-06 7.0512724789e-05 8.1634738914e-06 -7.6743342918e-06 -9.6390274445e-07 1.4351152882e-06 5.2980530050e-05 6.7739185554e-06 -3.6429280762e-06 9.1434949227e-07 3.6277943806e-05 5.9559020661e-06 1.9696123987e-06 2.0425825582e-05 6.3412506493e-06 7.6270789849e-06
   6 1.4603120865e-04 5.7746463886e-05 1.1600402957e-05 8.1829162646e-06 1.1906191039e-05 1.4417269298e-05 1.5757367465e-05 1.6626419041e-05 1.7337824260e-05 1.7938107208e-05 1.6078405503e-04 2.3507124164e-05 -1.5622888864e-05 -4.6936594457e-07 5.0611711341e-06 6.9969159492e-06 8.0059454811e-06 8.7312862036e-06 9.2903328878e-06 1.5376827926e-04 1.7411719495e-05 -1.9456997479e-05 -3.1197104025e-06 2.7611273891e-06 4.8612453640e-06 5.9092950185e-06 6.5009211908e-06 1.4058785089e-04 1.5318763589e-05 -1.8344501902e-05 -3.3808011667e-06 2.1747342988e-06 4.1779129288e-06 4.9427271036e-06 1.1955657038e-04 1.3463853244e-05 -1.4687848366e-05 -2.3362789341e-06 2.3434640362e-06 3.6871733962e-06 9.7764311456e-05 1.1598656081e-05 -9.9985807613e-06 -7.3259812631e-07 2.4844256799e-06 7.3546783197e-05 9.6362733330e-06 -4.5761710017e-06 1.7103464200e-06 5.0447736374e-05 8.4987406882e-06 3.0847133097e-06 2.8504991540e-05 9.0521319157e-06 1.0828632593e-05
   7 2.0040133411e-04 8.1665728432e-05 1.8650097837e-05 1.2880667294e-05 1.7170856324e-05 2.0227363156e-05 2.1911102798e-05 2.3045842941e-05 2.4006124693e-05 2.4839636928e-05 2.1496995848e-04 3.5120815786e-05 -1.7068780521e-05 1.4818206730e-06 8.0510826045e-06 1.0325718415e-05 1.1564648396e-05 1.2508745062e-05 1.3284239024e-05 2.0340669051e-04 2.5172543244e-05 -2.3030269504e-05 -2.3272204059e-06 4.8206614134e-06 7.2965171581e-06 8.5607549519e-06 9.3411538795e-06 1.8553184215e-04 2.1431568427e-05 -2.2339373694e-05 -3.0529170908e-06 3.8197807226e-06 6.2197203523e-06 7.1749846992e-06 1.5780639576e-04 1.8510788189e-05 -1.8085226683e-05 -2.0332684898e-06 3.8272787857e-06 5.4812194825e-06 1.2913560686e-04 1.5811216589e-05 -1.2285838405e-05 -1.9868657809e-07 3.8805092501e-06 9.7249655738e-05 1.3116339524e-05 -5.3818609299e-06 2.8244837285e-06 6.6819499878e-05 1.1582549474e-05 4.5489827012e-06 3.7896779667e-05 1.2307780481e-05 1.4632119374e-05
   8 2.6292759121e-04 1.1017796781e-04 2.7385362888e-05 1.8522253168e-05 2.3258482184e-05 2.6868018988e-05 2.8933676515e-05 3.0381329561e-05 3.1639395577e-05 3.2749763788e-05 2.7738322721e-04 4.9960445203e-05 -1.7537840692e-05 4.1572775533e-06 1.1664615352e-05 1.4279309749e-05 1.5793916694e-05 1.7015523918e-05 1.8057941801e-05 2.5977516556e-04 3.5084335044e-05 -2.6009578801e-05 -9.3573011004e-07 7.3898726779e-06 1.0226820921e-05 1.1738795984e-05 1.2747964392e-05 2.3626433565e-04 2.9042395114e-05 -2.6022647138e-05 -2.2295550080e-06 5.9184421158e-06 8.6980647978e-06 9.8606166484e-06 2.0092455562e-04 2.4670740352e-05 -2.1297435227e-05 -1.3136375598e-06 5.7110465957e-06 7.6666020252e-06 1.6452508053e-04 2.0900272636e-05 -1.4411179031e-05 6.7901790703e-07 5.6323509400e-06 1.2404244145e-04 1.7292945409e-05 -5.9890947592e-06 4.2775357765e-06 8.5364920200e-05 1.5249535605e-05 6.3932889247e-06 4.8594806142e-05 1.6133974063e-05 1.9056130861e-05
   9 3.3291441621e-04 1.4321383201e-04 3.7746807142e-05 2.5023565469e-05 3.0079965841e-05 3.4251099842e-05 3.6735561995e-05 3.8541157504e-05 4.0143132604e-05 4.1572952408e-05 3.4803400692e-04 6.8214247226e-05 -1.6977197960e-05 7.5189203384e-06 1.5869513348e-05 1.8839965272e-05 2.0680894271e-05 2.2239570041e-05 2.3604691188e-05 3.2286004889e-04 4.7397737089e-05 -2.8249473697e-05 1.0531252704e-06 1.0438695827e-05 1.3624453744e-05 1.5428458201e-05 1.6722158274e-05 2.9272941801e-04 3.8360984889e-05 -2.9240255987e-05 -9.0666432007e-07 8.4366678720e-06 1.1589282034e-05 1.3000356387e-05 2.4883653611e-04 3.2080249300e-05 -2.4211292262e-05 -1.7533423938e-07 7.9796700768e-06 1.0245227548e-05 2.0384541475e-04 2.6947072686e-05 -1.6292887535e-05 1.9215874056e-06 7.7477961443e-06 1.5386075240e-04 2.2236243509e-05 -6.3307605991e-06 6.0884042497e-06 1.0606857627e-04 1.9551146334e-05 8.6452489267e-06 6.0601975225e-05 2.0552094285e-05 2.4115399960e-05
  10 4.0956352310e-04 1.8063964801e-04 4.9656900436e-05 3.2292923958e-05 3.7540195370e-05 4.2284643441e-05 4.5224754816e-05 4.7430445439e-05 4.9419437228e-05 5.1207386188e-05 4.2684887332e-04 8.9988221148e-05 -1.5392764586e-05 1.1509805430e-05 2.0631584359e-05 2.3988931325e-05 2.6213173083e-05 2.8167365485e-05 2.9908349032e-05 3.9261169872e-04 6.2299908885e-05 -2.9666517117e-05 3.6139873014e-06 1.3942076811e-05 1.7477138184e-05 1.9620465641e-05 2.1256677131e-05 3.5486078131e-04 4.9568778565e-05 -3.1871007789e-05 9.1757324117e-07 1.1350120189e-05 1.4873227282e-05 1.6584287050e-05 3.0148289307e-04 4.0889100490e-05 -2.6719682371e-05 1.3808568253e-06 1.0604430596e-05 1.3206160292e-05 2.4704104977e-04 3.4051628322e-05 -1.7865161608e-05 3.5187998934e-06 1.0222250844e-05 1.8665354407e-04 2.7998667538e-05 -6.3671941003e-06 8.2667208412e-06 1.2890178735e-04 2.4531562804e-05 1.1329359398e-05 7.3925419211e-05 2.5585927179e-05 2.9823981476e-05
  11 4.9201989746e-04 2.2226806429e-04 6.3029500407e-05 4.0240482478e-05 4.5545626800e-05 5.0875824356e-05 5.4308613551e-05 5.6953189366e-05 5.9368556101e-05 6.1549839323e-05 5.1366847732e-04 1.1532664105e-04 -1.2818117395e-05 1.6065829656e-05 2.5915060969e-05 2.9704493001e-05 3.2370603366e-05 3.4779007494e-05 3.6946037430e-05 4.6895671232e-04 7.9921679312e-05 -3.0224668444e-05 6.7042011299e-06 1.7870503018e-05 2.1773634142e-05 2.4309323496e-05 2.6344277909e-05 4.2258033266e-04 6.2809867144e-05 -3.3839533736e-05 3.2258281143e-06 1.4640154683e-05 1.8539727401e-05 2.0603872001e-05 3.5879503192e-04 5.1225647692e-05 -2.8735219196e-05 3.3515405421e-06 1.3569126823e-05 1.6535984641e-05 2.9406674852e-04 4.2317232964e-05 -1.9059673968e-05 5.4624334938e-06 1.3042471344e-05 2.2239586977e-04 3.4648624778e-05 -6.0726076106e-06 1.0809266951e-05 1.5384091865e-04 3.0221440745e-05 1.4457857388e-05 8.8564658444e-05 3.1253904701e-05 3.6195672450e-05
